DEMAND_ID,PART_ID,WAREHOUSE_ID,YEAR_MONTH,DEMAND_TYPE_ACTUAL,DEMAND_QTY,FORECAST_QTY,FORECAST_ERROR_PCT,UNIT_COST_KRW,DEMAND_AMOUNT_KRW
DMD004318,PT025,WH006,2023-08,REGULAR,271,276,1.85,12000,3252000
DMD004319,PT025,WH007,2023-08,REGULAR,181,196,8.29,12000,2172000
DMD004320,PT025,WH008,2023-08,REGULAR,393,395,0.51,12000,4716000
DMD004321,PT026,WH001,2023-08,REGULAR,1847,1947,5.41,3500,6464500
DMD004322,PT026,WH002,2023-08,EMERGENCY,1584,,,3500,5544000
DMD004323,PT026,WH003,2023-08,REGULAR,954,914,4.19,3500,3339000
DMD004324,PT026,WH004,2023-08,REGULAR,709,607,14.39,3500,2481500
DMD004325,PT026,WH005,2023-08,REGULAR,555,493,11.17,3500,1942500
DMD004326,PT026,WH006,2023-08,REGULAR,315,348,10.48,3500,1102500
DMD004327,PT026,WH007,2023-08,EMERGENCY,203,183,9.85,3500,710500
DMD004328,PT026,WH008,2023-08,REGULAR,438,373,14.84,3500,1533000
DMD004329,PT027,WH001,2023-08,EMERGENCY,5397,4812,10.84,800,4317600
DMD004330,PT027,WH002,2023-08,REGULAR,3720,3512,5.59,800,2976000
DMD004331,PT027,WH003,2023-08,REGULAR,2232,2369,6.14,800,1785600
DMD004332,PT027,WH004,2023-08,REGULAR,1623,1672,3.02,800,1298400
DMD004333,PT027,WH005,2023-08,REGULAR,1378,1516,10.01,800,1102400
DMD004334,PT027,WH006,2023-08,REGULAR,717,736,2.65,800,573600
DMD004335,PT027,WH007,2023-08,REGULAR,493,,,800,394400
DMD004336,PT027,WH008,2023-08,REGULAR,1088,1116,2.57,800,870400
DMD004337,PT028,WH001,2023-08,KIT,2006,1864,7.08,6000,12036000
DMD004338,PT028,WH002,2023-08,KIT,1200,1144,4.67,6000,7200000
DMD004339,PT028,WH003,2023-08,KIT,891,965,8.31,6000,5346000
DMD004340,PT028,WH004,2023-08,KIT,562,539,4.09,6000,3372000
DMD004341,PT028,WH005,2023-08,KIT,461,400,13.23,6000,2766000
DMD004342,PT028,WH006,2023-08,KIT,302,342,13.25,6000,1812000
DMD004343,PT028,WH007,2023-08,KIT,160,158,1.25,6000,960000
DMD004344,PT028,WH008,2023-08,KIT,366,390,6.56,6000,2196000
DMD004345,PT029,WH001,2023-08,KIT,2893,3279,13.34,4500,13018500
DMD004346,PT029,WH002,2023-08,KIT,1743,1607,7.8,4500,7843500
DMD004347,PT029,WH003,2023-08,KIT,957,1078,12.64,4500,4306500
DMD004348,PT029,WH004,2023-08,KIT,765,,,4500,3442500
DMD004349,PT029,WH005,2023-08,KIT,699,613,12.3,4500,3145500
DMD004350,PT029,WH006,2023-08,KIT,340,379,11.47,4500,1530000
DMD004351,PT029,WH007,2023-08,KIT,192,,,4500,864000
DMD004352,PT029,WH008,2023-08,KIT,472,516,9.32,4500,2124000
DMD004353,PT030,WH001,2023-08,EMERGENCY,3642,3313,9.03,2200,8012400
DMD004354,PT030,WH002,2023-08,EMERGENCY,2742,2588,5.62,2200,6032400
DMD004355,PT030,WH003,2023-08,REGULAR,1964,2082,6.01,2200,4320800
DMD004356,PT030,WH004,2023-08,REGULAR,1284,1393,8.49,2200,2824800
DMD004357,PT030,WH005,2023-08,REGULAR,1158,1265,9.24,2200,2547600
DMD004358,PT030,WH006,2023-08,REGULAR,608,624,2.63,2200,1337600
DMD004359,PT030,WH007,2023-08,REGULAR,429,381,11.19,2200,943800
DMD004360,PT030,WH008,2023-08,REGULAR,873,850,2.63,2200,1920600
DMD004361,PT001,WH001,2023-09,REGULAR,50,44,12.0,1800000,90000000
DMD004362,PT001,WH002,2023-09,REGULAR,38,,,1800000,68400000
DMD004363,PT001,WH003,2023-09,REGULAR,8,6,25.0,1800000,14400000
DMD004364,PT001,WH004,2023-09,REGULAR,0,0,,1800000,0
DMD004365,PT001,WH005,2023-09,REGULAR,0,0,,1800000,0
DMD004366,PT001,WH006,2023-09,REGULAR,7,6,14.29,1800000,12600000
DMD004367,PT002,WH001,2023-09,REGULAR,17,15,11.76,2000000,34000000
DMD004368,PT002,WH002,2023-09,REGULAR,0,0,,2000000,0
DMD004369,PT002,WH003,2023-09,REGULAR,0,0,,2000000,0
DMD004370,PT002,WH004,2023-09,REGULAR,0,0,,2000000,0
DMD004371,PT002,WH005,2023-09,REGULAR,11,11,0.0,2000000,22000000
DMD004372,PT002,WH006,2023-09,REGULAR,0,0,,2000000,0
DMD004373,PT003,WH001,2023-09,REGULAR,57,55,3.51,850000,48450000
DMD004374,PT003,WH002,2023-09,REGULAR,0,0,,850000,0
DMD004375,PT003,WH003,2023-09,REGULAR,0,0,,850000,0
DMD004376,PT003,WH004,2023-09,REGULAR,0,0,,850000,0
DMD004377,PT003,WH005,2023-09,REGULAR,0,0,,850000,0
DMD004378,PT003,WH006,2023-09,REGULAR,0,0,,850000,0
DMD004379,PT004,WH001,2023-09,REGULAR,0,0,,620000,0
DMD004380,PT004,WH002,2023-09,REGULAR,0,0,,620000,0
DMD004381,PT004,WH003,2023-09,REGULAR,40,44,10.0,620000,24800000
DMD004382,PT004,WH004,2023-09,REGULAR,0,,,620000,0
DMD004383,PT004,WH005,2023-09,REGULAR,34,,,620000,21080000
DMD004384,PT004,WH006,2023-09,REGULAR,0,0,,620000,0
DMD004385,PT005,WH001,2023-09,KIT,84,,,380000,31920000
DMD004386,PT005,WH002,2023-09,KIT,51,49,3.92,380000,19380000
DMD004387,PT005,WH003,2023-09,KIT,40,34,15.0,380000,15200000
DMD004388,PT005,WH004,2023-09,KIT,36,,,380000,13680000
DMD004389,PT005,WH005,2023-09,EMERGENCY,26,28,7.69,380000,9880000
DMD004390,PT005,WH006,2023-09,EMERGENCY,11,12,9.09,380000,4180000
DMD004391,PT006,WH001,2023-09,REGULAR,132,140,6.06,220000,29040000
DMD004392,PT006,WH002,2023-09,REGULAR,116,121,4.31,220000,25520000
DMD004393,PT006,WH003,2023-09,EMERGENCY,61,63,3.28,220000,13420000
DMD004394,PT006,WH004,2023-09,REGULAR,48,47,2.08,220000,10560000
DMD004395,PT006,WH005,2023-09,REGULAR,44,43,2.27,220000,9680000
DMD004396,PT006,WH006,2023-09,REGULAR,23,23,0.0,220000,5060000
DMD004397,PT007,WH001,2023-09,REGULAR,0,0,,480000,0
DMD004398,PT007,WH002,2023-09,REGULAR,0,,,480000,0
DMD004399,PT007,WH003,2023-09,REGULAR,0,0,,480000,0
DMD004400,PT007,WH004,2023-09,REGULAR,29,,,480000,13920000
DMD004401,PT007,WH005,2023-09,REGULAR,0,,,480000,0
DMD004402,PT007,WH006,2023-09,REGULAR,0,0,,480000,0
DMD004403,PT008,WH001,2023-09,REGULAR,0,0,,320000,0
DMD004404,PT008,WH002,2023-09,REGULAR,31,32,3.23,320000,9920000
DMD004405,PT008,WH003,2023-09,REGULAR,62,64,3.23,320000,19840000
DMD004406,PT008,WH004,2023-09,REGULAR,25,23,8.0,320000,8000000
DMD004407,PT008,WH005,2023-09,REGULAR,0,,,320000,0
DMD004408,PT008,WH006,2023-09,REGULAR,0,,,320000,0
DMD004409,PT009,WH001,2023-09,REGULAR,0,0,,250000,0
DMD004410,PT009,WH002,2023-09,REGULAR,0,0,,250000,0
DMD004411,PT009,WH006,2023-09,REGULAR,0,0,,250000,0
DMD004412,PT009,WH007,2023-09,REGULAR,0,0,,250000,0
DMD004413,PT010,WH001,2023-09,REGULAR,39,,,950000,37050000
DMD004414,PT010,WH002,2023-09,REGULAR,28,26,7.14,950000,26600000
DMD004415,PT010,WH003,2023-09,REGULAR,18,18,0.0,950000,17100000
DMD004416,PT010,WH004,2023-09,REGULAR,13,14,7.69,950000,12350000
DMD004417,PT010,WH005,2023-09,REGULAR,11,,,950000,10450000
DMD004418,PT010,WH006,2023-09,REGULAR,5,4,20.0,950000,4750000
DMD004419,PT011,WH001,2023-09,EMERGENCY,905,994,9.83,18000,16290000
DMD004420,PT011,WH002,2023-09,REGULAR,678,628,7.37,18000,12204000
DMD004421,PT011,WH003,2023-09,REGULAR,404,,,18000,7272000
DMD004422,PT011,WH004,2023-09,REGULAR,314,,,18000,5652000
DMD004423,PT011,WH005,2023-09,REGULAR,313,280,10.54,18000,5634000
DMD004424,PT011,WH006,2023-09,REGULAR,138,120,13.04,18000,2484000
DMD004425,PT011,WH007,2023-09,REGULAR,87,,,18000,1566000
DMD004426,PT011,WH008,2023-09,EMERGENCY,188,179,4.79,18000,3384000
DMD004427,PT012,WH001,2023-09,REGULAR,1137,1278,12.4,12000,13644000
DMD004428,PT012,WH002,2023-09,REGULAR,768,,,12000,9216000
DMD004429,PT012,WH003,2023-09,REGULAR,445,407,8.54,12000,5340000
DMD004430,PT012,WH004,2023-09,REGULAR,410,431,5.12,12000,4920000
DMD004431,PT012,WH005,2023-09,REGULAR,351,377,7.41,12000,4212000
DMD004432,PT012,WH006,2023-09,REGULAR,163,160,1.84,12000,1956000
DMD004433,PT012,WH007,2023-09,REGULAR,115,,,12000,1380000
DMD004434,PT012,WH008,2023-09,EMERGENCY,220,198,10.0,12000,2640000
DMD004435,PT013,WH001,2023-09,REGULAR,785,825,5.1,8000,6280000
DMD004436,PT013,WH002,2023-09,REGULAR,572,510,10.84,8000,4576000
DMD004437,PT013,WH003,2023-09,REGULAR,325,,,8000,2600000
DMD004438,PT013,WH004,2023-09,REGULAR,250,,,8000,2000000
DMD004439,PT013,WH005,2023-09,REGULAR,194,170,12.37,8000,1552000
DMD004440,PT013,WH006,2023-09,REGULAR,100,101,1.0,8000,800000
DMD004441,PT013,WH007,2023-09,REGULAR,71,62,12.68,8000,568000
DMD004442,PT013,WH008,2023-09,REGULAR,150,,,8000,1200000
DMD004443,PT014,WH001,2023-09,REGULAR,389,391,0.51,65000,25285000
DMD004444,PT014,WH002,2023-09,REGULAR,282,287,1.77,65000,18330000
DMD004445,PT014,WH003,2023-09,REGULAR,170,155,8.82,65000,11050000
DMD004446,PT014,WH004,2023-09,REGULAR,127,,,65000,8255000
DMD004447,PT014,WH005,2023-09,REGULAR,103,108,4.85,65000,6695000
DMD004448,PT014,WH006,2023-09,REGULAR,56,,,65000,3640000
DMD004449,PT014,WH007,2023-09,REGULAR,32,,,65000,2080000
DMD004450,PT014,WH008,2023-09,REGULAR,69,69,0.0,65000,4485000
DMD004451,PT015,WH001,2023-09,REGULAR,489,495,1.23,22000,10758000
DMD004452,PT015,WH002,2023-09,REGULAR,391,400,2.3,22000,8602000
DMD004453,PT015,WH003,2023-09,REGULAR,229,260,13.54,22000,5038000
DMD004454,PT015,WH004,2023-09,REGULAR,152,,,22000,3344000
DMD004455,PT015,WH005,2023-09,EMERGENCY,134,120,10.45,22000,2948000
DMD004456,PT015,WH006,2023-09,REGULAR,72,72,0.0,22000,1584000
DMD004457,PT015,WH007,2023-09,REGULAR,51,53,3.92,22000,1122000
DMD004458,PT015,WH008,2023-09,REGULAR,91,90,1.1,22000,2002000
DMD004459,PT016,WH001,2023-09,REGULAR,226,,,95000,21470000
DMD004460,PT016,WH002,2023-09,REGULAR,180,,,95000,17100000
DMD004461,PT016,WH003,2023-09,REGULAR,117,120,2.56,95000,11115000
DMD004462,PT016,WH004,2023-09,REGULAR,75,,,95000,7125000
DMD004463,PT016,WH005,2023-09,REGULAR,64,,,95000,6080000
DMD004464,PT016,WH006,2023-09,REGULAR,32,33,3.12,95000,3040000
DMD004465,PT016,WH007,2023-09,REGULAR,22,21,4.55,95000,2090000
DMD004466,PT016,WH008,2023-09,REGULAR,44,40,9.09,95000,4180000
DMD004467,PT017,WH001,2023-09,REGULAR,381,338,11.29,48000,18288000
DMD004468,PT017,WH002,2023-09,REGULAR,304,,,48000,14592000
DMD004469,PT017,WH003,2023-09,REGULAR,177,194,9.6,48000,8496000
DMD004470,PT017,WH004,2023-09,REGULAR,155,170,9.68,48000,7440000
DMD004471,PT017,WH005,2023-09,REGULAR,122,107,12.3,48000,5856000
DMD004472,PT017,WH006,2023-09,EMERGENCY,58,,,48000,2784000
DMD004473,PT017,WH007,2023-09,REGULAR,39,38,2.56,48000,1872000
DMD004474,PT017,WH008,2023-09,REGULAR,87,86,1.15,48000,4176000
DMD004475,PT018,WH001,2023-09,REGULAR,343,307,10.5,78000,26754000
DMD004476,PT018,WH002,2023-09,REGULAR,253,,,78000,19734000
DMD004477,PT018,WH003,2023-09,REGULAR,144,154,6.94,78000,11232000
DMD004478,PT018,WH004,2023-09,REGULAR,107,96,10.28,78000,8346000
DMD004479,PT018,WH005,2023-09,REGULAR,106,93,12.26,78000,8268000
DMD004480,PT018,WH006,2023-09,REGULAR,50,50,0.0,78000,3900000
DMD004481,PT018,WH007,2023-09,REGULAR,35,39,11.43,78000,2730000
DMD004482,PT018,WH008,2023-09,REGULAR,70,67,4.29,78000,5460000
DMD004483,PT019,WH001,2023-09,REGULAR,325,,,55000,17875000
DMD004484,PT019,WH002,2023-09,REGULAR,220,207,5.91,55000,12100000
DMD004485,PT019,WH003,2023-09,REGULAR,142,148,4.23,55000,7810000
DMD004486,PT019,WH004,2023-09,REGULAR,103,108,4.85,55000,5665000
DMD004487,PT019,WH005,2023-09,EMERGENCY,84,81,3.57,55000,4620000
DMD004488,PT019,WH006,2023-09,REGULAR,46,45,2.17,55000,2530000
DMD004489,PT019,WH007,2023-09,REGULAR,28,,,55000,1540000
DMD004490,PT019,WH008,2023-09,REGULAR,55,49,10.91,55000,3025000
DMD004491,PT020,WH001,2023-09,REGULAR,353,,,42000,14826000
DMD004492,PT020,WH002,2023-09,REGULAR,261,276,5.75,42000,10962000
DMD004493,PT020,WH003,2023-09,REGULAR,150,165,10.0,42000,6300000
DMD004494,PT020,WH004,2023-09,REGULAR,137,136,0.73,42000,5754000
DMD004495,PT020,WH005,2023-09,REGULAR,117,125,6.84,42000,4914000
DMD004496,PT020,WH006,2023-09,REGULAR,50,47,6.0,42000,2100000
DMD004497,PT020,WH007,2023-09,REGULAR,33,34,3.03,42000,1386000
DMD004498,PT020,WH008,2023-09,REGULAR,67,61,8.96,42000,2814000
DMD004499,PT021,WH001,2023-09,REGULAR,196,222,13.27,185000,36260000
DMD004500,PT021,WH002,2023-09,REGULAR,126,109,13.49,185000,23310000
DMD004501,PT021,WH003,2023-09,REGULAR,76,69,9.21,185000,14060000
DMD004502,PT021,WH004,2023-09,REGULAR,66,57,13.64,185000,12210000
DMD004503,PT021,WH005,2023-09,REGULAR,57,55,3.51,185000,10545000
DMD004504,PT021,WH006,2023-09,REGULAR,28,27,3.57,185000,5180000
DMD004505,PT021,WH007,2023-09,REGULAR,19,17,10.53,185000,3515000
DMD004506,PT021,WH008,2023-09,REGULAR,35,39,11.43,185000,6475000
DMD004507,PT022,WH001,2023-09,REGULAR,228,255,11.84,68000,15504000
DMD004508,PT022,WH002,2023-09,REGULAR,196,180,8.16,68000,13328000
DMD004509,PT022,WH003,2023-09,REGULAR,107,103,3.74,68000,7276000
DMD004510,PT022,WH004,2023-09,EMERGENCY,85,96,12.94,68000,5780000
DMD004511,PT022,WH005,2023-09,REGULAR,67,58,13.43,68000,4556000
DMD004512,PT022,WH006,2023-09,REGULAR,35,39,11.43,68000,2380000
DMD004513,PT022,WH007,2023-09,REGULAR,26,29,11.54,68000,1768000
DMD004514,PT022,WH008,2023-09,REGULAR,44,47,6.82,68000,2992000
DMD004515,PT023,WH001,2023-09,REGULAR,3472,3550,2.25,1500,5208000
DMD004516,PT023,WH002,2023-09,REGULAR,2885,,,1500,4327500
DMD004517,PT023,WH003,2023-09,REGULAR,1535,1756,14.4,1500,2302500
DMD004518,PT023,WH004,2023-09,REGULAR,1226,1405,14.6,1500,1839000
DMD004519,PT023,WH005,2023-09,REGULAR,1055,987,6.45,1500,1582500
DMD004520,PT023,WH006,2023-09,REGULAR,588,602,2.38,1500,882000
DMD004521,PT023,WH007,2023-09,REGULAR,388,424,9.28,1500,582000
DMD004522,PT023,WH008,2023-09,EMERGENCY,693,738,6.49,1500,1039500
DMD004523,PT024,WH001,2023-09,REGULAR,1459,1577,8.09,8500,12401500
DMD004524,PT024,WH002,2023-09,REGULAR,1179,1008,14.5,8500,10021500
DMD004525,PT024,WH003,2023-09,REGULAR,672,,,8500,5712000
DMD004526,PT024,WH004,2023-09,REGULAR,536,478,10.82,8500,4556000
DMD004527,PT024,WH005,2023-09,REGULAR,420,368,12.38,8500,3570000
DMD004528,PT024,WH006,2023-09,REGULAR,206,,,8500,1751000
DMD004529,PT024,WH007,2023-09,REGULAR,157,175,11.46,8500,1334500
DMD004530,PT024,WH008,2023-09,REGULAR,311,288,7.4,8500,2643500
DMD004531,PT025,WH001,2023-09,REGULAR,1545,1335,13.59,12000,18540000
DMD004532,PT025,WH002,2023-09,REGULAR,1157,,,12000,13884000
DMD004533,PT025,WH003,2023-09,REGULAR,717,,,12000,8604000
DMD004534,PT025,WH004,2023-09,REGULAR,556,609,9.53,12000,6672000
DMD004535,PT025,WH005,2023-09,REGULAR,445,455,2.25,12000,5340000
DMD004536,PT025,WH006,2023-09,REGULAR,217,,,12000,2604000
DMD004537,PT025,WH007,2023-09,EMERGENCY,138,144,4.35,12000,1656000
DMD004538,PT025,WH008,2023-09,REGULAR,315,344,9.21,12000,3780000
DMD004539,PT026,WH001,2023-09,REGULAR,2607,,,3500,9124500
DMD004540,PT026,WH002,2023-09,EMERGENCY,1752,1835,4.74,3500,6132000
DMD004541,PT026,WH003,2023-09,REGULAR,977,,,3500,3419500
DMD004542,PT026,WH004,2023-09,REGULAR,785,,,3500,2747500
DMD004543,PT026,WH005,2023-09,REGULAR,694,786,13.26,3500,2429000
DMD004544,PT026,WH006,2023-09,REGULAR,325,370,13.85,3500,1137500
DMD004545,PT026,WH007,2023-09,REGULAR,221,238,7.69,3500,773500
DMD004546,PT026,WH008,2023-09,REGULAR,492,,,3500,1722000
DMD004547,PT027,WH001,2023-09,REGULAR,6490,,,800,5192000
DMD004548,PT027,WH002,2023-09,REGULAR,4610,4131,10.39,800,3688000
DMD004549,PT027,WH003,2023-09,REGULAR,2525,2601,3.01,800,2020000
DMD004550,PT027,WH004,2023-09,REGULAR,2195,2382,8.52,800,1756000
DMD004551,PT027,WH005,2023-09,REGULAR,1878,1794,4.47,800,1502400
DMD004552,PT027,WH006,2023-09,REGULAR,928,854,7.97,800,742400
DMD004553,PT027,WH007,2023-09,REGULAR,616,605,1.79,800,492800
DMD004554,PT027,WH008,2023-09,EMERGENCY,1125,1161,3.2,800,900000
DMD004555,PT028,WH001,2023-09,KIT,1785,1996,11.82,6000,10710000
DMD004556,PT028,WH002,2023-09,KIT,1238,1210,2.26,6000,7428000
DMD004557,PT028,WH003,2023-09,EMERGENCY,802,,,6000,4812000
DMD004558,PT028,WH004,2023-09,KIT,544,,,6000,3264000
DMD004559,PT028,WH005,2023-09,KIT,478,429,10.25,6000,2868000
DMD004560,PT028,WH006,2023-09,KIT,237,212,10.55,6000,1422000
DMD004561,PT028,WH007,2023-09,KIT,204,187,8.33,6000,1224000
DMD004562,PT028,WH008,2023-09,KIT,374,,,6000,2244000
DMD004563,PT029,WH001,2023-09,KIT,2309,2263,1.99,4500,10390500
DMD004564,PT029,WH002,2023-09,KIT,1827,1815,0.66,4500,8221500
DMD004565,PT029,WH003,2023-09,KIT,880,1004,14.09,4500,3960000
DMD004566,PT029,WH004,2023-09,KIT,689,775,12.48,4500,3100500
DMD004567,PT029,WH005,2023-09,KIT,710,815,14.79,4500,3195000
DMD004568,PT029,WH006,2023-09,KIT,365,388,6.3,4500,1642500
DMD004569,PT029,WH007,2023-09,KIT,243,,,4500,1093500
DMD004570,PT029,WH008,2023-09,KIT,423,437,3.31,4500,1903500
DMD004571,PT030,WH001,2023-09,REGULAR,4522,5064,11.99,2200,9948400
DMD004572,PT030,WH002,2023-09,REGULAR,3885,3860,0.64,2200,8547000
DMD004573,PT030,WH003,2023-09,REGULAR,1972,1990,0.91,2200,4338400
DMD004574,PT030,WH004,2023-09,REGULAR,1741,1534,11.89,2200,3830200
DMD004575,PT030,WH005,2023-09,REGULAR,1435,1588,10.66,2200,3157000
DMD004576,PT030,WH006,2023-09,EMERGENCY,759,718,5.4,2200,1669800
DMD004577,PT030,WH007,2023-09,REGULAR,495,477,3.64,2200,1089000
DMD004578,PT030,WH008,2023-09,REGULAR,875,918,4.91,2200,1925000
DMD004579,PT001,WH001,2023-10,REGULAR,36,31,13.89,1800000,64800000
DMD004580,PT001,WH002,2023-10,REGULAR,12,12,0.0,1800000,21600000
DMD004581,PT001,WH003,2023-10,REGULAR,20,19,5.0,1800000,36000000
DMD004582,PT001,WH004,2023-10,REGULAR,0,0,,1800000,0
DMD004583,PT001,WH005,2023-10,REGULAR,0,0,,1800000,0
DMD004584,PT001,WH006,2023-10,REGULAR,2,2,0.0,1800000,3600000
DMD004585,PT002,WH001,2023-10,REGULAR,0,0,,2000000,0
DMD004586,PT002,WH002,2023-10,REGULAR,0,0,,2000000,0
DMD004587,PT002,WH003,2023-10,REGULAR,0,0,,2000000,0
DMD004588,PT002,WH004,2023-10,REGULAR,0,,,2000000,0
DMD004589,PT002,WH005,2023-10,REGULAR,8,,,2000000,16000000
DMD004590,PT002,WH006,2023-10,REGULAR,0,0,,2000000,0
DMD004591,PT003,WH001,2023-10,REGULAR,0,0,,850000,0
DMD004592,PT003,WH002,2023-10,REGULAR,33,34,3.03,850000,28050000
DMD004593,PT003,WH003,2023-10,REGULAR,0,0,,850000,0
DMD004594,PT003,WH004,2023-10,REGULAR,0,0,,850000,0
DMD004595,PT003,WH005,2023-10,REGULAR,0,0,,850000,0
DMD004596,PT003,WH006,2023-10,REGULAR,0,0,,850000,0
DMD004597,PT004,WH001,2023-10,REGULAR,0,0,,620000,0
DMD004598,PT004,WH002,2023-10,REGULAR,58,58,0.0,620000,35960000
DMD004599,PT004,WH003,2023-10,REGULAR,51,53,3.92,620000,31620000
DMD004600,PT004,WH004,2023-10,REGULAR,20,,,620000,12400000
DMD004601,PT004,WH005,2023-10,REGULAR,17,,,620000,10540000
DMD004602,PT004,WH006,2023-10,REGULAR,15,13,13.33,620000,9300000
DMD004603,PT005,WH001,2023-10,KIT,106,,,380000,40280000
DMD004604,PT005,WH002,2023-10,KIT,59,67,13.56,380000,22420000
DMD004605,PT005,WH003,2023-10,EMERGENCY,40,42,5.0,380000,15200000
DMD004606,PT005,WH004,2023-10,KIT,28,26,7.14,380000,10640000
DMD004607,PT005,WH005,2023-10,KIT,23,23,0.0,380000,8740000
DMD004608,PT005,WH006,2023-10,KIT,10,9,10.0,380000,3800000
DMD004609,PT006,WH001,2023-10,REGULAR,124,,,220000,27280000
DMD004610,PT006,WH002,2023-10,REGULAR,81,77,4.94,220000,17820000
DMD004611,PT006,WH003,2023-10,REGULAR,53,,,220000,11660000
DMD004612,PT006,WH004,2023-10,REGULAR,45,46,2.22,220000,9900000
DMD004613,PT006,WH005,2023-10,REGULAR,35,,,220000,7700000
DMD004614,PT006,WH006,2023-10,REGULAR,18,,,220000,3960000
DMD004615,PT007,WH001,2023-10,REGULAR,0,0,,480000,0
DMD004616,PT007,WH002,2023-10,REGULAR,0,0,,480000,0
DMD004617,PT007,WH003,2023-10,REGULAR,0,,,480000,0
DMD004618,PT007,WH004,2023-10,REGULAR,0,0,,480000,0
DMD004619,PT007,WH005,2023-10,REGULAR,0,0,,480000,0
DMD004620,PT007,WH006,2023-10,REGULAR,14,14,0.0,480000,6720000
DMD004621,PT008,WH001,2023-10,REGULAR,0,0,,320000,0
DMD004622,PT008,WH002,2023-10,REGULAR,0,0,,320000,0
DMD004623,PT008,WH003,2023-10,REGULAR,0,0,,320000,0
DMD004624,PT008,WH004,2023-10,EMERGENCY,39,36,7.69,320000,12480000
DMD004625,PT008,WH005,2023-10,REGULAR,29,32,10.34,320000,9280000
DMD004626,PT008,WH006,2023-10,REGULAR,9,9,0.0,320000,2880000
DMD004627,PT009,WH001,2023-10,REGULAR,0,0,,250000,0
DMD004628,PT009,WH002,2023-10,AS,60,63,5.0,250000,15000000
DMD004629,PT009,WH006,2023-10,REGULAR,0,,,250000,0
DMD004630,PT009,WH007,2023-10,REGULAR,0,0,,250000,0
DMD004631,PT010,WH001,2023-10,REGULAR,40,45,12.5,950000,38000000
DMD004632,PT010,WH002,2023-10,REGULAR,31,33,6.45,950000,29450000
DMD004633,PT010,WH003,2023-10,REGULAR,19,17,10.53,950000,18050000
DMD004634,PT010,WH004,2023-10,REGULAR,12,12,0.0,950000,11400000
DMD004635,PT010,WH005,2023-10,REGULAR,12,,,950000,11400000
DMD004636,PT010,WH006,2023-10,REGULAR,5,5,0.0,950000,4750000
DMD004637,PT011,WH001,2023-10,REGULAR,750,813,8.4,18000,13500000
DMD004638,PT011,WH002,2023-10,REGULAR,596,660,10.74,18000,10728000
DMD004639,PT011,WH003,2023-10,REGULAR,341,,,18000,6138000
DMD004640,PT011,WH004,2023-10,REGULAR,276,311,12.68,18000,4968000
DMD004641,PT011,WH005,2023-10,REGULAR,245,268,9.39,18000,4410000
DMD004642,PT011,WH006,2023-10,REGULAR,125,111,11.2,18000,2250000
DMD004643,PT011,WH007,2023-10,REGULAR,83,91,9.64,18000,1494000
DMD004644,PT011,WH008,2023-10,REGULAR,160,145,9.38,18000,2880000
DMD004645,PT012,WH001,2023-10,REGULAR,923,1051,13.87,12000,11076000
DMD004646,PT012,WH002,2023-10,REGULAR,665,749,12.63,12000,7980000
DMD004647,PT012,WH003,2023-10,REGULAR,440,421,4.32,12000,5280000
DMD004648,PT012,WH004,2023-10,REGULAR,299,288,3.68,12000,3588000
DMD004649,PT012,WH005,2023-10,REGULAR,255,245,3.92,12000,3060000
DMD004650,PT012,WH006,2023-10,REGULAR,129,,,12000,1548000
DMD004651,PT012,WH007,2023-10,REGULAR,83,73,12.05,12000,996000
DMD004652,PT012,WH008,2023-10,REGULAR,169,152,10.06,12000,2028000
DMD004653,PT013,WH001,2023-10,REGULAR,618,,,8000,4944000
DMD004654,PT013,WH002,2023-10,REGULAR,445,445,0.0,8000,3560000
DMD004655,PT013,WH003,2023-10,REGULAR,286,313,9.44,8000,2288000
DMD004656,PT013,WH004,2023-10,REGULAR,190,217,14.21,8000,1520000
DMD004657,PT013,WH005,2023-10,REGULAR,187,190,1.6,8000,1496000
DMD004658,PT013,WH006,2023-10,REGULAR,94,84,10.64,8000,752000
DMD004659,PT013,WH007,2023-10,REGULAR,55,54,1.82,8000,440000
DMD004660,PT013,WH008,2023-10,REGULAR,109,125,14.68,8000,872000
DMD004661,PT014,WH001,2023-10,REGULAR,320,,,65000,20800000
DMD004662,PT014,WH002,2023-10,REGULAR,238,269,13.03,65000,15470000
DMD004663,PT014,WH003,2023-10,REGULAR,143,133,6.99,65000,9295000
DMD004664,PT014,WH004,2023-10,REGULAR,98,104,6.12,65000,6370000
DMD004665,PT014,WH005,2023-10,REGULAR,94,,,65000,6110000
DMD004666,PT014,WH006,2023-10,REGULAR,49,45,8.16,65000,3185000
DMD004667,PT014,WH007,2023-10,REGULAR,27,30,11.11,65000,1755000
DMD004668,PT014,WH008,2023-10,REGULAR,64,58,9.38,65000,4160000
DMD004669,PT015,WH001,2023-10,REGULAR,397,,,22000,8734000
DMD004670,PT015,WH002,2023-10,REGULAR,310,305,1.61,22000,6820000
DMD004671,PT015,WH003,2023-10,REGULAR,162,144,11.11,22000,3564000
DMD004672,PT015,WH004,2023-10,REGULAR,143,135,5.59,22000,3146000
DMD004673,PT015,WH005,2023-10,EMERGENCY,109,104,4.59,22000,2398000
DMD004674,PT015,WH006,2023-10,REGULAR,65,,,22000,1430000
DMD004675,PT015,WH007,2023-10,REGULAR,40,43,7.5,22000,880000
DMD004676,PT015,WH008,2023-10,REGULAR,72,81,12.5,22000,1584000
