INVENTORY_ID,PART_ID,WAREHOUSE_ID,SNAPSHOT_DATE,STOCK_QTY,SAFETY_STOCK_QTY,REORDER_POINT,STOCK_STATUS,INVENTORY_VALUE_KRW,LAST_MOVEMENT_DATE
INV001987,PT005,WH001,2024-06-30,84,2,36,NORMAL,31920000,2024-06-27
INV001988,PT005,WH002,2024-06-30,28,2,35,LOW,10640000,2024-04-24
INV001989,PT005,WH003,2024-06-30,28,1,20,NORMAL,10640000,2024-06-17
INV001990,PT005,WH004,2024-06-30,13,1,13,NORMAL,4940000,2024-05-29
INV001991,PT005,WH005,2024-06-30,27,1,11,NORMAL,10260000,2024-06-24
INV001992,PT005,WH006,2024-06-30,10,1,6,NORMAL,3800000,2024-05-18
INV001993,PT006,WH001,2024-06-30,128,3,44,OVERSTOCK,28160000,2024-05-26
INV001994,PT006,WH002,2024-06-30,82,2,29,OVERSTOCK,18040000,2024-04-27
INV001995,PT006,WH003,2024-06-30,37,1,18,NORMAL,8140000,2024-06-26
INV001996,PT006,WH004,2024-06-30,38,1,15,OVERSTOCK,8360000,
INV001997,PT006,WH005,2024-06-30,7,1,12,LOW,1540000,2024-04-28
INV001998,PT006,WH006,2024-06-30,4,1,6,LOW,880000,
INV001999,PT007,WH001,2024-06-30,13,1,31,LOW,6240000,2024-05-28
INV002000,PT007,WH002,2024-06-30,36,1,23,NORMAL,17280000,2024-04-18
INV002001,PT007,WH003,2024-06-30,5,9,9,CRITICAL,2400000,
INV002002,PT007,WH004,2024-06-30,7,1,12,LOW,3360000,2024-06-28
INV002003,PT007,WH005,2024-06-30,3,1,8,LOW,1440000,2024-05-15
INV002004,PT007,WH006,2024-06-30,4,1,3,NORMAL,1920000,2024-04-26
INV002005,PT008,WH001,2024-06-30,17,8,8,NORMAL,5440000,2024-04-23
INV002006,PT008,WH002,2024-06-30,28,1,21,NORMAL,8960000,2024-04-28
INV002007,PT008,WH003,2024-06-30,18,8,8,NORMAL,5760000,2024-05-25
INV002008,PT008,WH004,2024-06-30,7,1,4,NORMAL,2240000,2024-06-29
INV002009,PT008,WH005,2024-06-30,10,1,7,NORMAL,3200000,2024-05-12
INV002010,PT008,WH006,2024-06-30,27,12,12,NORMAL,8640000,2024-04-30
INV002011,PT009,WH001,2024-06-30,13,1,13,NORMAL,3250000,
INV002012,PT009,WH002,2024-06-30,14,8,8,NORMAL,3500000,2024-06-05
INV002013,PT009,WH006,2024-06-30,17,12,12,NORMAL,4250000,2024-04-26
INV002014,PT009,WH007,2024-06-30,10,1,5,NORMAL,2500000,2024-06-13
INV002015,PT010,WH001,2024-06-30,46,1,19,NORMAL,43700000,2024-04-16
INV002016,PT010,WH002,2024-06-30,27,1,14,NORMAL,25650000,
INV002017,PT010,WH003,2024-06-30,7,1,9,LOW,6650000,2024-05-14
INV002018,PT010,WH004,2024-06-30,4,1,7,LOW,3800000,
INV002019,PT010,WH005,2024-06-30,8,1,6,NORMAL,7600000,2024-05-18
INV002020,PT010,WH006,2024-06-30,4,1,3,NORMAL,3800000,2024-06-13
INV002021,PT011,WH001,2024-06-30,441,20,204,NORMAL,7938000,2024-04-19
INV002022,PT011,WH002,2024-06-30,176,16,163,NORMAL,3168000,2024-06-23
INV002023,PT011,WH003,2024-06-30,85,9,97,LOW,1530000,2024-05-06
INV002024,PT011,WH004,2024-06-30,58,7,71,LOW,1044000,2024-06-21
INV002025,PT011,WH005,2024-06-30,97,6,63,NORMAL,1746000,
INV002026,PT011,WH006,2024-06-30,74,3,29,OVERSTOCK,1332000,2024-05-29
INV002027,PT011,WH007,2024-06-30,25,2,21,NORMAL,450000,2024-05-26
INV002028,PT011,WH008,2024-06-30,28,3,39,LOW,504000,2024-04-25
INV002029,PT012,WH001,2024-06-30,162,22,176,LOW,1944000,2024-06-28
INV002030,PT012,WH002,2024-06-30,106,15,123,LOW,1272000,2024-05-15
INV002031,PT012,WH003,2024-06-30,67,9,71,LOW,804000,2024-04-01
INV002032,PT012,WH004,2024-06-30,155,7,58,OVERSTOCK,1860000,2024-04-24
INV002033,PT012,WH005,2024-06-30,107,6,52,NORMAL,1284000,2024-06-05
INV002034,PT012,WH006,2024-06-30,20,4,26,LOW,240000,2024-05-01
INV002035,PT012,WH007,2024-06-30,42,2,16,OVERSTOCK,504000,2024-06-26
INV002036,PT012,WH008,2024-06-30,17,4,32,LOW,204000,2024-04-13
INV002037,PT013,WH001,2024-06-30,192,15,119,NORMAL,1536000,2024-05-02
INV002038,PT013,WH002,2024-06-30,232,10,79,OVERSTOCK,1856000,2024-04-28
INV002039,PT013,WH003,2024-06-30,43,6,51,LOW,344000,2024-05-03
INV002040,PT013,WH004,2024-06-30,104,5,40,OVERSTOCK,832000,
INV002041,PT013,WH005,2024-06-30,77,4,33,NORMAL,616000,2024-06-24
INV002042,PT013,WH006,2024-06-30,31,3,17,NORMAL,248000,2024-04-22
INV002043,PT013,WH007,2024-06-30,4,1,10,LOW,32000,2024-05-11
INV002044,PT013,WH008,2024-06-30,64,2,22,OVERSTOCK,512000,2024-04-29
INV002045,PT014,WH001,2024-06-30,225,7,79,OVERSTOCK,14625000,2024-05-11
INV002046,PT014,WH002,2024-06-30,32,5,58,LOW,2080000,2024-04-06
INV002047,PT014,WH003,2024-06-30,27,3,33,LOW,1755000,2024-06-27
INV002048,PT014,WH004,2024-06-30,30,2,25,NORMAL,1950000,2024-05-09
INV002049,PT014,WH005,2024-06-30,38,2,22,NORMAL,2470000,2024-04-16
INV002050,PT014,WH006,2024-06-30,6,1,11,LOW,390000,
INV002051,PT014,WH007,2024-06-30,21,1,8,OVERSTOCK,1365000,
INV002052,PT014,WH008,2024-06-30,37,1,15,NORMAL,2405000,2024-04-27
INV002053,PT015,WH001,2024-06-30,386,13,133,OVERSTOCK,8492000,2024-04-11
INV002054,PT015,WH002,2024-06-30,198,9,98,NORMAL,4356000,2024-06-25
INV002055,PT015,WH003,2024-06-30,86,5,55,NORMAL,1892000,2024-06-09
INV002056,PT015,WH004,2024-06-30,111,4,45,NORMAL,2442000,2024-04-26
INV002057,PT015,WH005,2024-06-30,79,3,38,NORMAL,1738000,2024-04-06
INV002058,PT015,WH006,2024-06-30,25,1,17,NORMAL,550000,
INV002059,PT015,WH007,2024-06-30,26,1,12,NORMAL,572000,2024-04-17
INV002060,PT015,WH008,2024-06-30,45,2,24,NORMAL,990000,2024-04-26
INV002061,PT016,WH001,2024-06-30,106,5,69,NORMAL,10070000,2024-05-29
INV002062,PT016,WH002,2024-06-30,57,3,51,NORMAL,5415000,
INV002063,PT016,WH003,2024-06-30,11,2,31,LOW,1045000,2024-05-18
INV002064,PT016,WH004,2024-06-30,35,1,24,NORMAL,3325000,2024-05-07
INV002065,PT016,WH005,2024-06-30,31,1,21,NORMAL,2945000,2024-06-11
INV002066,PT016,WH006,2024-06-30,13,1,10,NORMAL,1235000,2024-04-02
INV002067,PT016,WH007,2024-06-30,5,1,7,LOW,475000,2024-04-20
INV002068,PT016,WH008,2024-06-30,40,1,14,OVERSTOCK,3800000,2024-04-15
INV002069,PT017,WH001,2024-06-30,220,8,86,OVERSTOCK,10560000,2024-04-28
INV002070,PT017,WH002,2024-06-30,147,6,63,NORMAL,7056000,2024-04-22
INV002071,PT017,WH003,2024-06-30,65,3,39,NORMAL,3120000,2024-06-08
INV002072,PT017,WH004,2024-06-30,31,3,32,LOW,1488000,2024-04-16
INV002073,PT017,WH005,2024-06-30,11,2,24,LOW,528000,2024-06-26
INV002074,PT017,WH006,2024-06-30,26,1,13,NORMAL,1248000,2024-04-01
INV002075,PT017,WH007,2024-06-30,9,1,8,NORMAL,432000,2024-05-18
INV002076,PT017,WH008,2024-06-30,45,1,17,OVERSTOCK,2160000,2024-05-31
INV002077,PT018,WH001,2024-06-30,33,7,71,LOW,2574000,2024-06-02
INV002078,PT018,WH002,2024-06-30,79,5,52,NORMAL,6162000,2024-06-14
INV002079,PT018,WH003,2024-06-30,51,3,30,NORMAL,3978000,2024-05-09
INV002080,PT018,WH004,2024-06-30,73,2,25,OVERSTOCK,5694000,
INV002081,PT018,WH005,2024-06-30,50,2,20,OVERSTOCK,3900000,2024-04-11
INV002082,PT018,WH006,2024-06-30,28,1,11,OVERSTOCK,2184000,2024-06-17
INV002083,PT018,WH007,2024-06-30,7,1,7,NORMAL,546000,2024-06-29
INV002084,PT018,WH008,2024-06-30,6,1,14,LOW,468000,2024-06-25
INV002085,PT019,WH001,2024-06-30,154,6,64,NORMAL,8470000,2024-06-24
INV002086,PT019,WH002,2024-06-30,33,4,48,LOW,1815000,2024-06-14
INV002087,PT019,WH003,2024-06-30,12,2,28,LOW,660000,2024-06-24
INV002088,PT019,WH004,2024-06-30,33,2,22,NORMAL,1815000,2024-04-28
INV002089,PT019,WH005,2024-06-30,12,1,17,LOW,660000,2024-06-09
INV002090,PT019,WH006,2024-06-30,6,1,9,LOW,330000,2024-04-06
INV002091,PT019,WH007,2024-06-30,16,1,6,OVERSTOCK,880000,2024-05-21
INV002092,PT019,WH008,2024-06-30,8,1,12,LOW,440000,2024-05-26
INV002093,PT020,WH001,2024-06-30,72,7,73,LOW,3024000,2024-04-28
INV002094,PT020,WH002,2024-06-30,103,5,56,NORMAL,4326000,2024-06-10
INV002095,PT020,WH003,2024-06-30,92,3,34,OVERSTOCK,3864000,2024-04-08
INV002096,PT020,WH004,2024-06-30,75,2,27,OVERSTOCK,3150000,2024-06-05
INV002097,PT020,WH005,2024-06-30,57,2,23,NORMAL,2394000,2024-05-19
INV002098,PT020,WH006,2024-06-30,32,1,11,OVERSTOCK,1344000,2024-05-14
INV002099,PT020,WH007,2024-06-30,11,1,7,NORMAL,462000,2024-04-19
INV002100,PT020,WH008,2024-06-30,30,1,14,NORMAL,1260000,2024-05-29
INV002101,PT021,WH001,2024-06-30,270,5,94,OVERSTOCK,49950000,2024-06-21
INV002102,PT021,WH002,2024-06-30,187,3,68,OVERSTOCK,34595000,2024-05-19
INV002103,PT021,WH003,2024-06-30,33,2,41,LOW,6105000,2024-04-01
INV002104,PT021,WH004,2024-06-30,21,1,31,LOW,3885000,2024-04-15
INV002105,PT021,WH005,2024-06-30,12,1,27,LOW,2220000,2024-04-27
INV002106,PT021,WH006,2024-06-30,21,1,14,NORMAL,3885000,2024-06-05
INV002107,PT021,WH007,2024-06-30,20,1,9,NORMAL,3700000,
INV002108,PT021,WH008,2024-06-30,34,1,17,NORMAL,6290000,2024-06-01
INV002109,PT022,WH001,2024-06-30,192,6,88,NORMAL,13056000,2024-06-09
INV002110,PT022,WH002,2024-06-30,85,5,69,NORMAL,5780000,2024-06-22
INV002111,PT022,WH003,2024-06-30,17,3,42,LOW,1156000,
INV002112,PT022,WH004,2024-06-30,90,2,33,OVERSTOCK,6120000,2024-05-10
INV002113,PT022,WH005,2024-06-30,62,1,24,OVERSTOCK,4216000,2024-06-11
INV002114,PT022,WH006,2024-06-30,22,1,14,NORMAL,1496000,2024-05-04
INV002115,PT022,WH007,2024-06-30,5,1,9,LOW,340000,2024-05-03
INV002116,PT022,WH008,2024-06-30,33,1,18,NORMAL,2244000,2024-04-02
INV002117,PT023,WH001,2024-06-30,599,79,383,NORMAL,898500,2024-06-02
INV002118,PT023,WH002,2024-06-30,660,59,287,NORMAL,990000,2024-05-08
INV002119,PT023,WH003,2024-06-30,467,36,176,OVERSTOCK,700500,2024-06-07
INV002120,PT023,WH004,2024-06-30,398,27,133,OVERSTOCK,597000,2024-04-18
INV002121,PT023,WH005,2024-06-30,256,23,114,NORMAL,384000,2024-04-02
INV002122,PT023,WH006,2024-06-30,64,16,59,NORMAL,96000,2024-04-10
INV002123,PT023,WH007,2024-06-30,20,7,36,LOW,30000,2024-05-08
INV002124,PT023,WH008,2024-06-30,119,16,77,NORMAL,178500,
INV002125,PT024,WH001,2024-06-30,740,39,281,OVERSTOCK,6290000,2024-05-04
INV002126,PT024,WH002,2024-06-30,86,30,221,LOW,731000,2024-05-21
INV002127,PT024,WH003,2024-06-30,116,16,121,LOW,986000,
INV002128,PT024,WH004,2024-06-30,198,13,98,NORMAL,1683000,2024-04-17
INV002129,PT024,WH005,2024-06-30,41,12,87,LOW,348500,2024-05-07
INV002130,PT024,WH006,2024-06-30,48,9,47,NORMAL,408000,2024-05-18
INV002131,PT024,WH007,2024-06-30,41,4,29,NORMAL,348500,2024-05-11
INV002132,PT024,WH008,2024-06-30,136,7,55,NORMAL,1156000,2024-04-25
INV002133,PT025,WH001,2024-06-30,208,40,288,LOW,2496000,2024-04-03
INV002134,PT025,WH002,2024-06-30,175,28,206,LOW,2100000,2024-05-10
INV002135,PT025,WH003,2024-06-30,275,17,127,NORMAL,3300000,
INV002136,PT025,WH004,2024-06-30,210,13,95,NORMAL,2520000,2024-06-25
INV002137,PT025,WH005,2024-06-30,175,11,84,NORMAL,2100000,2024-06-21
INV002138,PT025,WH006,2024-06-30,43,9,46,LOW,516000,
INV002139,PT025,WH007,2024-06-30,59,4,30,NORMAL,708000,2024-06-01
INV002140,PT025,WH008,2024-06-30,29,7,54,LOW,348000,
INV002141,PT026,WH001,2024-06-30,639,54,262,NORMAL,2236500,2024-05-05
INV002142,PT026,WH002,2024-06-30,259,40,194,NORMAL,906500,2024-05-19
INV002143,PT026,WH003,2024-06-30,118,22,110,NORMAL,413000,
INV002144,PT026,WH004,2024-06-30,78,17,84,LOW,273000,2024-05-25
INV002145,PT026,WH005,2024-06-30,53,15,74,LOW,185500,2024-06-15
INV002146,PT026,WH006,2024-06-30,86,10,40,NORMAL,301000,2024-04-18
INV002147,PT026,WH007,2024-06-30,25,5,24,NORMAL,87500,2024-04-01
INV002148,PT026,WH008,2024-06-30,39,11,53,LOW,136500,2024-05-05
INV002149,PT027,WH001,2024-06-30,1695,126,613,OVERSTOCK,1356000,2024-04-05
INV002150,PT027,WH002,2024-06-30,157,98,475,LOW,125600,2024-06-21
INV002151,PT027,WH003,2024-06-30,269,59,285,LOW,215200,2024-06-25
INV002152,PT027,WH004,2024-06-30,629,45,219,OVERSTOCK,503200,2024-06-06
INV002153,PT027,WH005,2024-06-30,118,40,193,LOW,94400,2024-05-04
INV002154,PT027,WH006,2024-06-30,266,28,102,OVERSTOCK,212800,2024-04-07
INV002155,PT027,WH007,2024-06-30,117,13,65,NORMAL,93600,2024-05-18
INV002156,PT027,WH008,2024-06-30,300,24,118,OVERSTOCK,240000,
INV002157,PT028,WH001,2024-06-30,216,50,362,LOW,1296000,
INV002158,PT028,WH002,2024-06-30,458,42,308,NORMAL,2748000,2024-05-16
INV002159,PT028,WH003,2024-06-30,366,24,175,NORMAL,2196000,2024-06-28
INV002160,PT028,WH004,2024-06-30,166,18,130,NORMAL,996000,2024-04-11
INV002161,PT028,WH005,2024-06-30,413,20,145,OVERSTOCK,2478000,
INV002162,PT028,WH006,2024-06-30,88,12,64,NORMAL,528000,2024-05-26
INV002163,PT028,WH007,2024-06-30,33,4,31,NORMAL,198000,
INV002164,PT028,WH008,2024-06-30,65,11,80,LOW,390000,2024-04-15
INV002165,PT029,WH001,2024-06-30,616,68,329,NORMAL,2772000,2024-04-01
INV002166,PT029,WH002,2024-06-30,381,44,215,NORMAL,1714500,2024-06-07
INV002167,PT029,WH003,2024-06-30,363,26,129,OVERSTOCK,1633500,2024-05-10
INV002168,PT029,WH004,2024-06-30,210,22,110,NORMAL,945000,2024-05-29
INV002169,PT029,WH005,2024-06-30,119,21,104,NORMAL,535500,
INV002170,PT029,WH006,2024-06-30,77,16,58,NORMAL,346500,2024-04-05
INV002171,PT029,WH007,2024-06-30,30,5,25,NORMAL,135000,2024-04-29
INV002172,PT029,WH008,2024-06-30,142,12,58,NORMAL,639000,2024-05-03
INV002173,PT030,WH001,2024-06-30,1140,108,524,NORMAL,2508000,2024-04-16
INV002174,PT030,WH002,2024-06-30,302,74,359,LOW,664400,2024-05-28
INV002175,PT030,WH003,2024-06-30,415,45,220,NORMAL,913000,2024-06-07
INV002176,PT030,WH004,2024-06-30,267,36,175,NORMAL,587400,2024-05-28
INV002177,PT030,WH005,2024-06-30,364,30,147,NORMAL,800800,2024-04-08
INV002178,PT030,WH006,2024-06-30,30,24,85,LOW,66000,
INV002179,PT030,WH007,2024-06-30,137,9,46,OVERSTOCK,301400,2024-06-09
INV002180,PT030,WH008,2024-06-30,60,20,100,LOW,132000,2024-05-07
INV002181,PT001,WH001,2024-09-30,16,1,7,NORMAL,28800000,2024-07-04
INV002182,PT001,WH002,2024-09-30,6,1,5,NORMAL,10800000,2024-07-02
INV002183,PT001,WH003,2024-09-30,7,1,3,NORMAL,12600000,2024-08-18
INV002184,PT001,WH004,2024-09-30,2,1,3,LOW,3600000,2024-09-13
INV002185,PT001,WH005,2024-09-30,10,1,4,OVERSTOCK,18000000,2024-08-03
INV002186,PT001,WH006,2024-09-30,0,1,1,STOCKOUT,0,2024-09-17
INV002187,PT002,WH001,2024-09-30,26,9,9,OVERSTOCK,52000000,
INV002188,PT002,WH002,2024-09-30,6,1,6,NORMAL,12000000,2024-09-08
INV002189,PT002,WH003,2024-09-30,7,1,4,NORMAL,14000000,2024-07-13
INV002190,PT002,WH004,2024-09-30,7,1,4,NORMAL,14000000,2024-07-20
INV002191,PT002,WH005,2024-09-30,7,1,4,NORMAL,14000000,2024-08-28
INV002192,PT002,WH006,2024-09-30,1,1,2,LOW,2000000,2024-08-22
INV002193,PT003,WH001,2024-09-30,16,9,9,NORMAL,13600000,2024-07-09
INV002194,PT003,WH002,2024-09-30,63,1,28,NORMAL,53550000,2024-09-14
INV002195,PT003,WH003,2024-09-30,24,1,10,NORMAL,20400000,2024-07-26
INV002196,PT003,WH004,2024-09-30,4,1,8,LOW,3400000,2024-07-15
INV002197,PT003,WH005,2024-09-30,4,1,5,LOW,3400000,2024-07-25
INV002198,PT003,WH006,2024-09-30,2,1,1,NORMAL,1700000,2024-07-22
INV002199,PT004,WH001,2024-09-30,49,1,20,NORMAL,30380000,2024-09-28
INV002200,PT004,WH002,2024-09-30,13,1,11,NORMAL,8060000,2024-07-26
INV002201,PT004,WH003,2024-09-30,3,1,8,LOW,1860000,
INV002202,PT004,WH004,2024-09-30,1,1,4,LOW,620000,2024-09-26
INV002203,PT004,WH005,2024-09-30,9,8,8,NORMAL,5580000,
INV002204,PT004,WH006,2024-09-30,12,1,5,NORMAL,7440000,
INV002205,PT005,WH001,2024-09-30,107,2,48,NORMAL,40660000,
INV002206,PT005,WH002,2024-09-30,44,2,34,NORMAL,16720000,2024-09-01
INV002207,PT005,WH003,2024-09-30,21,1,18,NORMAL,7980000,2024-07-07
INV002208,PT005,WH004,2024-09-30,19,1,13,NORMAL,7220000,2024-07-16
INV002209,PT005,WH005,2024-09-30,4,1,12,LOW,1520000,2024-09-16
INV002210,PT005,WH006,2024-09-30,14,1,6,NORMAL,5320000,2024-09-17
INV002211,PT006,WH001,2024-09-30,62,3,44,NORMAL,13640000,2024-08-22
INV002212,PT006,WH002,2024-09-30,48,2,34,NORMAL,10560000,2024-07-10
INV002213,PT006,WH003,2024-09-30,10,1,20,LOW,2200000,2024-08-23
INV002214,PT006,WH004,2024-09-30,38,1,14,OVERSTOCK,8360000,2024-08-06
INV002215,PT006,WH005,2024-09-30,31,1,13,NORMAL,6820000,
INV002216,PT006,WH006,2024-09-30,4,1,7,LOW,880000,2024-08-16
INV002217,PT007,WH001,2024-09-30,47,1,26,NORMAL,22560000,2024-08-10
INV002218,PT007,WH002,2024-09-30,31,1,13,NORMAL,14880000,
INV002219,PT007,WH003,2024-09-30,22,1,9,NORMAL,10560000,2024-07-26
INV002220,PT007,WH004,2024-09-30,25,1,10,OVERSTOCK,12000000,2024-08-27
INV002221,PT007,WH005,2024-09-30,7,1,4,NORMAL,3360000,2024-08-19
INV002222,PT007,WH006,2024-09-30,3,1,2,NORMAL,1440000,2024-08-11
INV002223,PT008,WH001,2024-09-30,6,1,22,LOW,1920000,2024-09-29
INV002224,PT008,WH002,2024-09-30,11,1,12,LOW,3520000,
INV002225,PT008,WH003,2024-09-30,15,1,6,OVERSTOCK,4800000,2024-08-13
INV002226,PT008,WH004,2024-09-30,17,1,12,NORMAL,5440000,2024-07-28
INV002227,PT008,WH005,2024-09-30,24,1,11,NORMAL,7680000,2024-08-07
INV002228,PT008,WH006,2024-09-30,16,12,12,NORMAL,5120000,2024-07-26
INV002229,PT009,WH001,2024-09-30,16,8,8,NORMAL,4000000,2024-08-24
INV002230,PT009,WH002,2024-09-30,23,8,8,OVERSTOCK,5750000,2024-09-22
INV002231,PT009,WH006,2024-09-30,4,1,4,NORMAL,1000000,2024-07-19
INV002232,PT009,WH007,2024-09-30,6,1,3,NORMAL,1500000,2024-07-08
INV002233,PT010,WH001,2024-09-30,12,1,22,LOW,11400000,2024-09-24
INV002234,PT010,WH002,2024-09-30,27,1,16,NORMAL,25650000,
INV002235,PT010,WH003,2024-09-30,22,1,10,NORMAL,20900000,2024-08-19
INV002236,PT010,WH004,2024-09-30,6,1,8,LOW,5700000,2024-09-13
INV002237,PT010,WH005,2024-09-30,18,1,7,OVERSTOCK,17100000,
INV002238,PT010,WH006,2024-09-30,11,1,4,OVERSTOCK,10450000,2024-07-21
INV002239,PT011,WH001,2024-09-30,602,21,217,OVERSTOCK,10836000,2024-09-17
INV002240,PT011,WH002,2024-09-30,438,15,158,OVERSTOCK,7884000,2024-09-02
INV002241,PT011,WH003,2024-09-30,214,10,102,NORMAL,3852000,2024-08-14
INV002242,PT011,WH004,2024-09-30,124,7,77,NORMAL,2232000,2024-08-10
INV002243,PT011,WH005,2024-09-30,40,6,65,LOW,720000,2024-07-03
INV002244,PT011,WH006,2024-09-30,37,4,32,NORMAL,666000,2024-07-18
INV002245,PT011,WH007,2024-09-30,21,2,22,LOW,378000,2024-09-25
INV002246,PT011,WH008,2024-09-30,76,4,45,NORMAL,1368000,2024-07-10
INV002247,PT012,WH001,2024-09-30,480,24,192,OVERSTOCK,5760000,2024-09-11
INV002248,PT012,WH002,2024-09-30,286,17,135,NORMAL,3432000,2024-07-24
INV002249,PT012,WH003,2024-09-30,108,11,87,NORMAL,1296000,2024-07-26
INV002250,PT012,WH004,2024-09-30,40,8,63,LOW,480000,2024-08-05
INV002251,PT012,WH005,2024-09-30,107,7,55,NORMAL,1284000,2024-07-13
INV002252,PT012,WH006,2024-09-30,21,4,26,LOW,252000,2024-07-15
INV002253,PT012,WH007,2024-09-30,25,2,18,NORMAL,300000,
INV002254,PT012,WH008,2024-09-30,53,4,35,NORMAL,636000,2024-09-12
INV002255,PT013,WH001,2024-09-30,115,15,122,LOW,920000,2024-09-19
INV002256,PT013,WH002,2024-09-30,225,11,91,NORMAL,1800000,2024-08-31
INV002257,PT013,WH003,2024-09-30,151,7,55,OVERSTOCK,1208000,
INV002258,PT013,WH004,2024-09-30,35,5,41,LOW,280000,2024-08-16
INV002259,PT013,WH005,2024-09-30,98,4,34,OVERSTOCK,784000,2024-07-31
INV002260,PT013,WH006,2024-09-30,48,3,19,OVERSTOCK,384000,2024-09-25
INV002261,PT013,WH007,2024-09-30,8,1,11,LOW,64000,2024-09-12
INV002262,PT013,WH008,2024-09-30,62,3,23,OVERSTOCK,496000,
INV002263,PT014,WH001,2024-09-30,202,7,77,OVERSTOCK,13130000,2024-07-05
INV002264,PT014,WH002,2024-09-30,169,5,58,OVERSTOCK,10985000,2024-07-19
INV002265,PT014,WH003,2024-09-30,39,3,36,NORMAL,2535000,2024-09-27
INV002266,PT014,WH004,2024-09-30,18,2,28,LOW,1170000,2024-07-18
INV002267,PT014,WH005,2024-09-30,24,2,23,NORMAL,1560000,2024-08-14
INV002268,PT014,WH006,2024-09-30,23,1,11,NORMAL,1495000,2024-07-09
INV002269,PT014,WH007,2024-09-30,8,1,8,NORMAL,520000,2024-09-20
INV002270,PT014,WH008,2024-09-30,5,1,15,LOW,325000,2024-08-30
INV002271,PT015,WH001,2024-09-30,359,15,157,NORMAL,7898000,
INV002272,PT015,WH002,2024-09-30,207,11,120,NORMAL,4554000,2024-08-06
INV002273,PT015,WH003,2024-09-30,221,7,76,OVERSTOCK,4862000,2024-07-10
INV002274,PT015,WH004,2024-09-30,24,5,56,LOW,528000,2024-07-10
INV002275,PT015,WH005,2024-09-30,74,4,46,NORMAL,1628000,2024-07-31
INV002276,PT015,WH006,2024-09-30,38,3,24,NORMAL,836000,2024-09-23
INV002277,PT015,WH007,2024-09-30,35,1,16,NORMAL,770000,
INV002278,PT015,WH008,2024-09-30,66,3,32,NORMAL,1452000,
INV002279,PT016,WH001,2024-09-30,22,5,75,LOW,2090000,2024-08-28
INV002280,PT016,WH002,2024-09-30,52,4,54,LOW,4940000,2024-07-20
INV002281,PT016,WH003,2024-09-30,26,2,34,LOW,2470000,
INV002282,PT016,WH004,2024-09-30,14,2,27,LOW,1330000,2024-07-31
INV002283,PT016,WH005,2024-09-30,48,1,22,NORMAL,4560000,2024-08-16
INV002284,PT016,WH006,2024-09-30,22,1,11,NORMAL,2090000,2024-08-24
INV002285,PT016,WH007,2024-09-30,5,1,8,LOW,475000,2024-07-16
INV002286,PT016,WH008,2024-09-30,13,1,15,LOW,1235000,2024-09-12
INV002287,PT017,WH001,2024-09-30,99,9,98,NORMAL,4752000,2024-07-28
INV002288,PT017,WH002,2024-09-30,111,6,70,NORMAL,5328000,2024-08-02
INV002289,PT017,WH003,2024-09-30,67,4,44,NORMAL,3216000,2024-07-05
INV002290,PT017,WH004,2024-09-30,41,3,34,NORMAL,1968000,2024-09-16
INV002291,PT017,WH005,2024-09-30,58,2,28,NORMAL,2784000,2024-08-16
INV002292,PT017,WH006,2024-09-30,10,1,13,LOW,480000,
INV002293,PT017,WH007,2024-09-30,25,1,9,OVERSTOCK,1200000,2024-08-05
INV002294,PT017,WH008,2024-09-30,53,1,18,OVERSTOCK,2544000,2024-08-12
INV002295,PT018,WH001,2024-09-30,64,7,79,LOW,4992000,2024-08-10
INV002296,PT018,WH002,2024-09-30,126,5,57,NORMAL,9828000,2024-07-22
INV002297,PT018,WH003,2024-09-30,86,3,34,OVERSTOCK,6708000,2024-09-07
INV002298,PT018,WH004,2024-09-30,64,2,26,NORMAL,4992000,
INV002299,PT018,WH005,2024-09-30,51,2,22,NORMAL,3978000,2024-08-01
INV002300,PT018,WH006,2024-09-30,13,1,11,NORMAL,1014000,2024-07-03
INV002301,PT018,WH007,2024-09-30,21,1,8,OVERSTOCK,1638000,2024-08-29
INV002302,PT018,WH008,2024-09-30,19,1,15,NORMAL,1482000,2024-07-15
INV002303,PT019,WH001,2024-09-30,75,6,66,NORMAL,4125000,2024-09-22
INV002304,PT019,WH002,2024-09-30,131,4,49,OVERSTOCK,7205000,2024-08-29
INV002305,PT019,WH003,2024-09-30,59,2,28,NORMAL,3245000,2024-08-17
INV002306,PT019,WH004,2024-09-30,19,2,21,LOW,1045000,2024-09-23
INV002307,PT019,WH005,2024-09-30,14,2,20,LOW,770000,2024-08-20
INV002308,PT019,WH006,2024-09-30,11,1,10,NORMAL,605000,
INV002309,PT019,WH007,2024-09-30,10,1,7,NORMAL,550000,2024-07-09
INV002310,PT019,WH008,2024-09-30,20,1,13,NORMAL,1100000,2024-08-08
INV002311,PT020,WH001,2024-09-30,180,7,78,NORMAL,7560000,2024-08-03
INV002312,PT020,WH002,2024-09-30,97,5,57,NORMAL,4074000,2024-07-25
INV002313,PT020,WH003,2024-09-30,101,3,34,OVERSTOCK,4242000,2024-08-05
INV002314,PT020,WH004,2024-09-30,23,2,27,LOW,966000,2024-09-19
INV002315,PT020,WH005,2024-09-30,61,2,23,OVERSTOCK,2562000,2024-08-19
INV002316,PT020,WH006,2024-09-30,21,1,11,NORMAL,882000,2024-07-10
INV002317,PT020,WH007,2024-09-30,9,1,8,NORMAL,378000,2024-09-12
