PRODUCTION_ID,LINE_ID,PRODUCT_ID,PRODUCTION_DATE,SHIFT,PLANNED_OUTPUT,ACTUAL_OUTPUT,UTILIZATION_RATE_PCT,OPERATION_HOURS,DOWNTIME_HOURS,DOWNTIME_REASON,YIELD_RATE_PCT
PRD-002735,LINE-04,PRD012,2024-06-25,야간,435,437,100.5,22.6,,,99.47
PRD-002736,LINE-04,PRD012,2024-06-26,야간,413,376,91.0,21.9,,,99.22
PRD-002737,LINE-04,PRD012,2024-06-27,야간,409,91,22.2,16.6,5.5,설비고장,94.95
PRD-002738,LINE-04,PRD011,2024-06-28,주간,451,382,84.7,22.8,3.0,라인전환,98.11
PRD-002739,LINE-04,PRD011,2024-06-29,주간,425,38,8.9,5.5,16.9,계획정비,96.27
PRD-002740,LINE-04,PRD011,2024-06-30,주간,442,449,101.6,21.5,,,98.17
PRD-002741,LINE-04,PRD011,2024-07-01,주간,426,388,91.1,22.2,,,96.14
PRD-002742,LINE-04,PRD011,2024-07-02,야간,402,372,92.5,20.5,,,98.86
PRD-002743,LINE-04,PRD011,2024-07-03,주간,410,386,94.1,23.9,,,98.94
PRD-002744,LINE-04,PRD011,2024-07-04,야간,395,407,103.0,20.4,,,96.69
PRD-002745,LINE-04,PRD011,2024-07-05,주간,387,333,86.0,20.2,1.3,설비고장,97.57
PRD-002746,LINE-04,PRD011,2024-07-06,주간,387,116,30.0,5.0,18.3,계획정비,97.92
PRD-002747,LINE-04,PRD011,2024-07-07,야간,434,389,89.6,21.3,,,96.42
PRD-002748,LINE-04,PRD011,2024-07-08,야간,391,364,93.1,21.4,1.3,설비고장,99.27
PRD-002749,LINE-04,PRD011,2024-07-09,전일,453,249,55.0,9.4,,,94.21
PRD-002750,LINE-04,PRD011,2024-07-10,주간,395,355,89.9,21.6,,,96.53
PRD-002751,LINE-04,PRD011,2024-07-11,야간,396,398,100.5,23.8,1.0,품질문제,97.74
PRD-002752,LINE-04,PRD011,2024-07-12,주간,384,370,96.4,22.6,,,99.23
PRD-002753,LINE-04,PRD011,2024-07-13,주간,393,383,97.5,22.8,,,96.11
PRD-002754,LINE-04,PRD011,2024-07-14,주간,424,412,97.2,21.0,,,97.62
PRD-002755,LINE-04,PRD011,2024-07-15,주간,390,357,91.5,21.3,,,99.1
PRD-002756,LINE-04,PRD011,2024-07-16,주간,450,123,27.3,5.8,,,98.82
PRD-002757,LINE-04,PRD011,2024-07-17,주간,451,399,88.5,21.7,,,97.05
PRD-002758,LINE-04,PRD011,2024-07-18,야간,441,435,98.6,20.2,,,96.9
PRD-002759,LINE-04,PRD011,2024-07-19,야간,420,393,93.6,20.8,1.5,품질문제,97.51
PRD-002760,LINE-04,PRD011,2024-07-20,야간,420,418,99.5,21.4,,,99.19
PRD-002761,LINE-04,PRD011,2024-07-21,야간,412,429,104.1,22.6,,,96.48
PRD-002762,LINE-04,PRD011,2024-07-22,주간,455,459,100.9,22.2,1.2,라인전환,96.97
PRD-002763,LINE-04,PRD011,2024-07-23,주간,428,382,89.3,20.8,2.3,품질문제,99.0
PRD-002764,LINE-04,PRD011,2024-07-24,야간,424,441,104.0,21.2,,,98.64
PRD-002765,LINE-04,PRD011,2024-07-25,주간,436,454,104.1,21.2,1.1,품질문제,99.09
PRD-002766,LINE-04,PRD011,2024-07-26,주간,388,373,96.1,20.5,,,97.73
PRD-002767,LINE-04,PRD011,2024-07-27,야간,421,426,101.2,23.3,,,98.41
PRD-002768,LINE-04,PRD011,2024-07-28,주간,431,423,98.1,23.5,,,99.17
PRD-002769,LINE-04,PRD011,2024-07-29,주간,391,349,89.3,21.5,2.7,라인전환,97.2
PRD-002770,LINE-04,PRD011,2024-07-30,주간,449,439,97.8,22.4,,,97.13
PRD-002771,LINE-04,PRD011,2024-07-31,야간,403,365,90.6,23.3,,,96.51
PRD-002772,LINE-04,PRD011,2024-08-01,야간,418,395,94.5,22.4,,,97.76
PRD-002773,LINE-04,PRD011,2024-08-02,주간,453,361,79.7,22.8,,,97.84
PRD-002774,LINE-04,PRD011,2024-08-03,주간,392,360,91.8,23.2,,,97.49
PRD-002775,LINE-04,PRD011,2024-08-04,야간,440,349,79.3,23.1,,,99.1
PRD-002776,LINE-04,PRD011,2024-08-05,주간,401,366,91.3,22.3,,,98.58
PRD-002777,LINE-04,PRD011,2024-08-06,주간,391,91,23.3,5.3,18.5,계획정비,98.58
PRD-002778,LINE-04,PRD011,2024-08-07,주간,394,346,87.8,21.2,,,96.59
PRD-002779,LINE-04,PRD011,2024-08-08,주간,421,348,82.7,23.8,,,99.06
PRD-002780,LINE-04,PRD011,2024-08-09,주간,398,108,27.1,4.2,19.7,계획정비,98.99
PRD-002781,LINE-04,PRD011,2024-08-10,야간,421,360,85.5,20.4,,,96.91
PRD-002782,LINE-04,PRD011,2024-08-11,주간,426,403,94.6,22.5,,,99.0
PRD-002783,LINE-04,PRD011,2024-08-12,주간,434,378,87.1,22.5,,,97.38
PRD-002784,LINE-04,PRD011,2024-08-13,주간,388,346,89.2,22.8,,,97.22
PRD-002785,LINE-04,PRD011,2024-08-14,주간,441,374,84.8,20.7,2.7,품질문제,99.39
PRD-002786,LINE-04,PRD011,2024-08-15,야간,401,315,78.6,21.8,,,97.92
PRD-002787,LINE-04,PRD011,2024-08-16,야간,414,340,82.1,21.6,,,96.93
PRD-002788,LINE-04,PRD011,2024-08-17,주간,424,197,46.5,15.6,6.7,설비고장,88.74
PRD-002789,LINE-04,PRD011,2024-08-18,야간,420,363,86.4,21.5,,,98.37
PRD-002790,LINE-04,PRD011,2024-08-19,야간,406,375,92.4,20.8,2.8,라인전환,97.9
PRD-002791,LINE-04,PRD011,2024-08-20,야간,430,388,90.2,21.1,,,97.23
PRD-002792,LINE-04,PRD011,2024-08-21,야간,386,303,78.5,21.2,,,98.27
PRD-002793,LINE-04,PRD011,2024-08-22,야간,406,391,96.3,22.1,,,96.36
PRD-002794,LINE-04,PRD011,2024-08-23,주간,396,319,80.6,23.3,,,98.14
PRD-002795,LINE-04,PRD011,2024-08-24,야간,452,411,90.9,23.5,,,97.26
PRD-002796,LINE-04,PRD011,2024-08-25,주간,387,306,79.1,23.8,,,97.62
PRD-002797,LINE-04,PRD011,2024-08-26,주간,428,355,82.9,23.3,,,98.43
PRD-002798,LINE-04,PRD011,2024-08-27,야간,451,391,86.7,21.6,1.4,계획정비,97.08
PRD-002799,LINE-04,PRD011,2024-08-28,주간,431,349,81.0,22.1,,,97.22
PRD-002800,LINE-04,PRD012,2024-08-29,주간,405,321,79.3,22.6,2.8,라인전환,96.54
PRD-002801,LINE-04,PRD012,2024-08-30,주간,392,320,81.6,21.0,,,98.29
PRD-002802,LINE-04,PRD012,2024-08-31,야간,405,351,86.7,21.6,,,99.42
PRD-002803,LINE-04,PRD012,2024-09-01,주간,436,64,14.7,4.4,18.2,계획정비,98.82
PRD-002804,LINE-04,PRD012,2024-09-02,주간,435,419,96.3,22.1,,,99.29
PRD-002805,LINE-04,PRD012,2024-09-03,야간,417,47,11.3,5.4,18.4,설비고장,91.13
PRD-002806,LINE-04,PRD012,2024-09-04,야간,415,355,85.5,21.8,,,96.94
PRD-002807,LINE-04,PRD012,2024-09-05,야간,396,378,95.5,22.7,,,98.46
PRD-002808,LINE-04,PRD012,2024-09-06,야간,440,432,98.2,21.8,,,97.24
PRD-002809,LINE-04,PRD012,2024-09-07,야간,447,451,100.9,20.2,0.8,라인전환,97.88
PRD-002810,LINE-04,PRD012,2024-09-08,주간,408,355,87.0,22.4,1.0,라인전환,97.64
PRD-002811,LINE-04,PRD012,2024-09-09,주간,400,372,93.0,21.3,,,98.55
PRD-002812,LINE-04,PRD012,2024-09-10,주간,452,408,90.3,20.8,,,99.41
PRD-002813,LINE-04,PRD012,2024-09-11,주간,449,442,98.4,23.2,,,97.53
PRD-002814,LINE-04,PRD012,2024-09-12,야간,385,340,88.3,20.7,,,97.45
PRD-002815,LINE-04,PRD012,2024-09-13,주간,403,405,100.5,20.6,,,98.67
PRD-002816,LINE-04,PRD012,2024-09-14,주간,442,435,98.4,23.2,,,96.92
PRD-002817,LINE-04,PRD012,2024-09-15,주간,395,365,92.4,22.3,,,97.91
PRD-002818,LINE-04,PRD012,2024-09-16,야간,442,452,102.3,23.9,,,97.58
PRD-002819,LINE-04,PRD012,2024-09-17,야간,410,366,89.3,22.7,,,97.0
PRD-002820,LINE-04,PRD012,2024-09-18,야간,441,435,98.6,20.3,,,97.58
PRD-002821,LINE-04,PRD012,2024-09-19,주간,394,351,89.1,22.8,,,98.93
PRD-002822,LINE-04,PRD012,2024-09-20,야간,422,434,102.8,23.8,,,98.35
PRD-002823,LINE-04,PRD012,2024-09-21,주간,402,383,95.3,21.0,,,96.21
PRD-002824,LINE-04,PRD012,2024-09-22,야간,396,352,88.9,20.0,1.7,계획정비,99.22
PRD-002825,LINE-04,PRD012,2024-09-23,야간,384,358,93.2,21.7,,,96.83
PRD-002826,LINE-04,PRD012,2024-09-24,야간,384,358,93.2,22.8,,,97.75
PRD-002827,LINE-04,PRD012,2024-09-25,야간,387,352,91.0,23.3,,,96.79
PRD-002828,LINE-04,PRD012,2024-09-26,야간,431,434,100.7,22.5,,,96.38
PRD-002829,LINE-04,PRD012,2024-09-27,주간,407,419,102.9,22.4,2.5,품질문제,98.79
PRD-002830,LINE-04,PRD012,2024-09-28,야간,385,350,90.9,23.3,,,98.47
PRD-002831,LINE-04,PRD012,2024-09-29,주간,388,396,102.1,20.8,,,96.5
PRD-002832,LINE-04,PRD012,2024-09-30,주간,396,412,104.0,20.3,,,99.15
PRD-002833,LINE-04,PRD012,2024-10-01,주간,396,399,100.8,20.7,,,98.57
PRD-002834,LINE-04,PRD012,2024-10-02,주간,410,371,90.5,20.6,,,98.11
PRD-002835,LINE-04,PRD012,2024-10-03,주간,443,393,88.7,20.0,,,96.84
PRD-002836,LINE-04,PRD012,2024-10-04,주간,408,367,90.0,23.1,,,96.43
PRD-002837,LINE-04,PRD012,2024-10-05,주간,449,450,100.2,23.6,,,96.3
PRD-002838,LINE-04,PRD012,2024-10-06,주간,434,418,96.3,23.7,,,98.65
PRD-002839,LINE-04,PRD012,2024-10-07,주간,450,10,2.2,3.9,20.0,계획정비,96.11
PRD-002840,LINE-04,PRD012,2024-10-08,야간,405,354,87.4,20.0,1.5,라인전환,98.83
PRD-002841,LINE-04,PRD012,2024-10-09,주간,416,400,96.2,23.0,,,98.91
PRD-002842,LINE-04,PRD012,2024-10-10,주간,388,359,92.5,21.2,,,98.3
PRD-002843,LINE-04,PRD012,2024-10-11,주간,429,436,101.6,22.6,,,96.83
PRD-002844,LINE-04,PRD012,2024-10-12,야간,425,396,93.2,21.3,,,97.75
PRD-002845,LINE-04,PRD012,2024-10-13,주간,423,227,53.7,12.2,10.4,설비고장,96.85
PRD-002846,LINE-04,PRD012,2024-10-14,야간,455,421,92.5,23.4,,,96.18
PRD-002847,LINE-04,PRD012,2024-10-15,야간,425,436,102.6,21.7,0.8,계획정비,99.34
PRD-002848,LINE-04,PRD012,2024-10-16,야간,432,397,91.9,21.8,,,98.77
PRD-002849,LINE-04,PRD012,2024-10-17,야간,425,386,90.8,21.1,,,96.09
PRD-002850,LINE-04,PRD012,2024-10-18,주간,420,120,28.6,3.5,,,98.6
PRD-002851,LINE-04,PRD012,2024-10-19,야간,436,386,88.5,20.3,,,99.26
PRD-002852,LINE-04,PRD012,2024-10-20,야간,446,457,102.5,21.8,,,96.14
PRD-002853,LINE-04,PRD012,2024-10-21,야간,448,417,93.1,20.9,,,96.64
PRD-002854,LINE-04,PRD012,2024-10-22,야간,440,378,85.9,23.0,,,96.43
PRD-002855,LINE-04,PRD012,2024-10-23,주간,441,410,93.0,21.1,,,96.67
PRD-002856,LINE-04,PRD012,2024-10-24,주간,394,383,97.2,21.0,,,98.76
PRD-002857,LINE-04,PRD012,2024-10-25,야간,452,418,92.5,22.8,,,96.01
PRD-002858,LINE-04,PRD012,2024-10-26,야간,397,372,93.7,21.3,1.3,원자재부족,97.77
PRD-002859,LINE-04,PRD012,2024-10-27,야간,411,231,56.2,11.4,10.9,설비고장,91.03
PRD-002860,LINE-04,PRD012,2024-10-28,주간,392,378,96.4,21.0,,,99.37
PRD-002861,LINE-04,PRD012,2024-10-29,야간,384,345,89.8,21.6,,,99.4
PRD-002862,LINE-04,PRD012,2024-10-30,야간,418,427,102.2,22.2,,,97.56
PRD-002863,LINE-04,PRD012,2024-10-31,주간,387,384,99.2,20.7,,,96.26
PRD-002864,LINE-04,PRD012,2024-11-01,야간,453,466,102.9,23.9,,,99.33
PRD-002865,LINE-04,PRD012,2024-11-02,야간,417,398,95.4,20.6,,,97.74
PRD-002866,LINE-04,PRD012,2024-11-03,주간,441,106,24.0,4.3,18.1,계획정비,96.61
PRD-002867,LINE-04,PRD012,2024-11-04,주간,392,333,84.9,23.0,,,97.77
PRD-002868,LINE-04,PRD012,2024-11-05,전일,389,9,2.3,10.8,12.5,설비고장,88.71
PRD-002869,LINE-04,PRD011,2024-11-06,야간,389,337,86.6,23.8,2.1,라인전환,96.96
PRD-002870,LINE-04,PRD011,2024-11-07,야간,446,403,90.4,20.5,,,98.28
PRD-002871,LINE-04,PRD011,2024-11-08,야간,413,407,98.5,21.0,,,96.18
PRD-002872,LINE-04,PRD011,2024-11-09,주간,449,412,91.8,20.8,,,97.3
PRD-002873,LINE-04,PRD011,2024-11-10,주간,423,393,92.9,21.7,,,99.03
PRD-002874,LINE-04,PRD011,2024-11-11,야간,393,372,94.7,23.0,,,97.75
PRD-002875,LINE-04,PRD011,2024-11-12,전일,410,177,43.2,10.1,12.7,설비고장,95.62
PRD-002876,LINE-04,PRD011,2024-11-13,주간,409,394,96.3,20.5,,,97.92
PRD-002877,LINE-04,PRD011,2024-11-14,주간,394,379,96.2,23.3,,,98.98
PRD-002878,LINE-04,PRD011,2024-11-15,야간,426,370,86.9,23.7,,,96.27
PRD-002879,LINE-04,PRD011,2024-11-16,주간,430,372,86.5,23.9,,,97.63
PRD-002880,LINE-04,PRD011,2024-11-17,주간,455,474,104.2,21.2,,,98.89
PRD-002881,LINE-04,PRD011,2024-11-18,주간,427,407,95.3,22.8,,,98.29
PRD-002882,LINE-04,PRD011,2024-11-19,야간,450,421,93.6,21.9,,,96.9
PRD-002883,LINE-04,PRD011,2024-11-20,야간,408,371,90.9,22.1,,,99.41
PRD-002884,LINE-04,PRD011,2024-11-21,야간,413,409,99.0,20.9,,,98.37
PRD-002885,LINE-04,PRD011,2024-11-22,주간,425,426,100.2,21.1,,,96.07
PRD-002886,LINE-04,PRD011,2024-11-23,주간,425,396,93.2,22.5,,,97.99
PRD-002887,LINE-04,PRD011,2024-11-24,주간,434,62,14.3,3.9,19.8,계획정비,99.08
PRD-002888,LINE-04,PRD011,2024-11-25,주간,402,354,88.1,20.9,,,96.81
PRD-002889,LINE-04,PRD011,2024-11-26,주간,403,409,101.5,23.6,,,96.52
PRD-002890,LINE-04,PRD011,2024-11-27,주간,392,369,94.1,21.6,,,96.91
PRD-002891,LINE-04,PRD011,2024-11-28,주간,453,386,85.2,22.5,,,96.44
PRD-002892,LINE-04,PRD011,2024-11-29,야간,407,388,95.3,21.8,,,96.55
PRD-002893,LINE-04,PRD011,2024-11-30,야간,438,439,100.2,22.7,,,97.68
PRD-002894,LINE-04,PRD011,2024-12-01,주간,426,429,100.7,21.7,,,98.6
PRD-002895,LINE-04,PRD011,2024-12-02,주간,384,381,99.2,22.4,0.6,설비고장,97.51
PRD-002896,LINE-04,PRD011,2024-12-03,야간,405,380,93.8,21.0,,,97.14
PRD-002897,LINE-04,PRD011,2024-12-04,주간,404,395,97.8,21.6,,,96.5
PRD-002898,LINE-04,PRD011,2024-12-05,주간,415,118,28.4,5.2,18.3,계획정비,98.0
PRD-002899,LINE-04,PRD011,2024-12-06,야간,412,351,85.2,23.4,,,98.35
PRD-002900,LINE-04,PRD011,2024-12-07,야간,433,383,88.5,22.2,,,97.6
PRD-002901,LINE-04,PRD011,2024-12-08,주간,399,2,0.5,3.9,19.5,계획정비,96.87
PRD-002902,LINE-04,PRD011,2024-12-09,주간,454,424,93.4,23.4,,,98.65
PRD-002903,LINE-04,PRD011,2024-12-10,전일,425,95,22.4,15.5,8.2,설비고장,90.18
PRD-002904,LINE-04,PRD011,2024-12-11,야간,393,398,101.3,20.4,2.3,품질문제,99.32
PRD-002905,LINE-04,PRD011,2024-12-12,주간,426,444,104.2,21.1,,,98.27
PRD-002906,LINE-04,PRD011,2024-12-13,주간,405,350,86.4,21.5,,,96.31
PRD-002907,LINE-04,PRD011,2024-12-14,주간,442,458,103.6,22.3,,,98.88
PRD-002908,LINE-04,PRD011,2024-12-15,야간,409,408,99.8,22.4,,,98.67
PRD-002909,LINE-04,PRD011,2024-12-16,야간,407,386,94.8,21.4,,,99.13
PRD-002910,LINE-04,PRD011,2024-12-17,주간,396,377,95.2,23.9,,,96.06
PRD-002911,LINE-04,PRD011,2024-12-18,주간,413,420,101.7,22.7,,,98.3
PRD-002912,LINE-04,PRD011,2024-12-19,야간,384,386,100.5,21.7,0.6,원자재부족,96.19
PRD-002913,LINE-04,PRD011,2024-12-20,야간,409,400,97.8,21.8,1.0,원자재부족,98.42
PRD-002914,LINE-04,PRD011,2024-12-21,주간,439,4,0.9,2.2,20.0,계획정비,98.68
PRD-002915,LINE-04,PRD011,2024-12-22,주간,427,404,94.6,22.2,,,96.98
PRD-002916,LINE-04,PRD011,2024-12-23,주간,411,369,89.8,21.6,,,98.48
PRD-002917,LINE-04,PRD011,2024-12-24,야간,442,406,91.9,23.7,1.4,설비고장,98.31
PRD-002918,LINE-04,PRD011,2024-12-25,주간,395,373,94.4,20.0,,,98.5
PRD-002919,LINE-04,PRD011,2024-12-26,야간,454,396,87.2,21.8,,,97.6
PRD-002920,LINE-04,PRD011,2024-12-27,주간,417,373,89.4,23.8,,,98.69
PRD-002921,LINE-04,PRD011,2024-12-28,야간,421,408,96.9,20.4,,,99.42
PRD-002922,LINE-04,PRD011,2024-12-29,야간,417,361,86.6,21.9,,,99.3
PRD-002923,LINE-04,PRD011,2024-12-30,야간,414,382,92.3,23.1,,,96.29
PRD-002924,LINE-04,PRD011,2024-12-31,야간,409,397,97.1,23.3,,,97.06
PRD-002925,LINE-05,PRD013,2023-01-01,전일,1078,846,78.5,20.1,1.4,품질문제,97.5
PRD-002926,LINE-05,PRD013,2023-01-02,전일,1046,826,79.0,20.4,,,97.95
PRD-002927,LINE-05,PRD013,2023-01-03,전일,979,781,79.8,22.7,0.8,품질문제,98.33
PRD-002928,LINE-05,PRD013,2023-01-04,전일,970,199,20.5,17.9,,,94.7
PRD-002929,LINE-05,PRD013,2023-01-05,전일,1062,887,83.5,20.9,,,96.47
PRD-002930,LINE-05,PRD013,2023-01-06,주간,1103,510,46.2,11.4,,,88.53
PRD-002931,LINE-05,PRD013,2023-01-07,전일,1015,926,91.2,22.0,,,96.97
PRD-002932,LINE-05,PRD013,2023-01-08,전일,1016,808,79.5,20.6,,,98.43
PRD-002933,LINE-05,PRD013,2023-01-09,전일,988,797,80.7,23.1,,,96.19
PRD-002934,LINE-05,PRD013,2023-01-10,전일,1121,895,79.8,21.5,,,98.99
PRD-002935,LINE-05,PRD013,2023-01-11,전일,1053,924,87.7,20.4,,,98.2
PRD-002936,LINE-05,PRD013,2023-01-12,주간,972,234,24.1,13.9,8.5,설비고장,95.65
PRD-002937,LINE-05,PRD013,2023-01-13,전일,1009,867,85.9,22.3,,,96.68
PRD-002938,LINE-05,PRD013,2023-01-14,전일,1018,860,84.5,21.2,,,96.51
PRD-002939,LINE-05,PRD013,2023-01-15,전일,1056,945,89.5,22.9,,,97.62
PRD-002940,LINE-05,PRD013,2023-01-16,주간,1129,567,50.2,16.8,7.1,설비고장,89.37
PRD-002941,LINE-05,PRD013,2023-01-17,전일,1101,940,85.4,22.7,,,97.34
PRD-002942,LINE-05,PRD013,2023-01-18,전일,976,816,83.6,23.3,,,98.81
PRD-002943,LINE-05,PRD013,2023-01-19,전일,1028,887,86.3,23.6,,,97.43
PRD-002944,LINE-05,PRD013,2023-01-20,전일,1134,892,78.7,21.1,,,96.24
PRD-002945,LINE-05,PRD013,2023-01-21,전일,1061,812,76.5,23.8,,,96.3
PRD-002946,LINE-05,PRD013,2023-01-22,전일,1040,885,85.1,21.2,,,97.76
PRD-002947,LINE-05,PRD013,2023-01-23,전일,968,894,92.4,21.8,,,98.86
PRD-002948,LINE-05,PRD013,2023-01-24,야간,978,474,48.5,14.7,8.5,설비고장,90.83
PRD-002949,LINE-05,PRD013,2023-01-25,전일,1045,831,79.5,21.8,,,96.78
PRD-002950,LINE-05,PRD013,2023-01-26,전일,1064,968,91.0,20.0,,,96.86
PRD-002951,LINE-05,PRD013,2023-01-27,전일,1139,909,79.8,23.3,,,97.05
PRD-002952,LINE-05,PRD013,2023-01-28,주간,990,225,22.7,3.8,19.7,계획정비,96.23
PRD-002953,LINE-05,PRD013,2023-01-29,전일,1003,871,86.8,20.3,,,98.11
PRD-002954,LINE-05,PRD013,2023-01-30,전일,989,779,78.8,21.6,,,96.22
PRD-002955,LINE-05,PRD013,2023-01-31,전일,1067,962,90.2,23.1,,,98.86
PRD-002956,LINE-05,PRD013,2023-02-01,전일,1044,1074,102.9,21.6,,,98.79
PRD-002957,LINE-05,PRD013,2023-02-02,전일,1115,1093,98.0,22.3,,,96.69
PRD-002958,LINE-05,PRD013,2023-02-03,전일,1127,974,86.4,22.3,,,98.91
PRD-002959,LINE-05,PRD013,2023-02-04,전일,976,885,90.7,23.8,,,97.17
PRD-002960,LINE-05,PRD013,2023-02-05,전일,1001,983,98.2,22.7,,,99.45
PRD-002961,LINE-05,PRD013,2023-02-06,전일,1062,925,87.1,23.3,,,97.26
PRD-002962,LINE-05,PRD013,2023-02-07,전일,1016,1004,98.8,21.5,,,97.22
PRD-002963,LINE-05,PRD013,2023-02-08,전일,1070,1048,97.9,20.9,,,96.76
PRD-002964,LINE-05,PRD013,2023-02-09,전일,987,938,95.0,23.7,,,98.61
PRD-002965,LINE-05,PRD013,2023-02-10,전일,1019,1000,98.1,23.5,,,97.36
PRD-002966,LINE-05,PRD013,2023-02-11,주간,1086,322,29.7,5.8,17.7,계획정비,96.7
PRD-002967,LINE-05,PRD013,2023-02-12,전일,1128,1055,93.5,21.5,,,97.67
PRD-002968,LINE-05,PRD013,2023-02-13,전일,1118,977,87.4,21.4,,,98.84
PRD-002969,LINE-05,PRD013,2023-02-14,전일,1095,1016,92.8,20.8,,,98.43
PRD-002970,LINE-05,PRD013,2023-02-15,전일,1013,1059,104.5,21.4,2.7,라인전환,98.51
PRD-002971,LINE-05,PRD013,2023-02-16,전일,1090,1141,104.7,23.8,,,96.53
PRD-002972,LINE-05,PRD013,2023-02-17,전일,1113,958,86.1,22.5,,,99.45
PRD-002973,LINE-05,PRD013,2023-02-18,전일,1101,1111,100.9,22.7,,,96.29
PRD-002974,LINE-05,PRD013,2023-02-19,주간,972,170,17.5,2.8,20.7,계획정비,96.88
PRD-002975,LINE-05,PRD013,2023-02-20,전일,975,873,89.5,22.7,,,96.49
PRD-002976,LINE-05,PRD013,2023-02-21,전일,1014,1058,104.3,23.1,,,99.11
PRD-002977,LINE-05,PRD013,2023-02-22,전일,995,1031,103.6,20.2,,,97.85
PRD-002978,LINE-05,PRD013,2023-02-23,전일,1130,1015,89.8,23.4,,,99.39
PRD-002979,LINE-05,PRD013,2023-02-24,전일,984,1030,104.7,23.5,1.0,설비고장,97.84
PRD-002980,LINE-05,PRD013,2023-02-25,전일,1029,1005,97.7,23.3,,,97.45
PRD-002981,LINE-05,PRD013,2023-02-26,전일,1038,931,89.7,21.3,,,98.07
PRD-002982,LINE-05,PRD013,2023-02-27,전일,962,864,89.8,23.1,,,98.5
PRD-002983,LINE-05,PRD013,2023-02-28,전일,1135,996,87.8,23.5,,,97.41
PRD-002984,LINE-05,PRD013,2023-03-01,전일,1003,969,96.6,23.4,,,96.65
PRD-002985,LINE-05,PRD013,2023-03-02,전일,1014,967,95.4,23.2,,,97.5
PRD-002986,LINE-05,PRD013,2023-03-03,전일,1116,1145,102.6,21.2,,,96.77
PRD-002987,LINE-05,PRD013,2023-03-04,주간,1087,7,0.6,4.2,18.8,계획정비,98.94
PRD-002988,LINE-05,PRD013,2023-03-05,전일,970,948,97.7,22.8,,,97.69
PRD-002989,LINE-05,PRD013,2023-03-06,주간,1126,194,17.2,4.8,19.2,계획정비,98.55
PRD-002990,LINE-05,PRD013,2023-03-07,전일,1034,1062,102.7,21.6,,,97.78
PRD-002991,LINE-05,PRD013,2023-03-08,전일,1017,998,98.1,21.9,,,97.59
PRD-002992,LINE-05,PRD013,2023-03-09,전일,1135,1158,102.0,23.1,2.9,원자재부족,96.89
PRD-002993,LINE-05,PRD013,2023-03-10,전일,1046,934,89.3,23.9,,,96.76
PRD-002994,LINE-05,PRD013,2023-03-11,전일,1023,1065,104.1,23.5,0.9,라인전환,97.02
PRD-002995,LINE-05,PRD013,2023-03-12,야간,962,24,2.5,17.4,6.5,설비고장,96.53
PRD-002996,LINE-05,PRD013,2023-03-13,전일,1138,1094,96.1,20.9,,,99.03
PRD-002997,LINE-05,PRD013,2023-03-14,전일,1044,448,42.9,6.8,16.9,설비고장,91.97
PRD-002998,LINE-05,PRD013,2023-03-15,전일,986,838,85.0,20.0,,,98.96
PRD-002999,LINE-05,PRD013,2023-03-16,전일,1044,1060,101.5,21.7,,,97.72
PRD-003000,LINE-05,PRD013,2023-03-17,전일,997,926,92.9,20.6,,,97.15
PRD-003001,LINE-05,PRD013,2023-03-18,전일,963,1002,104.0,20.1,1.3,라인전환,98.69
PRD-003002,LINE-05,PRD015,2023-03-19,전일,968,691,71.4,20.5,2.5,라인전환,96.13
PRD-003003,LINE-05,PRD015,2023-03-20,전일,1122,450,40.1,6.0,16.4,설비고장,90.47
PRD-003004,LINE-05,PRD015,2023-03-21,전일,1136,1139,100.3,23.4,,,99.03
PRD-003005,LINE-05,PRD015,2023-03-22,전일,999,933,93.4,22.4,,,97.65
PRD-003006,LINE-05,PRD015,2023-03-23,야간,997,0,0.0,7.9,15.6,설비고장,96.49
PRD-003007,LINE-05,PRD015,2023-03-24,전일,1043,892,85.5,21.2,,,97.93
PRD-003008,LINE-05,PRD015,2023-03-25,전일,977,910,93.1,22.3,,,98.43
PRD-003009,LINE-05,PRD015,2023-03-26,전일,1013,885,87.4,21.3,2.0,계획정비,98.15
PRD-003010,LINE-05,PRD015,2023-03-27,전일,1099,961,87.4,22.8,,,98.44
PRD-003011,LINE-05,PRD015,2023-03-28,전일,1102,1058,96.0,21.3,,,96.68
PRD-003012,LINE-05,PRD015,2023-03-29,전일,1022,924,90.4,23.8,,,97.07
PRD-003013,LINE-05,PRD015,2023-03-30,전일,1094,1077,98.4,20.2,0.8,품질문제,98.72
PRD-003014,LINE-05,PRD015,2023-03-31,전일,1043,1033,99.0,21.6,,,99.44
PRD-003015,LINE-05,PRD015,2023-04-01,전일,963,993,103.1,23.2,,,98.79
PRD-003016,LINE-05,PRD015,2023-04-02,전일,1110,1039,93.6,23.3,2.0,원자재부족,97.29
PRD-003017,LINE-05,PRD015,2023-04-03,전일,1118,960,85.9,22.3,,,97.56
PRD-003018,LINE-05,PRD015,2023-04-04,전일,1082,1089,100.6,20.1,,,97.16
PRD-003019,LINE-05,PRD015,2023-04-05,전일,1098,1083,98.6,24.0,1.9,품질문제,99.39
PRD-003020,LINE-05,PRD015,2023-04-06,전일,1022,1058,103.5,20.7,,,96.7
PRD-003021,LINE-05,PRD015,2023-04-07,전일,961,915,95.2,21.8,,,96.25
PRD-003022,LINE-05,PRD015,2023-04-08,전일,1065,1058,99.3,22.7,,,96.98
