DEFECT_ID,LINE_ID,EQUIPMENT_ID,PRODUCT_ID,DEFECT_DATE,DEFECT_TYPE,INSPECTED_QTY,DEFECT_QTY,DEFECT_RATE_PCT,SEVERITY,DISPOSITION,REWORK_COST_KRW,ROOT_CAUSE
DFT-001211,LINE-06,EQP015,PRD018,2024-08-31,기능불량,103,1,0.97,MINOR,특채,,
DFT-001212,LINE-01,EQP011,PRD019,2024-11-23,치수불량,326,25,7.67,MAJOR,특채,,
DFT-001213,LINE-06,EQP009,PRD018,2023-09-26,기능불량,109,1,0.92,MINOR,폐기,,
DFT-001214,LINE-06,EQP009,PRD017,2024-05-02,치수불량,214,2,0.93,MINOR,폐기,,공정파라미터
DFT-001215,LINE-04,EQP006,PRD012,2023-10-29,도장불량,264,2,0.76,CRITICAL,폐기,,작업자오류
DFT-001216,LINE-05,EQP014,PRD013,2024-09-12,외관불량,113,1,0.88,MINOR,폐기,,환경요인
DFT-001217,LINE-05,EQP007,PRD014,2024-12-29,조립불량,196,2,1.02,MAJOR,재작업,,설비마모
DFT-001218,LINE-05,EQP007,PRD014,2023-01-10,기능불량,323,6,1.86,MAJOR,폐기,,작업자오류
DFT-001219,LINE-02,EQP003,PRD004,2023-01-19,치수불량,488,3,0.61,MINOR,폐기,,작업자오류
DFT-001220,LINE-04,EQP006,PRD011,2023-09-13,도장불량,342,5,1.46,MINOR,폐기,,환경요인
DFT-001221,LINE-06,EQP009,PRD018,2024-10-03,외관불량,339,4,1.18,MAJOR,재작업,,원자재불량
DFT-001222,LINE-04,EQP006,PRD011,2023-05-17,도장불량,389,5,1.29,MINOR,재작업,247432,설비마모
DFT-001223,LINE-03,EQP005,PRD010,2023-02-01,기능불량,150,2,1.33,MINOR,특채,,설비마모
DFT-001224,LINE-01,EQP010,PRD019,2024-08-15,외관불량,289,4,1.38,CRITICAL,특채,,공정파라미터
DFT-001225,LINE-03,EQP005,PRD007,2023-09-20,용접불량,229,12,5.24,MINOR,폐기,,원자재불량
DFT-001226,LINE-03,EQP005,PRD010,2023-06-29,용접불량,427,5,1.17,CRITICAL,재작업,334314,작업자오류
DFT-001227,LINE-02,EQP003,PRD005,2023-06-29,치수불량,424,8,1.89,MINOR,재작업,1950702,
DFT-001228,LINE-03,EQP004,PRD010,2024-12-04,기능불량,125,2,1.6,MINOR,특채,,작업자오류
DFT-001229,LINE-06,EQP015,PRD018,2023-03-11,치수불량,131,1,0.76,MINOR,폐기,,환경요인
DFT-001230,LINE-04,EQP006,PRD011,2024-04-21,외관불량,63,1,1.59,MINOR,폐기,,공정파라미터
DFT-001231,LINE-06,EQP015,PRD018,2023-12-06,치수불량,245,2,0.82,MINOR,특채,,환경요인
DFT-001232,LINE-05,EQP014,PRD016,2024-10-02,조립불량,405,7,1.73,MINOR,재작업,1234707,설비마모
DFT-001233,LINE-02,EQP013,PRD004,2024-05-06,외관불량,437,2,0.46,MAJOR,특채,,
DFT-001234,LINE-01,EQP001,PRD019,2023-01-14,기능불량,326,5,1.53,MINOR,특채,,원자재불량
DFT-001235,LINE-04,EQP006,PRD011,2023-07-28,외관불량,431,41,9.51,MINOR,재작업,1587485,
DFT-001236,LINE-02,EQP003,PRD005,2023-07-23,외관불량,382,4,1.05,MAJOR,특채,,작업자오류
DFT-001237,LINE-03,EQP005,PRD008,2023-10-18,치수불량,303,5,1.65,MINOR,폐기,,작업자오류
DFT-001238,LINE-06,EQP015,PRD017,2024-11-24,기능불량,62,1,1.61,MAJOR,폐기,,공정파라미터
DFT-001239,LINE-06,EQP015,PRD017,2024-08-14,치수불량,445,3,0.67,MINOR,폐기,,환경요인
DFT-001240,LINE-02,EQP013,PRD020,2023-06-19,치수불량,117,1,0.85,MINOR,재작업,1192120,공정파라미터
DFT-001241,LINE-05,EQP007,PRD013,2024-05-20,조립불량,89,1,1.12,MINOR,재작업,505625,작업자오류
DFT-001242,LINE-01,EQP010,PRD019,2024-07-22,외관불량,67,1,1.49,CRITICAL,재작업,,작업자오류
DFT-001243,LINE-05,EQP007,PRD014,2023-04-15,기능불량,116,1,0.86,MINOR,폐기,,작업자오류
DFT-001244,LINE-02,EQP003,PRD006,2024-11-19,치수불량,100,1,1.0,MINOR,특채,,
DFT-001245,LINE-02,EQP003,PRD004,2023-09-29,치수불량,130,1,0.77,MINOR,재작업,,환경요인
DFT-001246,LINE-04,EQP006,PRD011,2024-03-04,도장불량,99,1,1.01,MAJOR,폐기,,설비마모
DFT-001247,LINE-04,EQP006,PRD011,2023-08-10,도장불량,262,3,1.15,MINOR,폐기,,
DFT-001248,LINE-01,EQP011,PRD019,2024-10-30,기능불량,489,3,0.61,MINOR,폐기,,
DFT-001249,LINE-01,EQP010,PRD019,2023-06-07,외관불량,454,2,0.44,MAJOR,특채,,
DFT-001250,LINE-05,EQP008,PRD015,2024-02-17,외관불량,483,4,0.83,MINOR,재작업,,공정파라미터
DFT-001251,LINE-05,EQP008,PRD016,2023-06-28,조립불량,492,4,0.81,MAJOR,특채,,
DFT-001252,LINE-03,EQP012,PRD008,2023-06-28,기능불량,388,6,1.55,MAJOR,폐기,,원자재불량
DFT-001253,LINE-06,EQP015,PRD018,2023-10-20,외관불량,176,2,1.14,CRITICAL,폐기,,
DFT-001254,LINE-04,EQP006,PRD012,2023-09-15,도장불량,366,5,1.37,MAJOR,특채,,원자재불량
DFT-001255,LINE-03,EQP004,PRD010,2024-03-30,용접불량,52,1,1.92,MINOR,폐기,,환경요인
DFT-001256,LINE-05,EQP014,PRD013,2023-01-14,기능불량,288,2,0.69,MAJOR,특채,,설비마모
DFT-001257,LINE-05,EQP007,PRD014,2023-10-08,기능불량,196,3,1.53,CRITICAL,폐기,,
DFT-001258,LINE-05,EQP007,PRD015,2023-07-06,기능불량,59,1,1.69,MAJOR,특채,,작업자오류
DFT-001259,LINE-06,EQP015,PRD017,2023-03-14,치수불량,164,2,1.22,MINOR,재작업,332757,환경요인
DFT-001260,LINE-01,EQP001,PRD019,2024-01-01,외관불량,374,4,1.07,MINOR,재작업,1591968,설비마모
DFT-001261,LINE-04,EQP006,PRD012,2023-09-17,도장불량,456,3,0.66,MINOR,특채,,설비마모
DFT-001262,LINE-02,EQP003,PRD020,2024-09-12,치수불량,495,48,9.7,MINOR,특채,,작업자오류
DFT-001263,LINE-06,EQP009,PRD018,2023-07-25,기능불량,352,2,0.57,MINOR,재작업,155158,환경요인
DFT-001264,LINE-05,EQP008,PRD015,2024-09-15,기능불량,466,8,1.72,MINOR,특채,,환경요인
DFT-001265,LINE-05,EQP007,PRD016,2024-07-05,외관불량,313,4,1.28,MINOR,폐기,,
DFT-001266,LINE-05,EQP014,PRD016,2024-07-16,기능불량,205,1,0.49,MINOR,재작업,,공정파라미터
DFT-001267,LINE-03,EQP005,PRD010,2023-11-27,치수불량,399,4,1.0,MINOR,특채,,작업자오류
DFT-001268,LINE-06,EQP009,PRD018,2024-07-19,외관불량,491,8,1.63,MAJOR,특채,,원자재불량
DFT-001269,LINE-06,EQP015,PRD018,2024-04-22,치수불량,421,4,0.95,CRITICAL,재작업,157513,설비마모
DFT-001270,LINE-04,EQP006,PRD012,2023-12-19,외관불량,369,2,0.54,MINOR,재작업,313789,공정파라미터
DFT-001271,LINE-02,EQP003,PRD004,2024-08-24,외관불량,253,1,0.4,MAJOR,특채,,작업자오류
DFT-001272,LINE-01,EQP011,PRD019,2024-02-23,기능불량,338,6,1.78,MAJOR,재작업,739847,환경요인
DFT-001273,LINE-02,EQP003,PRD005,2024-06-17,치수불량,347,2,0.58,MAJOR,폐기,,환경요인
DFT-001274,LINE-06,EQP009,PRD017,2024-08-14,외관불량,463,5,1.08,CRITICAL,재작업,,환경요인
DFT-001275,LINE-01,EQP001,PRD001,2024-12-15,치수불량,482,2,0.41,MAJOR,재작업,,원자재불량
DFT-001276,LINE-04,EQP006,PRD012,2024-02-13,도장불량,417,4,0.96,MINOR,폐기,,작업자오류
DFT-001277,LINE-05,EQP007,PRD016,2024-12-22,조립불량,405,4,0.99,MINOR,재작업,,환경요인
DFT-001278,LINE-03,EQP004,PRD007,2023-06-15,용접불량,466,3,0.64,MAJOR,재작업,1007360,작업자오류
DFT-001279,LINE-04,EQP006,PRD012,2023-06-10,외관불량,251,2,0.8,MINOR,폐기,,원자재불량
DFT-001280,LINE-02,EQP003,PRD004,2023-07-14,치수불량,434,6,1.38,MINOR,재작업,1632307,작업자오류
DFT-001281,LINE-05,EQP007,PRD015,2023-01-21,외관불량,185,2,1.08,MAJOR,폐기,,설비마모
DFT-001282,LINE-01,EQP002,PRD002,2023-07-27,치수불량,488,7,1.43,MAJOR,폐기,,환경요인
DFT-001283,LINE-01,EQP011,PRD003,2023-06-27,치수불량,65,1,1.54,MINOR,재작업,269336,
DFT-001284,LINE-05,EQP014,PRD016,2023-10-14,외관불량,320,4,1.25,MAJOR,재작업,1001869,원자재불량
DFT-001285,LINE-04,EQP006,PRD011,2023-05-14,도장불량,198,3,1.52,MINOR,폐기,,원자재불량
DFT-001286,LINE-03,EQP012,PRD007,2024-01-11,용접불량,83,1,1.2,MAJOR,특채,,설비마모
DFT-001287,LINE-05,EQP014,PRD015,2024-11-23,조립불량,147,1,0.68,MAJOR,폐기,,원자재불량
DFT-001288,LINE-05,EQP008,PRD015,2023-03-27,기능불량,423,4,0.95,MINOR,특채,,작업자오류
DFT-001289,LINE-06,EQP009,PRD018,2024-01-05,기능불량,444,2,0.45,MAJOR,재작업,479566,환경요인
DFT-001290,LINE-01,EQP011,PRD001,2024-05-02,치수불량,375,6,1.6,MINOR,재작업,,설비마모
DFT-001291,LINE-01,EQP010,PRD019,2023-01-07,기능불량,361,2,0.55,MINOR,재작업,1153656,작업자오류
DFT-001292,LINE-03,EQP004,PRD009,2023-11-18,기능불량,412,6,1.46,MAJOR,폐기,,
DFT-001293,LINE-01,EQP010,PRD003,2024-09-24,외관불량,285,19,6.67,MAJOR,폐기,,공정파라미터
DFT-001294,LINE-05,EQP007,PRD016,2023-05-28,외관불량,288,5,1.74,CRITICAL,폐기,,환경요인
DFT-001295,LINE-06,EQP009,PRD018,2023-05-26,외관불량,448,3,0.67,MINOR,특채,,환경요인
DFT-001296,LINE-03,EQP004,PRD010,2024-11-06,치수불량,121,8,6.61,MINOR,재작업,,
DFT-001297,LINE-06,EQP015,PRD018,2023-01-08,치수불량,498,3,0.6,MINOR,폐기,,원자재불량
DFT-001298,LINE-06,EQP015,PRD017,2024-04-16,외관불량,129,1,0.78,MAJOR,재작업,757371,설비마모
DFT-001299,LINE-03,EQP012,PRD008,2023-08-02,치수불량,432,3,0.69,MAJOR,재작업,199546,작업자오류
DFT-001300,LINE-03,EQP005,PRD010,2024-02-25,치수불량,65,1,1.54,MINOR,특채,,작업자오류
DFT-001301,LINE-05,EQP008,PRD014,2023-03-29,조립불량,349,6,1.72,MAJOR,재작업,91130,작업자오류
DFT-001302,LINE-02,EQP003,PRD006,2023-08-10,치수불량,326,25,7.67,MINOR,재작업,136036,환경요인
DFT-001303,LINE-01,EQP001,PRD019,2024-12-14,외관불량,199,2,1.01,MINOR,폐기,,환경요인
DFT-001304,LINE-02,EQP013,PRD005,2023-06-09,외관불량,249,2,0.8,MINOR,폐기,,공정파라미터
DFT-001305,LINE-03,EQP004,PRD008,2023-10-28,치수불량,224,17,7.59,MINOR,재작업,323662,공정파라미터
DFT-001306,LINE-05,EQP008,PRD014,2023-11-16,조립불량,483,5,1.04,MINOR,재작업,1919183,
DFT-001307,LINE-01,EQP010,PRD019,2024-06-05,치수불량,197,1,0.51,MINOR,특채,,원자재불량
DFT-001308,LINE-04,EQP006,PRD011,2024-04-12,도장불량,179,14,7.82,MAJOR,특채,,공정파라미터
DFT-001309,LINE-04,EQP006,PRD011,2023-08-07,도장불량,223,1,0.45,MINOR,특채,,공정파라미터
DFT-001310,LINE-04,EQP006,PRD012,2023-11-01,도장불량,497,9,1.81,CRITICAL,폐기,,환경요인
DFT-001311,LINE-04,EQP006,PRD012,2023-05-27,외관불량,457,8,1.75,MINOR,특채,,환경요인
DFT-001312,LINE-06,EQP015,PRD017,2023-12-20,외관불량,377,4,1.06,CRITICAL,특채,,작업자오류
DFT-001313,LINE-03,EQP012,PRD009,2023-04-16,기능불량,340,5,1.47,MAJOR,폐기,,환경요인
DFT-001314,LINE-05,EQP007,PRD016,2023-04-28,기능불량,212,1,0.47,CRITICAL,특채,,작업자오류
DFT-001315,LINE-03,EQP004,PRD007,2023-12-28,치수불량,462,6,1.3,MAJOR,특채,,환경요인
DFT-001316,LINE-04,EQP006,PRD011,2024-09-12,외관불량,320,1,0.31,MINOR,재작업,969349,원자재불량
DFT-001317,LINE-01,EQP002,PRD019,2023-01-09,기능불량,378,6,1.59,MAJOR,재작업,596969,
DFT-001318,LINE-03,EQP012,PRD007,2023-02-19,용접불량,369,4,1.08,MINOR,특채,,설비마모
DFT-001319,LINE-03,EQP004,PRD010,2023-09-10,기능불량,426,2,0.47,MAJOR,폐기,,
DFT-001320,LINE-06,EQP009,PRD017,2023-01-02,치수불량,411,7,1.7,MINOR,특채,,공정파라미터
DFT-001321,LINE-03,EQP005,PRD009,2023-05-10,기능불량,111,1,0.9,MAJOR,재작업,475346,작업자오류
DFT-001322,LINE-06,EQP009,PRD018,2024-07-31,기능불량,178,1,0.56,MINOR,재작업,1675580,설비마모
DFT-001323,LINE-06,EQP015,PRD018,2024-10-23,치수불량,466,24,5.15,MINOR,특채,,공정파라미터
DFT-001324,LINE-01,EQP001,PRD019,2024-04-10,기능불량,229,15,6.55,MAJOR,폐기,,작업자오류
DFT-001325,LINE-05,EQP007,PRD014,2023-04-22,조립불량,233,2,0.86,MAJOR,특채,,환경요인
DFT-001326,LINE-01,EQP002,PRD003,2023-09-20,기능불량,225,1,0.44,CRITICAL,폐기,,작업자오류
DFT-001327,LINE-01,EQP011,PRD002,2024-05-09,기능불량,188,2,1.06,MINOR,재작업,,작업자오류
DFT-001328,LINE-05,EQP008,PRD013,2023-08-28,기능불량,449,41,9.13,MAJOR,특채,,작업자오류
DFT-001329,LINE-06,EQP015,PRD018,2023-12-22,외관불량,77,1,1.3,MAJOR,특채,,공정파라미터
DFT-001330,LINE-01,EQP002,PRD001,2024-12-03,기능불량,266,4,1.5,CRITICAL,재작업,991042,
DFT-001331,LINE-03,EQP005,PRD009,2023-10-18,용접불량,461,5,1.08,MINOR,폐기,,작업자오류
DFT-001332,LINE-06,EQP009,PRD017,2023-03-08,치수불량,156,1,0.64,MINOR,특채,,
DFT-001333,LINE-06,EQP015,PRD017,2024-11-30,기능불량,498,5,1.0,MINOR,폐기,,원자재불량
DFT-001334,LINE-02,EQP013,PRD005,2024-04-16,외관불량,486,9,1.85,MINOR,특채,,공정파라미터
DFT-001335,LINE-06,EQP009,PRD017,2024-06-05,치수불량,484,8,1.65,MAJOR,폐기,,
DFT-001336,LINE-04,EQP006,PRD012,2023-07-06,외관불량,346,21,6.07,MINOR,폐기,,공정파라미터
DFT-001337,LINE-04,EQP006,PRD012,2023-08-13,외관불량,414,4,0.97,MINOR,재작업,,설비마모
DFT-001338,LINE-06,EQP009,PRD017,2024-10-03,치수불량,206,11,5.34,MINOR,특채,,
DFT-001339,LINE-02,EQP003,PRD020,2023-02-18,치수불량,204,3,1.47,MINOR,재작업,118956,
DFT-001340,LINE-06,EQP015,PRD017,2023-11-18,외관불량,256,3,1.17,MAJOR,특채,,원자재불량
DFT-001341,LINE-05,EQP008,PRD015,2023-12-13,외관불량,360,4,1.11,CRITICAL,폐기,,설비마모
DFT-001342,LINE-06,EQP015,PRD018,2024-12-27,기능불량,214,1,0.47,MINOR,폐기,,공정파라미터
DFT-001343,LINE-03,EQP012,PRD009,2024-05-18,용접불량,157,12,7.64,MINOR,특채,,
DFT-001344,LINE-04,EQP006,PRD011,2024-03-04,외관불량,455,2,0.44,MAJOR,재작업,,작업자오류
DFT-001345,LINE-05,EQP007,PRD015,2024-01-24,외관불량,283,19,6.71,MINOR,폐기,,
DFT-001346,LINE-06,EQP015,PRD017,2024-11-21,기능불량,379,4,1.06,MAJOR,폐기,,설비마모
DFT-001347,LINE-04,EQP006,PRD011,2024-03-10,외관불량,461,2,0.43,MAJOR,특채,,원자재불량
DFT-001348,LINE-04,EQP006,PRD011,2024-01-10,도장불량,391,4,1.02,MAJOR,폐기,,설비마모
DFT-001349,LINE-02,EQP003,PRD005,2024-06-28,치수불량,471,5,1.06,MINOR,재작업,945283,공정파라미터
DFT-001350,LINE-06,EQP015,PRD017,2024-01-08,치수불량,339,5,1.47,MAJOR,재작업,676065,
DFT-001351,LINE-04,EQP006,PRD011,2024-01-27,도장불량,394,5,1.27,MAJOR,폐기,,환경요인
DFT-001352,LINE-02,EQP013,PRD005,2024-04-29,치수불량,165,14,8.48,MINOR,특채,,공정파라미터
DFT-001353,LINE-04,EQP006,PRD012,2024-06-11,외관불량,469,9,1.92,MINOR,특채,,
DFT-001354,LINE-04,EQP006,PRD011,2023-01-04,도장불량,365,6,1.64,MINOR,특채,,환경요인
DFT-001355,LINE-05,EQP008,PRD013,2024-02-08,외관불량,440,2,0.45,MINOR,재작업,1560119,환경요인
DFT-001356,LINE-03,EQP004,PRD009,2024-04-18,치수불량,345,31,8.99,CRITICAL,특채,,환경요인
DFT-001357,LINE-05,EQP014,PRD015,2024-12-16,외관불량,483,5,1.04,MAJOR,재작업,703271,
DFT-001358,LINE-03,EQP004,PRD009,2024-03-30,치수불량,135,1,0.74,MAJOR,폐기,,환경요인
DFT-001359,LINE-06,EQP015,PRD017,2023-08-12,외관불량,75,1,1.33,MAJOR,특채,,작업자오류
DFT-001360,LINE-05,EQP014,PRD013,2023-03-31,조립불량,209,2,0.96,CRITICAL,재작업,,설비마모
DFT-001361,LINE-02,EQP013,PRD006,2023-05-04,외관불량,254,2,0.79,MAJOR,특채,,
DFT-001362,LINE-01,EQP011,PRD019,2023-03-15,외관불량,187,3,1.6,CRITICAL,특채,,환경요인
DFT-001363,LINE-04,EQP006,PRD011,2024-12-04,외관불량,393,36,9.16,MAJOR,폐기,,원자재불량
DFT-001364,LINE-02,EQP003,PRD006,2024-06-24,외관불량,307,3,0.98,MINOR,특채,,설비마모
DFT-001365,LINE-03,EQP012,PRD009,2024-03-04,용접불량,91,1,1.1,MAJOR,폐기,,설비마모
DFT-001366,LINE-02,EQP013,PRD004,2024-10-20,외관불량,287,2,0.7,MAJOR,폐기,,작업자오류
DFT-001367,LINE-04,EQP006,PRD011,2023-08-03,도장불량,457,5,1.09,MINOR,특채,,작업자오류
DFT-001368,LINE-02,EQP013,PRD020,2024-03-18,외관불량,307,1,0.33,MAJOR,재작업,584719,
DFT-001369,LINE-05,EQP014,PRD015,2024-01-20,외관불량,462,8,1.73,MAJOR,특채,,작업자오류
DFT-001370,LINE-01,EQP011,PRD019,2023-02-15,기능불량,333,3,0.9,MAJOR,폐기,,환경요인
DFT-001371,LINE-06,EQP009,PRD018,2023-08-25,외관불량,442,3,0.68,MINOR,재작업,,공정파라미터
DFT-001372,LINE-05,EQP014,PRD014,2024-09-18,조립불량,424,37,8.73,MAJOR,특채,,공정파라미터
DFT-001373,LINE-03,EQP012,PRD010,2024-10-09,기능불량,117,2,1.71,MAJOR,특채,,원자재불량
DFT-001374,LINE-02,EQP013,PRD004,2024-07-01,치수불량,90,1,1.11,MINOR,폐기,,환경요인
DFT-001375,LINE-04,EQP006,PRD012,2023-01-22,도장불량,125,11,8.8,MINOR,폐기,,작업자오류
DFT-001376,LINE-04,EQP006,PRD011,2023-11-22,외관불량,435,3,0.69,MINOR,특채,,환경요인
DFT-001377,LINE-02,EQP003,PRD005,2023-04-27,치수불량,490,31,6.33,MAJOR,재작업,,원자재불량
DFT-001378,LINE-05,EQP007,PRD013,2024-08-07,기능불량,325,6,1.85,MINOR,특채,,원자재불량
DFT-001379,LINE-01,EQP002,PRD002,2023-02-17,치수불량,445,6,1.35,MAJOR,특채,,원자재불량
DFT-001380,LINE-04,EQP006,PRD011,2024-10-06,도장불량,357,6,1.68,MAJOR,특채,,원자재불량
DFT-001381,LINE-01,EQP002,PRD002,2023-01-25,외관불량,431,7,1.62,CRITICAL,폐기,,설비마모
DFT-001382,LINE-01,EQP011,PRD003,2023-11-26,기능불량,90,1,1.11,MINOR,재작업,1179433,
DFT-001383,LINE-05,EQP008,PRD015,2024-02-26,외관불량,329,5,1.52,MAJOR,특채,,
DFT-001384,LINE-01,EQP001,PRD002,2024-07-15,치수불량,151,2,1.32,MINOR,특채,,공정파라미터
DFT-001385,LINE-06,EQP015,PRD017,2023-07-23,기능불량,81,1,1.23,MINOR,재작업,1906435,작업자오류
DFT-001386,LINE-01,EQP010,PRD001,2024-03-06,기능불량,380,26,6.84,MAJOR,특채,,환경요인
DFT-001387,LINE-05,EQP007,PRD014,2023-06-04,조립불량,430,6,1.4,CRITICAL,특채,,작업자오류
DFT-001388,LINE-05,EQP007,PRD014,2024-06-19,조립불량,456,38,8.33,CRITICAL,특채,,환경요인
DFT-001389,LINE-04,EQP006,PRD011,2023-01-08,도장불량,458,8,1.75,MINOR,특채,,공정파라미터
DFT-001390,LINE-05,EQP007,PRD013,2024-03-26,조립불량,439,3,0.68,MINOR,특채,,환경요인
DFT-001391,LINE-03,EQP004,PRD009,2023-10-03,용접불량,199,2,1.01,MINOR,폐기,,설비마모
DFT-001392,LINE-03,EQP012,PRD009,2024-05-28,치수불량,305,18,5.9,MINOR,재작업,1392544,
DFT-001393,LINE-01,EQP010,PRD019,2024-09-09,치수불량,493,31,6.29,MINOR,재작업,982468,환경요인
DFT-001394,LINE-02,EQP013,PRD004,2023-06-29,치수불량,432,8,1.85,MINOR,폐기,,원자재불량
DFT-001395,LINE-05,EQP014,PRD016,2023-11-26,조립불량,78,1,1.28,MAJOR,폐기,,환경요인
DFT-001396,LINE-05,EQP008,PRD016,2023-03-09,기능불량,326,2,0.61,MINOR,폐기,,공정파라미터
DFT-001397,LINE-06,EQP009,PRD018,2024-03-24,치수불량,494,28,5.67,MINOR,특채,,공정파라미터
DFT-001398,LINE-05,EQP014,PRD013,2024-12-27,조립불량,402,3,0.75,MAJOR,재작업,1155424,원자재불량
DFT-001399,LINE-06,EQP009,PRD017,2024-08-29,치수불량,226,16,7.08,MAJOR,특채,,원자재불량
DFT-001400,LINE-01,EQP010,PRD002,2023-11-29,기능불량,63,1,1.59,MINOR,폐기,,설비마모
DFT-001401,LINE-04,EQP006,PRD012,2023-10-08,도장불량,203,2,0.99,MINOR,폐기,,설비마모
DFT-001402,LINE-03,EQP004,PRD007,2023-01-15,치수불량,157,2,1.27,MINOR,폐기,,환경요인
DFT-001403,LINE-03,EQP004,PRD010,2024-03-27,용접불량,134,1,0.75,MAJOR,폐기,,
DFT-001404,LINE-06,EQP009,PRD018,2023-08-25,외관불량,77,1,1.3,MINOR,재작업,,공정파라미터
DFT-001405,LINE-01,EQP002,PRD002,2023-01-16,치수불량,327,3,0.92,MAJOR,재작업,1032404,작업자오류
DFT-001406,LINE-04,EQP006,PRD011,2024-01-14,도장불량,251,2,0.8,MINOR,폐기,,설비마모
DFT-001407,LINE-03,EQP004,PRD009,2023-12-16,기능불량,416,6,1.44,MAJOR,특채,,원자재불량
DFT-001408,LINE-06,EQP015,PRD018,2023-12-21,외관불량,383,3,0.78,MAJOR,재작업,,
DFT-001409,LINE-02,EQP003,PRD006,2023-01-17,치수불량,110,1,0.91,MINOR,폐기,,원자재불량
DFT-001410,LINE-02,EQP003,PRD006,2024-03-16,치수불량,433,6,1.39,MINOR,특채,,설비마모
DFT-001411,LINE-03,EQP004,PRD010,2024-11-01,용접불량,159,14,8.81,MAJOR,특채,,원자재불량
DFT-001412,LINE-06,EQP015,PRD018,2024-01-26,기능불량,332,4,1.2,MINOR,재작업,70456,
DFT-001413,LINE-05,EQP014,PRD015,2023-07-14,기능불량,395,6,1.52,MINOR,폐기,,환경요인
DFT-001414,LINE-02,EQP013,PRD020,2023-08-06,외관불량,329,3,0.91,CRITICAL,특채,,설비마모
DFT-001415,LINE-06,EQP009,PRD017,2023-04-27,치수불량,185,13,7.03,MINOR,특채,,원자재불량
DFT-001416,LINE-04,EQP006,PRD011,2023-01-06,외관불량,80,4,5.0,MINOR,특채,,원자재불량
DFT-001417,LINE-02,EQP013,PRD020,2024-03-27,치수불량,98,1,1.02,MAJOR,재작업,1698681,공정파라미터
DFT-001418,LINE-02,EQP003,PRD020,2023-11-25,외관불량,468,8,1.71,MAJOR,폐기,,설비마모
DFT-001419,LINE-02,EQP013,PRD004,2024-11-07,치수불량,118,1,0.85,CRITICAL,특채,,작업자오류
DFT-001420,LINE-05,EQP007,PRD015,2023-03-27,조립불량,73,1,1.37,MINOR,특채,,
DFT-001421,LINE-05,EQP014,PRD016,2024-11-18,기능불량,299,3,1.0,MINOR,폐기,,원자재불량
DFT-001422,LINE-01,EQP001,PRD002,2023-12-21,외관불량,142,1,0.7,MAJOR,재작업,1537102,환경요인
DFT-001423,LINE-06,EQP009,PRD018,2024-02-01,기능불량,289,5,1.73,MINOR,폐기,,환경요인
DFT-001424,LINE-05,EQP014,PRD014,2023-07-23,조립불량,238,4,1.68,MAJOR,폐기,,
DFT-001425,LINE-03,EQP012,PRD008,2023-09-15,기능불량,168,10,5.95,MINOR,특채,,작업자오류
DFT-001426,LINE-05,EQP014,PRD014,2024-01-06,외관불량,314,2,0.64,MAJOR,재작업,1951124,
DFT-001427,LINE-06,EQP009,PRD017,2023-09-27,외관불량,166,1,0.6,CRITICAL,재작업,1719827,설비마모
DFT-001428,LINE-01,EQP001,PRD003,2023-04-03,치수불량,226,3,1.33,MINOR,특채,,
DFT-001429,LINE-02,EQP013,PRD006,2024-03-02,외관불량,80,1,1.25,MAJOR,폐기,,공정파라미터
DFT-001430,LINE-01,EQP002,PRD002,2023-12-30,기능불량,320,4,1.25,MAJOR,폐기,,설비마모
DFT-001431,LINE-06,EQP009,PRD018,2024-04-13,외관불량,324,1,0.31,MINOR,재작업,1766339,원자재불량
DFT-001432,LINE-03,EQP005,PRD008,2023-05-05,치수불량,200,1,0.5,MAJOR,특채,,공정파라미터
DFT-001433,LINE-06,EQP015,PRD017,2024-10-08,치수불량,493,6,1.22,MAJOR,재작업,1059684,설비마모
DFT-001434,LINE-02,EQP003,PRD020,2023-09-25,외관불량,131,1,0.76,CRITICAL,폐기,,
DFT-001435,LINE-05,EQP007,PRD014,2024-01-11,조립불량,422,2,0.47,MINOR,재작업,1408338,작업자오류
DFT-001436,LINE-03,EQP012,PRD007,2023-01-25,치수불량,387,6,1.55,MAJOR,폐기,,원자재불량
DFT-001437,LINE-05,EQP007,PRD015,2023-09-30,외관불량,304,3,0.99,MAJOR,특채,,설비마모
DFT-001438,LINE-03,EQP004,PRD010,2023-05-28,용접불량,419,4,0.95,CRITICAL,재작업,,작업자오류
