DELAY_ID,DELIVERY_ID,VEHICLE_ID,ROUTE_ID,DELAY_DATE,SCHEDULED_ARRIVAL,ACTUAL_ARRIVAL,DELAY_MINUTES,DELAY_CAUSE,SEVERITY,CUSTOMER_COMPLAINT,COMPENSATION_KRW,RESOLUTION_STATUS
DLY001779,DLV0002930,VHC007,RTE005,2023-05-06,09:28,09:43,15,집하지연,MINOR,N,,RESOLVED
DLY001780,DLV0000628,VHC012,RTE011,2023-01-27,08:09,09:02,53,사고,MODERATE,Y,,RESOLVED
DLY001781,DLV0014621,VHC018,RTE007,2024-10-05,11:16,11:45,29,설비고장,MINOR,N,,RESOLVED
DLY001782,DLV0004270,VHC019,RTE008,2023-07-04,09:28,,6,교통체증,MINOR,N,,PENDING
DLY001783,DLV0014814,VHC010,RTE015,2024-10-14,14:24,14:30,6,인력부족,MINOR,N,,RESOLVED
DLY001784,DLV0003142,VHC013,RTE013,2023-05-15,14:18,14:59,41,설비고장,MODERATE,N,,PENDING
DLY001785,DLV0008406,VHC015,RTE015,2024-01-05,15:55,16:01,6,교통체증,MINOR,N,,RESOLVED
DLY001786,DLV0012121,VHC001,RTE017,2024-06-18,19:19,19:28,9,날씨,MINOR,N,,RESOLVED
DLY001787,DLV0007115,VHC013,RTE003,2023-11-08,01:56,04:33,157,사고,SEVERE,Y,10000,PENDING
DLY001788,DLV0000339,VHC005,RTE016,2023-01-15,04:49,05:11,22,날씨,MINOR,N,,RESOLVED
DLY001789,DLV0015662,VHC006,RTE007,2024-11-21,09:36,11:08,92,집하지연,MODERATE,N,,PENDING
DLY001790,DLV0007950,VHC006,RTE009,2023-12-16,07:37,09:19,102,사고,MODERATE,Y,5000,ESCALATED
DLY001791,DLV0003836,VHC020,RTE003,2023-06-15,03:51,04:08,17,사고,MINOR,N,,RESOLVED
DLY001792,DLV0006639,VHC023,RTE008,2023-10-17,08:26,08:33,7,집하지연,MINOR,N,,RESOLVED
DLY001793,DLV0000431,VHC022,RTE002,2023-01-19,01:01,02:11,70,집하지연,MODERATE,Y,,RESOLVED
DLY001794,DLV0005545,VHC017,RTE004,2023-08-29,23:56,00:02,6,인력부족,MINOR,N,,PENDING
DLY001795,DLV0015999,VHC011,RTE006,2024-12-04,10:50,12:20,90,사고,MODERATE,N,,RESOLVED
DLY001796,DLV0008603,VHC019,RTE003,2024-01-13,02:00,06:44,284,인력부족,SEVERE,Y,5000,RESOLVED
DLY001797,DLV0007531,VHC001,RTE005,2023-11-28,07:53,08:10,17,날씨,MINOR,N,,RESOLVED
DLY001798,DLV0012268,VHC007,RTE012,2024-06-24,12:42,13:07,25,날씨,MINOR,N,,PENDING
DLY001799,DLV0004426,VHC021,RTE004,2023-07-11,01:27,01:34,7,집하지연,MINOR,N,,RESOLVED
DLY001800,DLV0002527,VHC022,RTE016,2023-04-19,04:14,,231,집하지연,SEVERE,Y,3000,ESCALATED
DLY001801,DLV0000436,VHC014,RTE007,2023-01-19,10:53,,274,집하지연,SEVERE,Y,5000,PENDING
DLY001802,DLV0008269,VHC005,RTE008,2023-12-30,11:13,11:21,8,날씨,MINOR,N,,RESOLVED
DLY001803,DLV0013929,VHC005,RTE011,2024-09-03,09:19,09:47,28,수취인부재,MINOR,N,,RESOLVED
DLY001804,DLV0000906,VHC014,RTE011,2023-02-08,09:53,11:22,89,날씨,MODERATE,Y,,RESOLVED
DLY001805,DLV0010760,VHC006,RTE006,2024-04-19,09:36,09:53,17,날씨,MINOR,N,,ESCALATED
DLY001806,DLV0002279,VHC013,RTE007,2023-04-08,11:10,11:18,8,수취인부재,MINOR,N,,RESOLVED
DLY001807,DLV0001795,VHC006,RTE015,2023-03-17,15:39,15:52,13,설비고장,MINOR,N,,ESCALATED
DLY001808,DLV0007855,VHC004,RTE002,2023-12-13,01:54,,62,날씨,MODERATE,Y,2000,RESOLVED
DLY001809,DLV0005998,VHC025,RTE006,2023-09-19,11:50,,107,날씨,MODERATE,N,,RESOLVED
DLY001810,DLV0012759,VHC018,RTE013,2024-07-14,13:24,13:37,13,교통체증,MINOR,N,,PENDING
DLY001811,DLV0011665,VHC002,RTE009,2024-05-29,11:08,14:00,172,사고,SEVERE,Y,3000,RESOLVED
DLY001812,DLV0016580,VHC012,RTE016,2024-12-29,00:12,00:37,25,교통체증,MINOR,N,,ESCALATED
DLY001813,DLV0014674,VHC003,RTE006,2024-10-08,09:28,10:43,75,교통체증,MODERATE,Y,2000,RESOLVED
DLY001814,DLV0009450,VHC017,RTE010,2024-02-20,10:08,11:44,96,날씨,MODERATE,N,,RESOLVED
DLY001815,DLV0015774,VHC015,RTE007,2024-11-25,10:16,11:15,59,집하지연,MODERATE,Y,3000,ESCALATED
DLY001816,DLV0000560,VHC017,RTE015,2023-01-24,14:37,16:09,92,사고,MODERATE,N,,RESOLVED
DLY001817,DLV0003172,VHC005,RTE004,2023-05-17,01:57,02:22,25,집하지연,MINOR,N,,RESOLVED
DLY001818,DLV0005140,VHC007,RTE003,2023-08-10,03:27,05:02,95,설비고장,MODERATE,N,,RESOLVED
DLY001819,DLV0012253,VHC024,RTE014,2024-06-23,13:06,13:34,28,교통체증,MINOR,N,,RESOLVED
DLY001820,DLV0016226,VHC014,RTE007,2024-12-14,09:12,13:39,267,집하지연,SEVERE,Y,5000,RESOLVED
DLY001821,DLV0002435,VHC014,RTE007,2023-04-15,11:37,12:20,43,인력부족,MODERATE,N,,PENDING
DLY001822,DLV0006114,VHC022,RTE003,2023-09-24,04:11,04:17,6,날씨,MINOR,N,,ESCALATED
DLY001823,DLV0015515,VHC021,RTE016,2024-11-14,01:55,03:41,106,설비고장,MODERATE,N,,RESOLVED
DLY001824,DLV0011575,VHC007,RTE015,2024-05-24,15:15,20:00,285,교통체증,SEVERE,Y,3000,PENDING
DLY001825,DLV0009684,VHC024,RTE011,2024-03-02,11:27,,258,수취인부재,SEVERE,N,,RESOLVED
DLY001826,DLV0011351,VHC010,RTE010,2024-05-14,11:22,,114,설비고장,MODERATE,N,,RESOLVED
DLY001827,DLV0007122,VHC017,RTE017,2023-11-09,20:54,21:24,30,수취인부재,MODERATE,Y,5000,RESOLVED
DLY001828,DLV0000802,VHC014,RTE001,2023-02-04,05:29,05:50,21,사고,MINOR,Y,2000,RESOLVED
DLY001829,DLV0007526,VHC014,RTE003,2023-11-28,04:02,04:17,15,수취인부재,MINOR,N,,RESOLVED
DLY001830,DLV0015120,VHC022,RTE005,2024-10-27,08:21,,75,교통체증,MODERATE,N,,PENDING
DLY001831,DLV0004563,VHC020,RTE008,2023-07-16,12:09,12:24,15,교통체증,MINOR,N,,RESOLVED
DLY001832,DLV0016493,VHC022,RTE007,2024-12-25,12:09,12:25,16,수취인부재,MINOR,N,,PENDING
DLY001833,DLV0008115,VHC025,RTE014,2023-12-23,13:34,,53,날씨,MODERATE,N,,RESOLVED
DLY001834,DLV0015915,VHC014,RTE008,2024-12-01,11:26,11:44,18,수취인부재,MINOR,Y,1000,ESCALATED
DLY001835,DLV0004224,VHC016,RTE004,2023-07-02,00:03,01:38,95,인력부족,MODERATE,Y,3000,PENDING
DLY001836,DLV0010365,VHC023,RTE001,2024-04-02,03:50,05:33,103,날씨,MODERATE,N,,RESOLVED
DLY001837,DLV0015841,VHC017,RTE014,2024-11-28,15:14,15:26,12,날씨,MINOR,N,,RESOLVED
DLY001838,DLV0012803,VHC021,RTE007,2024-07-16,10:57,11:21,24,인력부족,MINOR,N,,RESOLVED
DLY001839,DLV0016358,VHC017,RTE002,2024-12-19,03:16,03:38,22,집하지연,MINOR,N,,PENDING
DLY001840,DLV0005369,VHC002,RTE006,2023-08-21,09:53,10:10,17,인력부족,MINOR,N,,RESOLVED
DLY001841,DLV0013263,VHC013,RTE007,2024-08-05,07:20,07:56,36,교통체증,MODERATE,N,,RESOLVED
DLY001842,DLV0010327,VHC014,RTE009,2024-03-31,08:44,09:01,17,설비고장,MINOR,N,,RESOLVED
DLY001843,DLV0007711,VHC022,RTE010,2023-12-06,09:19,09:39,20,집하지연,MINOR,N,,RESOLVED
DLY001844,DLV0009323,VHC024,RTE004,2024-02-15,00:15,00:31,16,교통체증,MINOR,N,,PENDING
DLY001845,DLV0016522,VHC017,RTE007,2024-12-26,08:43,09:08,25,인력부족,MINOR,N,,ESCALATED
DLY001846,DLV0010277,VHC021,RTE005,2024-03-29,10:56,12:33,97,설비고장,MODERATE,N,,RESOLVED
DLY001847,DLV0007285,VHC001,RTE013,2023-11-17,11:44,12:57,73,집하지연,MODERATE,N,,PENDING
DLY001848,DLV0001475,VHC002,RTE008,2023-03-03,11:48,13:12,84,수취인부재,MODERATE,N,,RESOLVED
DLY001849,DLV0002039,VHC018,RTE019,2023-03-28,11:13,11:38,25,집하지연,MINOR,N,,RESOLVED
DLY001850,DLV0013062,VHC023,RTE001,2024-07-27,04:50,06:49,119,날씨,MODERATE,N,,RESOLVED
DLY001851,DLV0002023,VHC017,RTE015,2023-03-27,15:59,16:21,22,교통체증,MINOR,N,,RESOLVED
DLY001852,DLV0006422,VHC022,RTE013,2023-10-08,12:05,12:12,7,설비고장,MINOR,N,,RESOLVED
DLY001853,DLV0003229,VHC019,RTE011,2023-05-19,09:52,10:23,31,사고,MODERATE,N,,RESOLVED
DLY001854,DLV0006003,VHC015,RTE008,2023-09-19,07:52,,12,교통체증,MINOR,N,,RESOLVED
DLY001855,DLV0014153,VHC011,RTE017,2024-09-12,22:46,23:06,20,사고,MINOR,N,,RESOLVED
DLY001856,DLV0011846,VHC020,RTE009,2024-06-05,09:56,10:05,9,날씨,MINOR,N,,RESOLVED
DLY001857,DLV0010701,VHC012,RTE013,2024-04-16,11:58,12:47,49,사고,MODERATE,Y,1000,RESOLVED
DLY001858,DLV0015510,VHC022,RTE003,2024-11-13,03:51,05:37,106,날씨,MODERATE,Y,,ESCALATED
DLY001859,DLV0005072,VHC001,RTE002,2023-08-06,01:39,01:48,9,집하지연,MINOR,N,,RESOLVED
DLY001860,DLV0001225,VHC022,RTE008,2023-02-21,11:12,11:25,13,인력부족,MINOR,N,,RESOLVED
DLY001861,DLV0002360,VHC002,RTE016,2023-04-12,01:11,05:01,230,교통체증,SEVERE,Y,20000,RESOLVED
DLY001862,DLV0016001,VHC022,RTE013,2024-12-04,10:24,12:18,114,수취인부재,MODERATE,Y,,ESCALATED
DLY001863,DLV0010153,VHC023,RTE003,2024-03-23,01:44,05:27,223,교통체증,SEVERE,Y,3000,RESOLVED
DLY001864,DLV0014659,VHC017,RTE001,2024-10-07,02:43,04:42,119,사고,MODERATE,Y,5000,ESCALATED
DLY001865,DLV0002176,VHC007,RTE002,2023-04-04,02:40,02:54,14,사고,MINOR,N,,PENDING
DLY001866,DLV0013523,VHC015,RTE008,2024-08-17,10:46,12:25,99,인력부족,MODERATE,Y,3000,RESOLVED
DLY001867,DLV0010678,VHC020,RTE008,2024-04-15,10:32,10:43,11,교통체증,MINOR,N,,RESOLVED
DLY001868,DLV0014298,VHC024,RTE014,2024-09-20,14:41,15:53,72,사고,MODERATE,N,,PENDING
DLY001869,DLV0015476,VHC011,RTE002,2024-11-12,01:00,01:54,54,교통체증,MODERATE,N,,PENDING
DLY001870,DLV0001589,VHC022,RTE011,2023-03-08,10:10,12:54,164,교통체증,SEVERE,Y,15000,RESOLVED
DLY001871,DLV0006231,VHC021,RTE016,2023-09-29,00:48,04:32,224,교통체증,SEVERE,Y,5000,ESCALATED
DLY001872,DLV0007889,VHC016,RTE006,2023-12-14,11:11,12:02,51,수취인부재,MODERATE,N,,RESOLVED
DLY001873,DLV0002372,VHC016,RTE007,2023-04-13,10:40,11:06,26,집하지연,MINOR,N,,RESOLVED
DLY001874,DLV0006058,VHC007,RTE002,2023-09-22,02:14,02:41,27,인력부족,MINOR,N,,RESOLVED
DLY001875,DLV0008213,VHC025,RTE004,2023-12-27,23:16,23:26,10,날씨,MINOR,N,,RESOLVED
DLY001876,DLV0006342,VHC011,RTE007,2023-10-05,07:15,07:20,5,집하지연,MINOR,N,,RESOLVED
DLY001877,DLV0005976,VHC006,RTE008,2023-09-18,10:13,12:08,115,교통체증,MODERATE,Y,5000,RESOLVED
DLY001878,DLV0005099,VHC015,RTE013,2023-08-08,12:22,12:38,16,설비고장,MINOR,N,,RESOLVED
DLY001879,DLV0002874,VHC020,RTE013,2023-05-04,14:18,15:03,45,교통체증,MODERATE,Y,3000,RESOLVED
DLY001880,DLV0005073,VHC014,RTE011,2023-08-06,09:48,10:10,22,날씨,MINOR,N,,RESOLVED
DLY001881,DLV0009223,VHC019,RTE011,2024-02-10,07:21,08:39,78,교통체증,MODERATE,N,,RESOLVED
DLY001882,DLV0001524,VHC010,RTE017,2023-03-05,22:05,23:53,108,설비고장,MODERATE,Y,3000,PENDING
DLY001883,DLV0003792,VHC007,RTE009,2023-06-13,10:44,12:35,111,수취인부재,MODERATE,Y,,PENDING
DLY001884,DLV0015141,VHC004,RTE012,2024-10-28,11:29,11:45,16,교통체증,MINOR,N,,RESOLVED
DLY001885,DLV0011029,VHC003,RTE011,2024-04-30,10:55,11:52,57,인력부족,MODERATE,N,,RESOLVED
DLY001886,DLV0014245,VHC017,RTE019,2024-09-17,13:19,16:59,220,수취인부재,SEVERE,Y,3000,RESOLVED
DLY001887,DLV0013794,VHC021,RTE017,2024-08-28,21:56,22:23,27,날씨,MINOR,N,,ESCALATED
DLY001888,DLV0012380,VHC004,RTE019,2024-06-28,13:17,14:58,101,교통체증,MODERATE,N,,RESOLVED
DLY001889,DLV0010162,VHC006,RTE001,2024-03-23,05:15,07:15,120,사고,MODERATE,N,,RESOLVED
DLY001890,DLV0012587,VHC024,RTE013,2024-07-07,12:48,12:55,7,집하지연,MINOR,N,,RESOLVED
DLY001891,DLV0007487,VHC021,RTE011,2023-11-26,10:38,10:46,8,인력부족,MINOR,N,,RESOLVED
DLY001892,DLV0005200,VHC001,RTE011,2023-08-12,09:37,14:52,315,교통체증,SEVERE,Y,15000,PENDING
DLY001893,DLV0003288,VHC012,RTE002,2023-05-21,01:46,02:59,73,교통체증,MODERATE,N,,ESCALATED
DLY001894,DLV0011578,VHC001,RTE014,2024-05-24,10:51,14:11,200,집하지연,SEVERE,Y,3000,RESOLVED
DLY001895,DLV0006532,VHC008,RTE013,2023-10-13,11:45,12:05,20,인력부족,MINOR,N,,RESOLVED
DLY001896,DLV0015493,VHC014,RTE017,2024-11-13,21:18,21:50,32,날씨,MODERATE,Y,3000,ESCALATED
DLY001897,DLV0014965,VHC025,RTE010,2024-10-20,11:24,11:57,33,사고,MODERATE,Y,,RESOLVED
DLY001898,DLV0004580,VHC004,RTE002,2023-07-17,01:02,02:56,114,집하지연,MODERATE,Y,,PENDING
DLY001899,DLV0009059,VHC004,RTE019,2024-02-04,12:02,,91,설비고장,MODERATE,Y,,RESOLVED
DLY001900,DLV0005582,VHC013,RTE008,2023-08-31,07:49,08:11,22,집하지연,MINOR,N,,ESCALATED
DLY001901,DLV0006303,VHC014,RTE004,2023-10-03,00:18,,57,인력부족,MODERATE,Y,,RESOLVED
DLY001902,DLV0002419,VHC010,RTE002,2023-04-15,00:38,01:03,25,교통체증,MINOR,N,,RESOLVED
DLY001903,DLV0006049,VHC017,RTE001,2023-09-21,05:19,11:09,350,교통체증,SEVERE,N,,RESOLVED
DLY001904,DLV0008785,VHC002,RTE011,2024-01-22,10:21,10:36,15,설비고장,MINOR,N,,PENDING
DLY001905,DLV0001808,VHC003,RTE017,2023-03-18,22:15,01:47,212,집하지연,SEVERE,N,,RESOLVED
DLY001906,DLV0003109,VHC020,RTE011,2023-05-14,09:41,11:10,89,집하지연,MODERATE,Y,,RESOLVED
DLY001907,DLV0011389,VHC020,RTE010,2024-05-15,11:23,,25,인력부족,MINOR,N,,PENDING
DLY001908,DLV0008692,VHC012,RTE012,2024-01-17,15:22,16:56,94,집하지연,MODERATE,Y,1000,PENDING
DLY001909,DLV0015855,VHC003,RTE013,2024-11-29,13:08,18:54,346,집하지연,SEVERE,Y,10000,RESOLVED
DLY001910,DLV0013397,VHC006,RTE010,2024-08-10,10:55,12:30,95,날씨,MODERATE,N,,RESOLVED
DLY001911,DLV0002403,VHC019,RTE007,2023-04-14,07:58,12:36,278,사고,SEVERE,Y,3000,RESOLVED
DLY001912,DLV0004567,VHC010,RTE001,2023-07-16,03:51,03:57,6,집하지연,MINOR,N,,RESOLVED
DLY001913,DLV0001760,VHC021,RTE012,2023-03-16,13:11,19:07,356,집하지연,SEVERE,Y,3000,PENDING
DLY001914,DLV0016556,VHC019,RTE014,2024-12-28,14:17,14:22,5,수취인부재,MINOR,N,,RESOLVED
DLY001915,DLV0014431,VHC016,RTE008,2024-09-26,11:16,11:38,22,집하지연,MINOR,N,,RESOLVED
DLY001916,DLV0006505,VHC013,RTE005,2023-10-12,08:47,10:07,80,사고,MODERATE,Y,5000,RESOLVED
DLY001917,DLV0005227,VHC021,RTE006,2023-08-14,08:44,09:01,17,사고,MINOR,Y,,ESCALATED
DLY001918,DLV0002294,VHC013,RTE004,2023-04-09,01:08,01:31,23,교통체증,MINOR,N,,RESOLVED
DLY001919,DLV0004721,VHC010,RTE005,2023-07-22,09:13,09:20,7,집하지연,MINOR,N,,RESOLVED
DLY001920,DLV0007554,VHC021,RTE013,2023-11-29,13:41,14:38,57,사고,MODERATE,N,,RESOLVED
DLY001921,DLV0008170,VHC011,RTE002,2023-12-25,01:38,01:56,18,집하지연,MINOR,N,,RESOLVED
DLY001922,DLV0012727,VHC011,RTE011,2024-07-13,09:02,09:30,28,수취인부재,MINOR,N,,RESOLVED
DLY001923,DLV0014572,VHC006,RTE012,2024-10-03,15:23,,59,인력부족,MODERATE,Y,,RESOLVED
DLY001924,DLV0012983,VHC021,RTE012,2024-07-24,14:45,16:00,75,교통체증,MODERATE,N,,RESOLVED
DLY001925,DLV0004222,VHC003,RTE019,2023-07-02,13:36,14:09,33,날씨,MODERATE,N,,RESOLVED
DLY001926,DLV0006458,VHC017,RTE007,2023-10-10,10:40,11:03,23,집하지연,MINOR,N,,RESOLVED
DLY001927,DLV0000593,VHC018,RTE019,2023-01-26,10:40,11:03,23,교통체증,MINOR,N,,ESCALATED
DLY001928,DLV0006790,VHC002,RTE012,2023-10-24,13:44,14:01,17,설비고장,MINOR,N,,RESOLVED
DLY001929,DLV0014871,VHC005,RTE016,2024-10-16,03:48,,42,교통체증,MODERATE,N,,RESOLVED
DLY001930,DLV0010916,VHC004,RTE016,2024-04-25,03:08,04:37,89,교통체증,MODERATE,N,,RESOLVED
DLY001931,DLV0004469,VHC018,RTE007,2023-07-12,07:35,07:59,24,날씨,MINOR,N,,RESOLVED
DLY001932,DLV0007923,VHC025,RTE011,2023-12-16,08:54,09:11,17,수취인부재,MINOR,N,,RESOLVED
DLY001933,DLV0014496,VHC018,RTE002,2024-09-29,02:59,04:38,99,교통체증,MODERATE,N,,RESOLVED
DLY001934,DLV0011343,VHC020,RTE001,2024-05-14,03:26,03:36,10,사고,MINOR,N,,RESOLVED
DLY001935,DLV0016368,VHC020,RTE010,2024-12-20,08:36,08:51,15,사고,MINOR,N,,ESCALATED
DLY001936,DLV0010887,VHC016,RTE007,2024-04-24,08:10,08:21,11,인력부족,MINOR,N,,RESOLVED
DLY001937,DLV0007610,VHC024,RTE013,2023-12-01,11:06,12:31,85,수취인부재,MODERATE,Y,,RESOLVED
DLY001938,DLV0009279,VHC025,RTE007,2024-02-13,12:10,12:51,41,집하지연,MODERATE,Y,,RESOLVED
DLY001939,DLV0002694,VHC015,RTE001,2023-04-26,03:36,03:46,10,인력부족,MINOR,N,,PENDING
DLY001940,DLV0013524,VHC008,RTE008,2024-08-17,08:56,11:19,143,집하지연,SEVERE,Y,20000,RESOLVED
DLY001941,DLV0001889,VHC014,RTE002,2023-03-22,03:17,06:30,193,수취인부재,SEVERE,N,,RESOLVED
DLY001942,DLV0003868,VHC016,RTE016,2023-06-17,03:54,04:01,7,교통체증,MINOR,N,,RESOLVED
DLY001943,DLV0015404,VHC025,RTE001,2024-11-08,05:19,06:16,57,날씨,MODERATE,Y,,RESOLVED
DLY001944,DLV0003455,VHC011,RTE019,2023-05-30,10:51,12:30,99,사고,MODERATE,N,,RESOLVED
DLY001945,DLV0007866,VHC003,RTE010,2023-12-13,11:01,15:36,275,사고,SEVERE,Y,15000,ESCALATED
DLY001946,DLV0000046,VHC017,RTE003,2023-01-03,02:56,03:15,19,설비고장,MINOR,N,,RESOLVED
DLY001947,DLV0002426,VHC019,RTE017,2023-04-15,23:41,00:04,23,사고,MINOR,N,,PENDING
DLY001948,DLV0007847,VHC025,RTE017,2023-12-12,19:55,20:21,26,집하지연,MINOR,N,,RESOLVED
DLY001949,DLV0004007,VHC020,RTE005,2023-06-22,07:26,10:00,154,수취인부재,SEVERE,Y,10000,RESOLVED
DLY001950,DLV0013916,VHC007,RTE007,2024-09-03,11:44,16:54,310,교통체증,SEVERE,N,,RESOLVED
DLY001951,DLV0014676,VHC015,RTE001,2024-10-08,02:41,04:37,116,날씨,MODERATE,Y,5000,RESOLVED
DLY001952,DLV0007057,VHC022,RTE007,2023-11-06,08:46,08:52,6,날씨,MINOR,Y,,ESCALATED
DLY001953,DLV0000550,VHC018,RTE015,2023-01-24,14:39,14:52,13,날씨,MINOR,N,,RESOLVED
DLY001954,DLV0002116,VHC016,RTE007,2023-04-01,10:37,10:44,7,설비고장,MINOR,Y,1000,RESOLVED
DLY001955,DLV0003532,VHC016,RTE003,2023-06-02,04:29,09:24,295,집하지연,SEVERE,Y,15000,PENDING
DLY001956,DLV0015166,VHC021,RTE008,2024-10-29,10:27,10:49,22,날씨,MINOR,Y,,RESOLVED
DLY001957,DLV0003092,VHC006,RTE015,2023-05-13,11:50,12:07,17,교통체증,MINOR,N,,PENDING
DLY001958,DLV0006401,VHC024,RTE004,2023-10-07,00:06,00:12,6,수취인부재,MINOR,N,,PENDING
DLY001959,DLV0002798,VHC024,RTE009,2023-05-01,06:57,07:17,20,수취인부재,MINOR,N,,RESOLVED
DLY001960,DLV0005996,VHC010,RTE001,2023-09-19,03:02,03:07,5,설비고장,MINOR,N,,RESOLVED
DLY001961,DLV0005536,VHC016,RTE012,2023-08-29,15:06,16:28,82,집하지연,MODERATE,Y,2000,RESOLVED
DLY001962,DLV0007183,VHC023,RTE015,2023-11-12,13:07,13:36,29,날씨,MINOR,N,,RESOLVED
DLY001963,DLV0006221,VHC013,RTE012,2023-09-29,12:35,13:00,25,사고,MINOR,N,,ESCALATED
DLY001964,DLV0000832,VHC023,RTE008,2023-02-05,08:30,08:56,26,집하지연,MINOR,Y,,RESOLVED
DLY001965,DLV0004681,VHC010,RTE015,2023-07-21,13:31,13:38,7,설비고장,MINOR,N,,ESCALATED
DLY001966,DLV0013762,VHC012,RTE010,2024-08-27,10:58,13:40,162,사고,SEVERE,Y,15000,RESOLVED
DLY001967,DLV0011695,VHC017,RTE017,2024-05-30,22:00,23:23,83,교통체증,MODERATE,N,,PENDING
DLY001968,DLV0003336,VHC013,RTE016,2023-05-24,03:06,03:15,9,교통체증,MINOR,N,,PENDING
DLY001969,DLV0011635,VHC004,RTE006,2024-05-27,09:07,09:32,25,사고,MINOR,N,,RESOLVED
DLY001970,DLV0001501,VHC004,RTE011,2023-03-04,11:13,11:40,27,교통체증,MINOR,N,,RESOLVED
DLY001971,DLV0014641,VHC013,RTE006,2024-10-06,09:41,11:00,79,교통체증,MODERATE,N,,PENDING
DLY001972,DLV0001557,VHC023,RTE001,2023-03-07,02:53,08:21,328,수취인부재,SEVERE,N,,ESCALATED
DLY001973,DLV0002427,VHC014,RTE017,2023-04-15,22:04,22:29,25,집하지연,MINOR,N,,RESOLVED
DLY001974,DLV0006746,VHC021,RTE006,2023-10-22,10:13,14:33,260,수취인부재,SEVERE,Y,20000,RESOLVED
DLY001975,DLV0001297,VHC012,RTE013,2023-02-24,11:42,11:59,17,날씨,MINOR,N,,RESOLVED
DLY001976,DLV0013475,VHC007,RTE012,2024-08-14,15:10,15:45,35,사고,MODERATE,Y,1000,RESOLVED
DLY001977,DLV0006985,VHC007,RTE001,2023-11-02,02:33,02:59,26,날씨,MINOR,N,,RESOLVED
DLY001978,DLV0003331,VHC010,RTE001,2023-05-23,03:13,04:26,73,날씨,MODERATE,Y,,RESOLVED
DLY001979,DLV0008734,VHC012,RTE012,2024-01-20,13:04,,126,수취인부재,SEVERE,Y,10000,RESOLVED
DLY001980,DLV0002881,VHC022,RTE017,2023-05-04,19:20,20:10,50,인력부족,MODERATE,Y,,ESCALATED
DLY001981,DLV0010242,VHC002,RTE007,2024-03-27,08:28,08:36,8,교통체증,MINOR,N,,PENDING
DLY001982,DLV0016629,VHC001,RTE003,2024-12-31,03:27,03:38,11,사고,MINOR,N,,RESOLVED
DLY001983,DLV0003710,VHC005,RTE015,2023-06-09,11:47,,17,사고,MINOR,N,,PENDING
DLY001984,DLV0009774,VHC002,RTE008,2024-03-06,10:15,10:35,20,인력부족,MINOR,N,,RESOLVED
DLY001985,DLV0001389,VHC019,RTE014,2023-02-28,14:04,14:25,21,날씨,MINOR,N,,RESOLVED
DLY001986,DLV0007003,VHC004,RTE014,2023-11-03,13:43,14:03,20,교통체증,MINOR,N,,ESCALATED
DLY001987,DLV0002281,VHC007,RTE004,2023-04-08,01:27,01:54,27,인력부족,MINOR,N,,RESOLVED
DLY001988,DLV0000131,VHC011,RTE013,2023-01-07,11:32,11:42,10,사고,MINOR,N,,ESCALATED
DLY001989,DLV0004106,VHC015,RTE012,2023-06-26,12:21,12:47,26,사고,MINOR,N,,PENDING
DLY001990,DLV0005142,VHC020,RTE013,2023-08-10,10:51,10:59,8,사고,MINOR,N,,ESCALATED
DLY001991,DLV0012124,VHC005,RTE010,2024-06-18,09:05,09:18,13,날씨,MINOR,N,,RESOLVED
DLY001992,DLV0003243,VHC013,RTE013,2023-05-20,14:17,14:39,22,교통체증,MINOR,N,,RESOLVED
DLY001993,DLV0009243,VHC002,RTE005,2024-02-11,10:03,10:08,5,교통체증,MINOR,N,,ESCALATED
DLY001994,DLV0009402,VHC016,RTE017,2024-02-18,21:51,22:09,18,교통체증,MINOR,N,,RESOLVED
DLY001995,DLV0010196,VHC003,RTE011,2024-03-25,07:41,09:20,99,교통체증,MODERATE,N,,PENDING
DLY001996,DLV0000219,VHC004,RTE008,2023-01-10,11:38,12:44,66,수취인부재,MODERATE,N,,RESOLVED
DLY001997,DLV0001903,VHC021,RTE009,2023-03-23,09:57,10:53,56,사고,MODERATE,N,,RESOLVED
DLY001998,DLV0011767,VHC008,RTE013,2024-06-02,10:48,10:58,10,사고,MINOR,N,,RESOLVED
DLY001999,DLV0012981,VHC024,RTE012,2024-07-24,14:05,16:19,134,수취인부재,SEVERE,Y,20000,RESOLVED
DLY002000,DLV0015969,VHC022,RTE012,2024-12-03,12:17,13:36,79,날씨,MODERATE,Y,1000,RESOLVED
DLY002001,DLV0007643,VHC010,RTE015,2023-12-03,14:24,14:32,8,집하지연,MINOR,Y,,RESOLVED
DLY002002,DLV0005526,VHC015,RTE003,2023-08-28,04:19,,29,교통체증,MINOR,N,,PENDING
DLY002003,DLV0003250,VHC021,RTE010,2023-05-20,09:36,10:15,39,사고,MODERATE,Y,,RESOLVED
DLY002004,DLV0003315,VHC019,RTE015,2023-05-23,13:02,14:54,112,인력부족,MODERATE,Y,2000,RESOLVED
DLY002005,DLV0015276,VHC019,RTE005,2024-11-02,11:53,12:09,16,교통체증,MINOR,N,,RESOLVED
DLY002006,DLV0004805,VHC024,RTE016,2023-07-26,04:15,04:33,18,집하지연,MINOR,Y,1000,RESOLVED
DLY002007,DLV0002522,VHC013,RTE008,2023-04-19,11:00,13:43,163,날씨,SEVERE,Y,20000,RESOLVED
