RISK_ID,CUSTOMER_ID,YEAR_MONTH,CREDIT_SCORE_CURRENT,PD_PCT,LGD_PCT,EAD_KRW,EXPECTED_LOSS_KRW,RISK_GRADE,RISK_GRADE_PREV,GRADE_CHANGE,COLLATERAL_VALUE_KRW,MARKET_RISK_VAR_KRW,LIQUIDITY_RISK_SCORE
RSK00001508,CUS042,2024-08,300,15.0017,21.38,85380752,2738471,D,D,STABLE,70477377,92469057,5
RSK00001509,CUS042,2024-09,300,14.9623,37.06,44721173,2479802,D,D,STABLE,60341278,72123185,6
RSK00001510,CUS042,2024-10,317,15.0389,27.24,261192716,10700011,D,D,STABLE,295011006,89570660,5
RSK00001511,CUS042,2024-11,300,15.0172,24.93,266368599,9972276,D,D,STABLE,334070487,11423380,1
RSK00001512,CUS042,2024-12,321,14.9882,43.77,104089968,6828651,D,D,STABLE,136470780,36182447,10
RSK00001513,CUS043,2022-01,443,8.9768,33.34,425722513,12741301,CCC,,,545820914,48021461,8
RSK00001514,CUS043,2022-02,490,9.084,72.32,179824552,11813662,CCC,CCC,STABLE,,1739558,3
RSK00001515,CUS043,2022-03,475,9.0036,37.03,57340699,1911758,CCC,CCC,STABLE,62638720,45671695,7
RSK00001516,CUS043,2022-04,454,9.0059,74.36,230710919,15450219,CCC,CCC,STABLE,,6486127,1
RSK00001517,CUS043,2022-05,445,9.0648,20.05,154654378,2810832,CCC,CCC,STABLE,197208500,21468338,10
RSK00001518,CUS043,2022-06,445,9.0615,60.68,498161630,27391508,CCC,CCC,STABLE,664277357,79105450,8
RSK00001519,CUS043,2022-07,447,8.9375,34.0,356685882,10838792,CCC,CCC,STABLE,502179518,91966888,7
RSK00001520,CUS043,2022-08,495,8.9528,37.58,442152135,14876042,CCC,CCC,STABLE,365965646,44803595,9
RSK00001521,CUS043,2022-09,455,9.0425,30.4,6877159,189048,CCC,CCC,STABLE,7514279,76543621,7
RSK00001522,CUS043,2022-10,466,9.0005,42.22,417003841,15846192,CCC,CCC,STABLE,342657326,95933604,2
RSK00001523,CUS043,2022-11,465,8.9832,34.14,357609995,10967414,CCC,CCC,STABLE,391874320,18716235,8
RSK00001524,CUS043,2022-12,445,8.9115,78.75,347265184,24370398,CCC,CCC,STABLE,466449665,36517676,6
RSK00001525,CUS043,2023-01,462,8.932,68.8,471621759,28982176,CCC,CCC,STABLE,594445762,53617222,6
RSK00001526,CUS043,2023-02,475,9.088,62.59,482838057,27464694,CCC,CCC,STABLE,,53863618,7
RSK00001527,CUS043,2023-03,479,8.9436,25.38,95965729,2178312,CCC,CCC,STABLE,101513364,80882924,1
RSK00001528,CUS043,2023-04,490,9.0574,31.66,476887731,13675103,CCC,CCC,STABLE,582727042,43411521,5
RSK00001529,CUS043,2023-05,459,9.0217,32.83,135537580,4014385,CCC,CCC,STABLE,109458593,2040923,5
RSK00001530,CUS043,2023-06,455,9.0385,38.13,390384907,13454148,CCC,CCC,STABLE,407549343,76699521,4
RSK00001531,CUS043,2023-07,455,8.9183,25.79,346040769,7959040,CCC,CCC,STABLE,280294819,58676429,6
RSK00001532,CUS043,2023-08,496,9.0476,61.04,251760025,13903838,CCC,CCC,STABLE,307302898,9662491,6
RSK00001533,CUS043,2023-09,476,9.0866,22.14,289961855,5833375,CCC,CCC,STABLE,255289673,69877713,9
RSK00001534,CUS043,2023-10,491,8.958,60.79,309689096,16864331,CCC,CCC,STABLE,,28924081,8
RSK00001535,CUS043,2023-11,498,8.9819,39.08,355945396,12494134,CCC,CCC,STABLE,380831287,14138690,8
RSK00001536,CUS043,2023-12,480,9.0893,34.92,439968878,13964540,CCC,CCC,STABLE,549330052,17224464,4
RSK00001537,CUS043,2024-01,489,8.9806,38.01,77588169,2648492,CCC,CCC,STABLE,97460934,8385719,2
RSK00001538,CUS043,2024-02,499,8.9272,20.18,473605177,8532040,CCC,CCC,STABLE,533045199,31982772,10
RSK00001539,CUS043,2024-03,446,9.0601,39.86,73048246,2638032,CCC,CCC,STABLE,88960359,93354836,5
RSK00001540,CUS043,2024-04,491,9.0018,22.34,105013492,2111824,CCC,CCC,STABLE,133403874,9727371,4
RSK00001541,CUS043,2024-05,475,9.0011,57.9,52137209,2717202,CCC,CCC,STABLE,55573320,42200132,7
RSK00001542,CUS043,2024-06,461,8.9476,67.22,495500491,29802257,CCC,CCC,STABLE,,63761287,8
RSK00001543,CUS043,2024-07,483,9.0699,29.18,33647413,890511,CCC,CCC,STABLE,29751880,37564905,10
RSK00001544,CUS043,2024-08,463,8.9395,70.39,253129129,15928186,CCC,CCC,STABLE,226241445,14017205,7
RSK00001545,CUS043,2024-09,499,8.918,38.86,282460131,9788754,CCC,CCC,STABLE,311951725,24799082,7
RSK00001546,CUS043,2024-10,479,8.9974,72.08,130286803,8449524,CCC,CCC,STABLE,161109218,50877762,3
RSK00001547,CUS043,2024-11,468,9.0477,30.21,73126861,1998784,CCC,CCC,STABLE,106231449,71804888,6
RSK00001548,CUS043,2024-12,456,9.0339,41.47,33190580,1243438,CCC,CCC,STABLE,34631782,12080264,7
RSK00001549,CUS044,2022-01,533,3.9937,38.34,24443106152,374269072,B,,,27350978999,,9
RSK00001550,CUS044,2022-02,542,3.9878,56.9,31318783000,710641414,B,B,STABLE,28659754171,,3
RSK00001551,CUS044,2022-03,559,4.0046,31.69,44921958817,570085595,B,B,STABLE,62795731531,,2
RSK00001552,CUS044,2022-04,505,4.0367,37.26,27918782028,419919259,B,B,STABLE,36527423498,,8
RSK00001553,CUS044,2022-05,529,3.969,69.85,45359286462,1257516591,B,B,STABLE,44852811652,,1
RSK00001554,CUS044,2022-06,559,4.0367,22.25,25179520017,226153825,B,B,STABLE,30926875435,,9
RSK00001555,CUS044,2022-07,511,3.9725,25.68,33127733412,337948597,B,B,STABLE,32900659235,,10
RSK00001556,CUS044,2022-08,523,3.9647,22.16,6880351623,60449223,B,B,STABLE,9845985255,,9
RSK00001557,CUS044,2022-09,542,3.9831,70.14,25273840924,706087006,B,B,STABLE,,,4
RSK00001558,CUS044,2022-10,544,3.9841,23.01,36183896051,331712759,B,B,STABLE,47035792451,,9
RSK00001559,CUS044,2022-11,505,4.0357,34.36,10622429788,147297677,B,B,STABLE,14653158484,,5
RSK00001560,CUS044,2022-12,547,3.9796,66.6,19605353898,519622966,B,B,STABLE,,,7
RSK00001561,CUS044,2023-01,550,3.9653,43.4,4359734826,75028429,B,B,STABLE,4027664050,,1
RSK00001562,CUS044,2023-02,514,3.9627,35.94,34190937714,486945413,B,B,STABLE,35806242048,,5
RSK00001563,CUS044,2023-03,533,3.9934,74.97,33524173564,1003664134,B,B,STABLE,,,9
RSK00001564,CUS044,2023-04,535,4.0371,65.2,6243236338,164333793,B,B,STABLE,,,10
RSK00001565,CUS044,2023-05,512,4.0205,26.96,13272023095,143859015,B,B,STABLE,17070196661,,1
RSK00001566,CUS044,2023-06,559,4.0237,41.4,28117875162,468390882,B,B,STABLE,32184813506,,4
RSK00001567,CUS044,2023-07,523,3.9605,23.73,39383953679,370140892,B,B,STABLE,35856576343,,4
RSK00001568,CUS044,2023-08,521,4.0051,36.73,29487058055,433776217,B,B,STABLE,29225295672,,1
RSK00001569,CUS044,2023-09,504,4.0071,20.48,23158409612,190050433,B,B,STABLE,22262573704,,6
RSK00001570,CUS044,2023-10,505,4.0353,32.91,4985535207,66208767,B,B,STABLE,5601676162,,7
RSK00001571,CUS044,2023-11,537,3.9688,42.53,9465599928,159772761,B,B,STABLE,10680064677,,8
RSK00001572,CUS044,2023-12,509,4.0338,59.42,13654203947,327275424,B,B,STABLE,11145243532,,5
RSK00001573,CUS044,2024-01,545,4.0249,70.75,3134965041,89271790,B,B,STABLE,,,10
RSK00001574,CUS044,2024-02,526,4.0222,72.16,24302374020,705356847,B,B,STABLE,,,3
RSK00001575,CUS044,2024-03,554,3.9846,44.35,15453653040,273092336,B,B,STABLE,21719707730,,6
RSK00001576,CUS044,2024-04,558,4.0144,33.59,19576478650,263976474,B,B,STABLE,18846128103,,2
RSK00001577,CUS044,2024-05,541,3.9858,43.22,24887286129,428724010,B,B,STABLE,26027281069,,3
RSK00001578,CUS044,2024-06,542,3.9685,59.52,17165243564,405451842,B,B,STABLE,22174829533,,5
RSK00001579,CUS044,2024-07,531,4.0339,70.15,5947377103,168297738,B,B,STABLE,5534378319,,7
RSK00001580,CUS044,2024-08,529,3.9701,30.9,39166041787,480473687,B,B,STABLE,55240848486,,7
RSK00001581,CUS044,2024-09,548,3.9705,72.17,3434186722,98406959,B,B,STABLE,3615664470,,2
RSK00001582,CUS044,2024-10,535,4.0378,41.02,44806782637,742137232,B,B,STABLE,66157014547,,9
RSK00001583,CUS044,2024-11,509,3.9973,25.58,8201568467,83861804,B,B,STABLE,11509854868,,2
RSK00001584,CUS044,2024-12,556,3.9992,69.27,5220286583,144614772,B,B,STABLE,4497013441,,6
RSK00001585,CUS045,2022-01,903,0.0496,67.67,25657475082,8611757,AA,,,,92592534,6
RSK00001586,CUS045,2022-02,888,0.0504,36.58,7684594554,1416756,AA,AA,STABLE,6908410178,91252964,5
RSK00001587,CUS045,2022-03,881,0.0497,40.55,47976471532,9668866,AA,AA,STABLE,61541528136,42574416,7
RSK00001588,CUS045,2022-04,885,0.0499,27.22,11666757980,1584670,AA,AA,STABLE,10069756777,98889892,6
RSK00001589,CUS045,2022-05,870,0.0503,22.74,16510325822,1888487,AA,AA,STABLE,18716122615,81881898,8
RSK00001590,CUS045,2022-06,874,0.0496,75.25,8825914831,3294184,AA,AA,STABLE,8594364127,55257594,8
RSK00001591,CUS045,2022-07,919,0.05,20.12,9953766746,1001349,AA,AA,STABLE,13032410233,64366710,8
RSK00001592,CUS045,2022-08,914,0.0504,59.42,17663578662,5289832,AA,AA,STABLE,19522503989,17413907,10
RSK00001593,CUS045,2022-09,869,0.0503,56.65,8900139745,2536090,AA,AA,STABLE,,48767510,10
RSK00001594,CUS045,2022-10,894,0.0499,44.11,34909032164,7683789,AA,AA,STABLE,42498523036,91575680,4
RSK00001595,CUS045,2022-11,883,0.0503,64.49,24170962136,7840690,AA,AA,STABLE,34756203309,24564670,10
RSK00001596,CUS045,2022-12,888,0.0495,24.96,7317582147,904102,AA,AA,STABLE,10467262123,28279694,6
RSK00001597,CUS045,2023-01,859,0.0495,42.55,2845820937,599394,AA,AA,STABLE,3893550204,28566144,4
RSK00001598,CUS045,2023-02,887,0.0499,21.62,8708569497,939514,AA,AA,STABLE,8817778823,75770433,9
RSK00001599,CUS045,2023-03,863,0.0495,29.36,48808864998,7093490,AA,AA,STABLE,59199236093,65657960,7
RSK00001600,CUS045,2023-04,860,0.0503,27.65,40911953201,5690014,AA,AA,STABLE,46095532478,70834299,5
RSK00001601,CUS045,2023-05,889,0.05,64.73,42225725629,13666356,AA,AA,STABLE,50260141222,56873523,1
RSK00001602,CUS045,2023-06,871,0.1505,75.13,2563893402,2899011,A,AA,DOWNGRADE,2794382103,32378547,10
RSK00001603,CUS045,2023-07,911,0.149,37.41,8143468466,4539243,A,A,STABLE,10579412385,59706982,9
RSK00001604,CUS045,2023-08,863,0.1495,33.98,43336375654,22014922,A,A,STABLE,51826988577,2279804,7
RSK00001605,CUS045,2023-09,880,0.1499,25.01,32644735603,12238508,A,A,STABLE,32978652693,14933430,8
RSK00001606,CUS045,2023-10,893,0.1509,26.47,1879802103,750854,A,A,STABLE,2711335286,25669704,7
RSK00001607,CUS045,2023-11,894,0.1501,58.91,3387324911,2995205,A,A,STABLE,,56160535,3
RSK00001608,CUS045,2023-12,897,0.1487,25.16,44326129517,16583699,A,A,STABLE,57759447432,52520854,9
RSK00001609,CUS045,2024-01,916,0.15,21.04,36816088959,11619158,A,A,STABLE,49587775375,61147611,6
RSK00001610,CUS045,2024-02,868,0.1505,36.84,32704851515,18132943,A,A,STABLE,27272122751,27042583,2
RSK00001611,CUS045,2024-03,887,0.1503,24.38,4454562002,1632291,A,A,STABLE,4746683323,56712366,3
RSK00001612,CUS045,2024-04,916,0.1487,76.36,39260694984,44579467,A,A,STABLE,47245917272,54864296,1
RSK00001613,CUS045,2024-05,889,0.1495,77.54,2590121243,3002528,A,A,STABLE,2171471165,94195520,7
RSK00001614,CUS045,2024-06,901,0.1493,37.84,49898386795,28190153,A,A,STABLE,70090869772,35371021,9
RSK00001615,CUS045,2024-07,894,0.1496,28.37,35694998302,15149500,A,A,STABLE,42456799137,66451079,6
RSK00001616,CUS045,2024-08,865,0.1491,38.21,32397517029,18457225,A,A,STABLE,43638266135,25766669,7
RSK00001617,CUS045,2024-09,874,0.1487,39.23,16959256448,9893184,A,A,STABLE,18783355563,81105406,9
RSK00001618,CUS045,2024-10,911,0.1504,23.32,102074697,35801,A,A,STABLE,120170981,88194128,2
RSK00001619,CUS045,2024-11,871,0.1514,42.52,23956660600,15422167,A,A,STABLE,23071002491,21965891,8
RSK00001620,CUS045,2024-12,891,0.1486,33.14,24372404561,12002444,A,A,STABLE,23897031303,75914449,1
RSK00001621,CUS046,2022-01,532,4.0096,58.75,274422194,6464399,B,,,241266727,90817004,9
RSK00001622,CUS046,2022-02,550,3.9784,27.16,468106718,5058050,B,B,STABLE,573535094,96774019,3
RSK00001623,CUS046,2022-03,528,4.0141,35.45,379885142,5405760,B,B,STABLE,398925488,94654347,3
RSK00001624,CUS046,2022-04,537,4.0077,25.63,249423284,2562010,B,B,STABLE,341377312,74355270,1
RSK00001625,CUS046,2022-05,508,4.0294,30.57,423540078,5217114,B,B,STABLE,496530231,58144948,2
RSK00001626,CUS046,2022-06,514,3.9948,64.92,349102901,9053719,B,B,STABLE,329846446,43615292,7
RSK00001627,CUS046,2022-07,551,3.9952,26.28,20342905,213588,B,B,STABLE,28540787,65721193,9
RSK00001628,CUS046,2022-08,523,3.9783,22.93,37158938,338973,B,B,STABLE,34796001,77439706,9
RSK00001629,CUS046,2022-09,543,3.9722,36.65,320271016,4662542,B,B,STABLE,443192482,96168064,1
RSK00001630,CUS046,2022-10,526,3.976,30.64,407337015,4962369,B,B,STABLE,357168607,51953542,5
RSK00001631,CUS046,2022-11,511,4.0388,30.49,225310376,2774540,B,B,STABLE,186729681,50573772,1
RSK00001632,CUS046,2022-12,533,3.9853,55.6,206114631,4567143,B,B,STABLE,184400744,91822728,1
RSK00001633,CUS046,2023-01,548,3.971,30.32,82325828,991209,B,B,STABLE,110127935,78065601,5
RSK00001634,CUS046,2023-02,520,4.0094,79.54,116445743,3713544,B,B,STABLE,,42448232,4
RSK00001635,CUS046,2023-03,534,3.9753,72.96,193381787,5608805,B,B,STABLE,201312620,88630356,9
RSK00001636,CUS046,2023-04,512,4.0278,26.5,108463344,1157702,B,B,STABLE,93543632,92211936,3
RSK00001637,CUS046,2023-05,539,3.9616,43.62,461553888,7975882,B,B,STABLE,419294199,45336343,4
RSK00001638,CUS046,2023-06,541,3.9839,27.41,93161065,1017307,B,B,STABLE,102132667,25639402,2
RSK00001639,CUS046,2023-07,497,3.9761,20.81,452016358,3740103,B,B,STABLE,545076186,47807936,7
RSK00001640,CUS046,2023-08,550,4.0038,21.09,153826273,1298911,B,B,STABLE,153640597,51507755,7
RSK00001641,CUS046,2023-09,531,4.016,24.64,229973622,2275686,B,B,STABLE,228312952,99387822,2
RSK00001642,CUS046,2023-10,551,3.9909,26.89,147429425,1582143,B,B,STABLE,119238627,85379090,5
RSK00001643,CUS046,2023-11,527,3.9824,34.26,27419724,374107,B,B,STABLE,22736920,98265339,2
RSK00001644,CUS046,2023-12,548,4.0394,33.46,382734064,5172969,B,B,STABLE,408717613,72298017,5
RSK00001645,CUS046,2024-01,518,4.0019,68.94,161836148,4464913,B,B,STABLE,147810697,27923702,5
RSK00001646,CUS046,2024-02,536,4.0004,23.4,420702486,3938169,B,B,STABLE,527416531,90114107,2
RSK00001647,CUS046,2024-03,508,3.9796,69.61,10952738,303413,B,B,STABLE,9227902,2552296,2
RSK00001648,CUS046,2024-04,550,3.991,65.28,453775596,11822328,B,B,STABLE,456529773,92857689,6
RSK00001649,CUS046,2024-05,522,3.9626,59.19,181281982,4251902,B,B,STABLE,194905294,61234461,8
RSK00001650,CUS046,2024-06,531,4.0303,79.87,390965883,12585194,B,B,STABLE,409050434,41987681,2
RSK00001651,CUS046,2024-07,545,4.0292,22.76,188113147,1725084,B,B,STABLE,271310545,5794767,3
RSK00001652,CUS046,2024-08,530,4.0201,36.38,46284784,676921,B,B,STABLE,49340940,64295970,5
RSK00001653,CUS046,2024-09,529,3.9855,32.57,219230158,2845777,B,B,STABLE,280628533,98980611,2
RSK00001654,CUS046,2024-10,509,4.0374,32.26,177379735,2310309,B,B,STABLE,142505615,6471545,9
RSK00001655,CUS046,2024-11,537,4.0121,33.13,461332586,6132073,B,B,STABLE,652750772,99970948,4
RSK00001656,CUS046,2024-12,514,3.9673,22.16,112382170,988012,B,B,STABLE,166709815,71016667,3
RSK00001657,CUS047,2022-01,887,0.0502,44.46,615313594,137331,AA,,,818367029,,1
RSK00001658,CUS047,2022-02,858,0.0498,55.37,393917581,108620,AA,AA,STABLE,320475167,,9
RSK00001659,CUS047,2022-03,871,0.0498,36.9,67241481,12356,AA,AA,STABLE,66900889,,5
RSK00001660,CUS047,2022-04,886,0.0499,26.44,303091557,39989,AA,AA,STABLE,245944918,,2
RSK00001661,CUS047,2022-05,880,0.0504,28.08,1472298741,208364,AA,AA,STABLE,1369926454,,6
RSK00001662,CUS047,2022-06,854,0.0504,22.73,124181161,14226,AA,AA,STABLE,142734324,,2
RSK00001663,CUS047,2022-07,863,0.0499,42.73,565403081,120557,AA,AA,STABLE,475124770,,6
RSK00001664,CUS047,2022-08,872,0.05,25.12,1308034408,164289,AA,AA,STABLE,1423140623,,4
RSK00001665,CUS047,2022-09,898,0.0497,74.85,1645831546,612257,AA,AA,STABLE,1395859410,,8
RSK00001666,CUS047,2022-10,852,0.0501,32.13,307413567,49485,AA,AA,STABLE,456643465,,4
RSK00001667,CUS047,2022-11,851,0.0505,63.96,1353724204,437250,AA,AA,STABLE,1861833809,,9
RSK00001668,CUS047,2022-12,878,0.0495,55.92,1208892139,334626,AA,AA,STABLE,1603139193,,5
RSK00001669,CUS047,2023-01,852,0.0502,66.01,1527394340,506133,AA,AA,STABLE,1746874919,,10
RSK00001670,CUS047,2023-02,883,0.0501,76.94,1871396381,721366,AA,AA,STABLE,,,8
RSK00001671,CUS047,2023-03,897,0.0504,74.66,1156385160,435132,AA,AA,STABLE,1254903686,,8
RSK00001672,CUS047,2023-04,863,0.0502,28.23,1034706032,146633,AA,AA,STABLE,1504157620,,8
RSK00001673,CUS047,2023-05,862,0.0503,43.44,1559479768,340751,AA,AA,STABLE,1906448818,,4
RSK00001674,CUS047,2023-06,863,0.0498,40.89,629011371,128087,AA,AA,STABLE,930993188,,8
RSK00001675,CUS047,2023-07,848,0.0495,35.43,1267529063,222297,AA,AA,STABLE,1764230349,,5
RSK00001676,CUS047,2023-08,842,0.0504,21.5,1975502525,214065,AA,AA,STABLE,2271718363,,9
RSK00001677,CUS047,2023-09,887,0.0496,42.46,532515906,112149,AA,AA,STABLE,705449517,,5
RSK00001678,CUS047,2023-10,885,0.0497,75.01,650623090,242552,AA,AA,STABLE,,,1
RSK00001679,CUS047,2023-11,886,0.0499,75.76,1965227414,742939,AA,AA,STABLE,,,5
RSK00001680,CUS047,2023-12,857,0.0499,35.67,831713520,148039,AA,AA,STABLE,725707917,,4
RSK00001681,CUS047,2024-01,891,0.0497,21.68,1343433285,144754,AA,AA,STABLE,1696509781,,5
RSK00001682,CUS047,2024-02,872,0.0497,42.14,1998423938,418542,AA,AA,STABLE,1623083138,,9
RSK00001683,CUS047,2024-03,849,0.0503,35.24,1339238457,237390,AA,AA,STABLE,1966506319,,3
RSK00001684,CUS047,2024-04,844,0.0504,67.95,288809698,98908,AA,AA,STABLE,282833569,,5
RSK00001685,CUS047,2024-05,843,0.0503,22.53,1516488142,171857,AA,AA,STABLE,1578743883,,2
RSK00001686,CUS047,2024-06,858,0.05,67.37,1750245455,589570,AA,AA,STABLE,2185818318,,3
RSK00001687,CUS047,2024-07,891,0.05,74.35,1263538332,469720,AA,AA,STABLE,,,3
RSK00001688,CUS047,2024-08,902,0.0502,67.32,174308560,58907,AA,AA,STABLE,189510697,,6
RSK00001689,CUS047,2024-09,855,0.0499,31.69,1227807477,194157,AA,AA,STABLE,1436672541,,7
RSK00001690,CUS047,2024-10,900,0.0498,32.19,1198432678,192116,AA,AA,STABLE,1043455263,,7
RSK00001691,CUS047,2024-11,901,0.0504,28.64,1657535790,239258,AA,AA,STABLE,1427976365,,4
RSK00001692,CUS047,2024-12,896,0.0505,36.54,245264759,45258,AA,AA,STABLE,310741122,,6
RSK00001693,CUS048,2022-01,802,0.5042,23.98,483222538,584251,BBB,,,505228278,,6
RSK00001694,CUS048,2022-02,757,0.4983,21.53,338665467,363334,BBB,BBB,STABLE,297616963,,5
RSK00001695,CUS048,2022-03,774,0.5036,36.61,208834736,385024,BBB,BBB,STABLE,233813741,,9
RSK00001696,CUS048,2022-04,757,0.4975,35.21,22640298,39659,BBB,BBB,STABLE,28015043,,10
RSK00001697,CUS048,2022-05,801,0.5035,28.22,90658242,128814,BBB,BBB,STABLE,103515760,,6
RSK00001698,CUS048,2022-06,758,0.4957,33.7,37311351,62329,BBB,BBB,STABLE,38678675,,1
RSK00001699,CUS048,2022-07,812,0.5015,20.57,308059580,317790,BBB,BBB,STABLE,328231588,,1
RSK00001700,CUS048,2022-08,809,0.5049,77.91,415754535,1635444,BBB,BBB,STABLE,444030926,,6
RSK00001701,CUS048,2022-09,788,0.5005,40.26,25953482,52297,BBB,BBB,STABLE,27552844,,3
RSK00001702,CUS048,2022-10,759,0.504,35.02,341939540,603526,BBB,BBB,STABLE,338427677,,1
RSK00001703,CUS048,2022-11,791,1.5041,23.87,1536154,5515,BB,BBB,DOWNGRADE,1935228,,2
RSK00001704,CUS048,2022-12,775,1.5091,41.41,327335209,2045578,BB,BB,STABLE,440462755,,10
RSK00001705,CUS048,2023-01,772,1.5125,77.56,228698885,2682855,BB,BB,STABLE,198908887,,10
RSK00001706,CUS048,2023-02,791,1.4888,28.72,489015844,2090950,BB,BB,STABLE,508161438,,7
RSK00001707,CUS048,2023-03,784,1.5074,58.42,258549990,2276851,BB,BB,STABLE,378052089,,3
RSK00001708,CUS048,2023-04,816,1.5044,23.01,352116882,1218896,BB,BB,STABLE,356689242,,10
RSK00001709,CUS048,2023-05,796,1.4952,22.0,70029242,230357,BB,BB,STABLE,92168932,,7
RSK00001710,CUS048,2023-06,810,1.489,33.51,74005360,369260,BB,BB,STABLE,109880501,,1
RSK00001711,CUS048,2023-07,812,1.5103,55.55,67455902,565936,BB,BB,STABLE,59615830,,9
RSK00001712,CUS048,2023-08,805,1.5099,37.76,122743796,699809,BB,BB,STABLE,116237465,,6
RSK00001713,CUS048,2023-09,763,1.511,27.89,13114142,55265,BB,BB,STABLE,11590361,,10
RSK00001714,CUS048,2023-10,770,1.5017,29.25,15155222,66569,BB,BB,STABLE,21486338,,9
RSK00001715,CUS048,2023-11,796,1.4883,38.04,25986521,147123,BB,BB,STABLE,36717450,,9
RSK00001716,CUS048,2023-12,806,1.5078,70.15,155973084,1649761,BB,BB,STABLE,,,8
RSK00001717,CUS048,2024-01,804,1.5034,33.7,378344456,1916866,BB,BB,STABLE,401882669,,4
RSK00001718,CUS048,2024-02,758,1.4943,41.0,13813409,84630,BB,BB,STABLE,16844137,,3
RSK00001719,CUS048,2024-03,806,1.4973,22.4,413361208,1386394,BB,BB,STABLE,355897673,,10
RSK00001720,CUS048,2024-04,814,1.5132,26.19,70473267,279291,BB,BB,STABLE,103545800,,8
RSK00001721,CUS048,2024-05,768,1.505,42.76,264807376,1704136,BB,BB,STABLE,356101075,,4
RSK00001722,CUS048,2024-06,789,1.4991,33.26,339785681,1694174,BB,BB,STABLE,303998477,,1
RSK00001723,CUS048,2024-07,803,1.49,60.32,263559098,2368785,BB,BB,STABLE,373257758,,10
RSK00001724,CUS048,2024-08,806,1.5026,30.67,316812956,1460024,BB,BB,STABLE,362242753,,6
RSK00001725,CUS048,2024-09,759,1.5057,25.18,135883557,515182,BB,BB,STABLE,178028388,,1
RSK00001726,CUS048,2024-10,787,1.492,69.92,440056682,4590699,BB,BB,STABLE,441066782,,7
RSK00001727,CUS048,2024-11,758,1.5021,74.16,203120075,2262671,BB,BB,STABLE,,,1
RSK00001728,CUS048,2024-12,791,1.5084,22.43,438536349,1483718,BB,BB,STABLE,356767865,,4
RSK00001729,CUS049,2022-01,617,3.9766,69.61,314370621,8702129,B,,,286918090,,5
RSK00001730,CUS049,2022-02,589,3.9863,27.52,207292788,2274064,B,B,STABLE,282064211,,7
RSK00001731,CUS049,2022-03,563,4.0262,35.47,424359374,6060247,B,B,STABLE,449344940,,10
RSK00001732,CUS049,2022-04,599,4.0136,32.97,382926658,5067207,B,B,STABLE,383794909,,3
RSK00001733,CUS049,2022-05,579,4.0349,37.1,244580397,3661241,B,B,STABLE,272927568,,9
RSK00001734,CUS049,2022-06,577,4.0028,23.91,232812898,2228181,B,B,STABLE,281907837,,5
RSK00001735,CUS049,2022-07,567,3.9863,22.0,128537621,1127257,B,B,STABLE,143699956,,8
RSK00001736,CUS049,2022-08,570,4.0044,72.2,244891504,7080246,B,B,STABLE,355826480,,9
RSK00001737,CUS049,2022-09,617,3.9685,22.13,414855594,3643382,B,B,STABLE,347841416,,4
RSK00001738,CUS049,2022-10,564,4.0048,73.32,159694304,4689135,B,B,STABLE,141053676,,7
RSK00001739,CUS049,2022-11,578,4.0315,61.98,315615876,7886369,B,B,STABLE,385998036,,7
RSK00001740,CUS049,2022-12,622,4.029,29.25,432833689,5100869,B,B,STABLE,562678809,,10
RSK00001741,CUS049,2023-01,622,4.0037,43.6,226549961,3954686,B,B,STABLE,312433053,,2
RSK00001742,CUS049,2023-02,583,3.971,33.47,382229329,5080186,B,B,STABLE,446398307,,1
RSK00001743,CUS049,2023-03,583,4.007,58.52,461447632,10820469,B,B,STABLE,614050135,,4
RSK00001744,CUS049,2023-04,569,3.961,77.74,388213989,11954201,B,B,STABLE,504192852,,9
RSK00001745,CUS049,2023-05,622,3.9882,36.3,136088355,1970174,B,B,STABLE,179792713,,5
RSK00001746,CUS049,2023-06,564,9.0452,34.37,191942316,5967170,CCC,B,DOWNGRADE,209288083,,2
RSK00001747,CUS049,2023-07,608,9.0768,43.48,362521423,14307244,CCC,CCC,STABLE,489795860,,4
RSK00001748,CUS049,2023-08,611,9.0559,65.34,60397832,3573815,CCC,CCC,STABLE,56653160,,8
RSK00001749,CUS049,2023-09,598,9.0724,35.23,336261538,10747613,CCC,CCC,STABLE,458792744,,9
RSK00001750,CUS049,2023-10,620,9.0289,65.8,38224263,2270910,CCC,CCC,STABLE,,,4
RSK00001751,CUS049,2023-11,568,8.9137,28.06,112043247,2802408,CCC,CCC,STABLE,133191999,,9
RSK00001752,CUS049,2023-12,617,9.0182,63.64,491430265,28204080,CCC,CCC,STABLE,672449857,,6
RSK00001753,CUS049,2024-01,615,9.0862,56.71,120982233,6233953,CCC,CCC,STABLE,,,2
RSK00001754,CUS049,2024-02,607,8.9168,43.03,324259676,12441516,CCC,CCC,STABLE,345166023,,4
RSK00001755,CUS049,2024-03,592,9.0663,27.38,162559318,4035296,CCC,CCC,STABLE,178619150,,7
RSK00001756,CUS049,2024-04,573,8.9378,27.6,487400579,12023357,CCC,CCC,STABLE,599181525,,3
RSK00001757,CUS049,2024-05,596,8.9298,79.37,143544855,10173860,CCC,CCC,STABLE,,,2
RSK00001758,CUS049,2024-06,613,9.0863,35.65,344663212,11164558,CCC,CCC,STABLE,341876043,,6
RSK00001759,CUS049,2024-07,585,9.0285,36.6,393106197,12989923,CCC,CCC,STABLE,360847923,,6
