USAGE_ID,METER_ID,USAGE_DATE,USAGE_KWH,PEAK_KW,OFFPEAK_KW,REACTIVE_KVARH,POWER_FACTOR,IS_PEAK_DAY,ESTIMATED_FLAG
7913,MTR013,2024-01-31,4182.17,209.23,117.57,687.79,0.89,1,N
7914,MTR014,2024-01-31,1161.54,64.25,31.07,175.06,0.955,1,N
7915,MTR015,2024-01-31,359.94,19.08,10.29,43.53,0.904,1,N
7916,MTR016,2024-01-31,117.12,5.42,4.28,29.08,0.863,1,N
7917,MTR017,2024-01-31,16480.67,908.6,486.65,2870.18,0.909,1,N
7918,MTR018,2024-01-31,167.61,7.91,6.44,25.04,0.914,1,N
7919,MTR019,2024-01-31,40343.2,1857.68,1124.99,5026.76,,1,N
7920,MTR020,2024-01-31,169.52,9.29,5.13,13.21,0.854,1,N
7921,MTR001,2024-02-01,8932.51,452.74,297.65,1141.38,0.928,1,N
7922,MTR002,2024-02-01,3398.22,177.68,101.9,568.81,,1,N
7923,MTR003,2024-02-01,10558.84,573.24,442.95,1535.73,0.888,1,N
7924,MTR004,2024-02-01,1044.11,54.79,33.88,127.69,0.917,1,N
7925,MTR005,2024-02-01,11029.93,581.44,352.11,935.04,0.96,1,N
7926,MTR006,2024-02-01,1990.49,101.65,79.49,436.92,0.984,1,N
7927,MTR007,2024-02-01,8534.54,429.2,312.03,1685.88,0.856,1,N
7928,MTR008,2024-02-01,578.81,31.78,22.33,65.52,,1,N
7929,MTR009,2024-02-01,15387.04,782.0,476.85,1218.71,0.876,1,N
7930,MTR010,2024-02-01,383.97,20.25,12.64,21.62,0.918,1,N
7931,MTR011,2024-02-01,9484.1,467.96,337.72,581.16,0.944,1,N
7932,MTR012,2024-02-01,920.67,42.76,31.12,114.88,,1,N
7933,MTR013,2024-02-01,4057.97,201.31,127.94,792.6,,1,N
7934,MTR014,2024-02-01,1196.3,63.86,45.85,293.35,0.977,1,N
7935,MTR015,2024-02-01,431.38,23.73,12.18,34.24,0.952,1,N
7936,MTR016,2024-02-01,104.08,5.17,4.16,23.64,0.985,1,N
7937,MTR017,2024-02-01,16027.86,824.16,473.46,1920.95,0.858,1,N
7938,MTR018,2024-02-01,186.81,9.25,6.7,42.78,,1,N
7939,MTR019,2024-02-01,41099.85,2232.35,1695.4,10166.1,,1,N
7940,MTR020,2024-02-01,179.55,8.49,7.58,10.85,0.919,1,N
7941,MTR001,2024-02-02,8584.96,397.22,248.65,2142.64,0.916,1,N
7942,MTR002,2024-02-02,3501.73,179.02,130.64,280.07,0.989,1,N
7943,MTR003,2024-02-02,11237.68,523.94,340.47,1070.7,0.936,1,N
7944,MTR004,2024-02-02,1009.8,47.4,37.9,234.86,0.937,1,N
7945,MTR005,2024-02-02,11105.89,557.87,400.74,1550.26,0.882,1,N
7946,MTR006,2024-02-02,2250.63,121.93,80.67,260.14,0.906,1,N
7947,MTR007,2024-02-02,8595.57,452.62,277.91,1771.19,0.929,1,N
7948,MTR008,2024-02-02,612.79,28.55,19.37,106.74,0.953,1,N
7949,MTR009,2024-02-02,15612.51,769.21,499.89,3460.59,0.986,1,N
7950,MTR010,2024-02-02,353.84,18.32,13.87,20.52,0.962,1,N
7951,MTR011,2024-02-02,9503.4,464.11,332.06,1065.77,0.886,1,N
7952,MTR012,2024-02-02,1022.8,48.79,29.72,241.03,,1,N
7953,MTR013,2024-02-02,4085.03,200.17,109.96,955.89,0.959,1,N
7954,MTR014,2024-02-02,1257.0,58.99,35.88,213.79,,1,N
7955,MTR015,2024-02-02,429.16,23.66,17.44,68.4,0.865,1,N
7956,MTR016,2024-02-02,119.98,5.64,5.16,11.36,,1,N
7957,MTR017,2024-02-02,15896.94,760.04,451.13,1605.11,0.983,1,N
7958,MTR018,2024-02-02,200.05,10.55,6.57,18.92,0.862,1,N
7959,MTR019,2024-02-02,41750.09,2313.21,1142.22,7364.21,0.92,1,Y
7960,MTR020,2024-02-02,172.95,8.21,5.62,8.95,0.861,1,N
7961,MTR001,2024-02-03,7954.85,384.48,265.84,766.16,0.885,0,N
7962,MTR002,2024-02-03,3021.36,149.45,103.57,262.97,0.92,0,N
7963,MTR003,2024-02-03,9320.32,444.87,252.9,646.45,0.863,0,N
7964,MTR004,2024-02-03,677.85,35.6,19.27,87.19,0.92,0,N
7965,MTR005,2024-02-03,9633.19,442.59,256.79,2246.49,0.924,0,N
7966,MTR006,2024-02-03,1314.22,68.98,44.37,112.96,0.861,0,N
7967,MTR007,2024-02-03,7721.11,382.35,246.84,1133.05,0.965,0,N
7968,MTR008,2024-02-03,379.99,19.2,10.94,41.67,0.888,0,N
7969,MTR009,2024-02-03,12819.93,602.44,407.42,2371.84,0.88,0,N
7970,MTR010,2024-02-03,521.68,25.37,15.53,91.32,0.852,0,N
7971,MTR011,2024-02-03,7931.19,426.94,256.6,1881.65,0.945,0,N
7972,MTR012,2024-02-03,670.89,37.18,22.62,118.97,0.924,0,N
7973,MTR013,2024-02-03,3455.25,161.03,119.95,514.24,0.872,0,N
7974,MTR014,2024-02-03,721.81,36.35,25.51,137.77,0.953,0,N
7975,MTR015,2024-02-03,233.53,11.55,7.8,45.16,0.871,0,N
7976,MTR016,2024-02-03,118.04,6.0,3.39,23.85,0.856,0,N
7977,MTR017,2024-02-03,13739.36,664.99,448.71,3018.71,,0,N
7978,MTR018,2024-02-03,189.73,9.78,6.13,46.99,0.918,0,N
7979,MTR019,2024-02-03,42935.73,2202.96,1347.79,8019.61,0.984,0,N
7980,MTR020,2024-02-03,193.19,9.79,5.75,18.68,0.958,0,N
7981,MTR001,2024-02-04,7155.6,379.74,218.5,1389.22,0.944,0,N
7982,MTR002,2024-02-04,3150.97,152.6,102.92,303.05,0.909,0,N
7983,MTR003,2024-02-04,9890.98,545.06,296.98,524.41,,0,N
7984,MTR004,2024-02-04,670.42,32.74,25.83,97.01,,0,N
7985,MTR005,2024-02-04,8799.02,408.72,300.07,1875.07,,0,N
7986,MTR006,2024-02-04,1420.29,67.82,45.1,236.85,,0,N
7987,MTR007,2024-02-04,7535.67,405.33,198.29,535.55,0.876,0,N
7988,MTR008,2024-02-04,358.6,16.51,14.84,87.68,0.884,0,Y
7989,MTR009,2024-02-04,13055.94,666.8,358.95,1725.74,0.902,0,N
7990,MTR010,2024-02-04,205.33,10.02,5.59,28.39,0.891,0,N
7991,MTR011,2024-02-04,8672.21,432.92,292.45,497.94,0.96,0,Y
7992,MTR012,2024-02-04,548.4,30.27,17.61,75.63,0.87,0,N
7993,MTR013,2024-02-04,3530.13,179.24,121.14,688.28,0.917,0,N
7994,MTR014,2024-02-04,771.72,36.86,25.72,57.85,0.912,0,N
7995,MTR015,2024-02-04,243.09,12.26,9.81,27.64,0.964,0,N
7996,MTR016,2024-02-04,126.11,5.97,5.54,14.03,0.934,0,N
7997,MTR017,2024-02-04,13203.86,610.61,437.32,3179.05,0.926,0,N
7998,MTR018,2024-02-04,190.73,9.09,6.29,33.15,,0,N
7999,MTR019,2024-02-04,42645.78,2023.73,1316.08,10042.52,0.936,0,N
8000,MTR020,2024-02-04,190.65,9.08,6.62,46.93,0.924,0,N
8001,MTR001,2024-02-05,8975.17,477.06,352.1,2204.46,0.864,1,N
8002,MTR002,2024-02-05,3380.55,177.51,114.04,169.33,,1,N
8003,MTR003,2024-02-05,11010.12,510.45,371.78,2598.79,0.913,1,N
8004,MTR004,2024-02-05,1006.43,53.08,37.05,93.94,0.906,1,N
8005,MTR005,2024-02-05,10738.24,511.33,326.92,1595.38,,1,N
8006,MTR006,2024-02-05,2317.67,111.59,81.2,453.89,,1,N
8007,MTR007,2024-02-05,20178.32,1104.39,642.37,2675.59,,1,N
8008,MTR008,2024-02-05,1192.61,64.93,45.07,146.94,0.944,1,N
8009,MTR009,2024-02-05,15947.22,874.75,661.4,896.4,0.857,1,N
8010,MTR010,2024-02-05,358.59,19.43,11.96,41.43,0.899,1,N
8011,MTR011,2024-02-05,9352.24,474.0,305.26,547.6,,1,N
8012,MTR012,2024-02-05,1044.44,53.1,29.07,113.88,,1,N
8013,MTR013,2024-02-05,4217.28,217.23,152.5,250.26,0.97,1,N
8014,MTR014,2024-02-05,1163.96,59.48,42.43,176.16,0.902,1,N
8015,MTR015,2024-02-05,406.49,22.44,12.82,70.39,0.864,1,N
8016,MTR016,2024-02-05,107.68,5.77,3.9,6.19,0.921,1,N
8017,MTR017,2024-02-05,16243.68,838.4,571.27,3321.34,0.979,1,N
8018,MTR018,2024-02-05,174.82,8.18,6.83,28.35,0.953,1,N
8019,MTR019,2024-02-05,41031.1,2032.2,1236.68,5681.76,,1,N
8020,MTR020,2024-02-05,182.47,9.96,5.56,27.38,0.908,1,N
8021,MTR001,2024-02-06,8519.2,389.7,340.11,771.41,0.917,1,N
8022,MTR002,2024-02-06,3433.79,166.61,126.24,272.18,,1,N
8023,MTR003,2024-02-06,10678.21,489.7,336.47,2075.57,0.981,1,N
8024,MTR004,2024-02-06,990.4,46.4,38.74,167.86,0.87,1,N
8025,MTR005,2024-02-06,11293.5,623.89,378.95,2474.12,0.977,1,N
8026,MTR006,2024-02-06,2213.36,120.84,74.11,238.14,,1,N
8027,MTR007,2024-02-06,8494.04,401.04,316.55,1033.28,0.923,1,N
8028,MTR008,2024-02-06,583.45,27.31,19.18,105.88,0.95,1,N
8029,MTR009,2024-02-06,15401.95,838.24,605.98,3750.98,0.922,1,N
8030,MTR010,2024-02-06,1079.14,51.23,33.21,266.39,0.963,1,N
8031,MTR011,2024-02-06,8861.8,492.2,305.52,1800.35,0.865,1,N
8032,MTR012,2024-02-06,1075.73,51.29,36.99,94.71,0.876,1,N
8033,MTR013,2024-02-06,3906.28,185.35,161.42,645.68,0.943,1,N
8034,MTR014,2024-02-06,1297.36,64.93,42.55,235.43,0.895,1,N
8035,MTR015,2024-02-06,399.8,20.54,10.78,87.31,0.914,1,N
8036,MTR016,2024-02-06,115.1,5.92,3.14,24.63,0.984,1,N
8037,MTR017,2024-02-06,16103.82,838.71,537.56,2719.44,0.982,1,N
8038,MTR018,2024-02-06,183.22,8.51,6.73,13.68,0.856,1,N
8039,MTR019,2024-02-06,41613.38,2012.47,1695.26,9351.0,0.868,1,N
8040,MTR020,2024-02-06,187.55,10.22,6.57,24.68,0.973,1,N
8041,MTR001,2024-02-07,8305.76,420.62,254.1,640.79,0.975,1,N
8042,MTR002,2024-02-07,3537.6,188.06,137.15,586.73,,1,N
8043,MTR003,2024-02-07,11126.04,513.96,359.11,977.23,0.984,1,N
8044,MTR004,2024-02-07,1058.29,53.3,38.71,259.14,0.93,1,N
8045,MTR005,2024-02-07,10544.75,539.52,295.0,2294.23,0.954,1,N
8046,MTR006,2024-02-07,61.31,2.83,2.14,14.02,0.988,1,N
8047,MTR007,2024-02-07,8690.95,415.46,305.28,1939.15,0.943,1,Y
8048,MTR008,2024-02-07,549.71,26.35,17.86,85.04,0.879,1,N
8049,MTR009,2024-02-07,15326.73,733.56,537.33,3142.73,0.938,1,N
8050,MTR010,2024-02-07,335.81,17.85,11.22,18.39,0.97,1,N
8051,MTR011,2024-02-07,8931.49,467.73,295.92,862.9,0.972,1,N
8052,MTR012,2024-02-07,997.53,50.76,27.51,149.93,0.896,1,N
8053,MTR013,2024-02-07,4255.77,217.25,146.27,628.64,0.885,1,N
8054,MTR014,2024-02-07,1105.98,51.48,34.75,67.12,0.862,1,N
8055,MTR015,2024-02-07,376.03,20.8,15.62,29.34,,1,N
8056,MTR016,2024-02-07,108.3,5.71,3.55,12.05,0.937,1,N
8057,MTR017,2024-02-07,1195.22,54.79,42.22,105.54,0.894,1,N
8058,MTR018,2024-02-07,169.22,8.0,5.81,37.59,0.949,1,N
8059,MTR019,2024-02-07,45564.17,2527.39,1428.31,8835.15,0.928,1,N
8060,MTR020,2024-02-07,191.43,9.49,7.67,35.63,0.909,1,Y
8061,MTR001,2024-02-08,8590.23,425.58,250.02,760.89,0.905,1,N
8062,MTR002,2024-02-08,3355.84,157.36,125.27,543.35,0.973,1,N
8063,MTR003,2024-02-08,11022.1,589.02,333.98,1829.74,0.86,1,N
8064,MTR004,2024-02-08,1113.34,55.87,31.53,65.65,0.939,1,N
8065,MTR005,2024-02-08,10729.84,585.35,294.48,2317.97,0.882,1,N
8066,MTR006,2024-02-08,2167.17,103.73,68.74,208.64,0.926,1,Y
8067,MTR007,2024-02-08,8515.43,416.89,235.51,1583.08,0.874,1,N
8068,MTR008,2024-02-08,512.63,24.74,18.49,113.2,,1,N
8069,MTR009,2024-02-08,15983.54,777.32,666.48,1979.36,0.948,1,N
8070,MTR010,2024-02-08,324.66,15.1,10.71,64.79,0.9,1,Y
8071,MTR011,2024-02-08,9341.36,448.41,321.53,1781.88,0.92,1,N
8072,MTR012,2024-02-08,1058.3,51.57,33.84,188.36,0.944,1,N
8073,MTR013,2024-02-08,3978.44,213.23,138.84,271.4,0.944,1,N
8074,MTR014,2024-02-08,1109.49,58.1,40.64,246.41,0.918,1,N
8075,MTR015,2024-02-08,437.38,21.76,15.83,35.87,0.906,1,N
8076,MTR016,2024-02-08,105.0,5.01,3.4,5.44,0.856,1,N
8077,MTR017,2024-02-08,15602.09,862.3,508.82,3528.42,0.864,1,N
8078,MTR018,2024-02-08,175.57,9.43,5.98,9.61,0.981,1,N
8079,MTR019,2024-02-08,43470.44,2376.63,1265.03,6183.22,0.923,1,N
8080,MTR020,2024-02-08,178.8,8.5,7.03,24.32,,1,N
8081,MTR001,2024-02-09,8341.28,384.05,281.83,1276.45,0.99,1,N
8082,MTR002,2024-02-09,3534.12,174.63,110.85,271.8,,1,Y
8083,MTR003,2024-02-09,11145.71,547.16,444.96,993.91,0.872,1,N
8084,MTR004,2024-02-09,941.05,46.36,26.85,60.4,0.926,1,N
8085,MTR005,2024-02-09,10892.08,592.22,377.34,2513.64,,1,N
8086,MTR006,2024-02-09,2100.63,110.83,73.36,321.32,0.869,1,N
8087,MTR007,2024-02-09,8595.98,392.14,269.79,803.66,0.866,1,N
8088,MTR008,2024-02-09,605.63,29.72,18.86,31.14,0.896,1,N
8089,MTR009,2024-02-09,16051.17,785.97,489.37,2055.78,0.925,1,N
8090,MTR010,2024-02-09,333.15,17.65,9.97,24.82,0.906,1,N
8091,MTR011,2024-02-09,9278.57,456.97,332.62,1651.11,0.931,1,N
8092,MTR012,2024-02-09,951.43,49.14,38.4,73.97,0.957,1,N
8093,MTR013,2024-02-09,4173.77,198.31,133.83,924.04,0.94,1,N
8094,MTR014,2024-02-09,1200.86,57.41,32.32,72.97,0.958,1,N
8095,MTR015,2024-02-09,362.11,18.23,10.32,30.12,,1,N
8096,MTR016,2024-02-09,105.6,5.44,3.86,23.57,0.881,1,N
8097,MTR017,2024-02-09,15577.36,712.11,479.33,2715.81,0.89,1,N
8098,MTR018,2024-02-09,190.74,9.29,7.41,28.24,,1,N
8099,MTR019,2024-02-09,42505.94,2026.83,1234.18,9525.74,0.961,1,N
8100,MTR020,2024-02-09,187.23,10.33,5.63,40.52,0.911,1,N
8101,MTR001,2024-02-10,7855.52,383.32,204.32,1110.35,,0,N
8102,MTR002,2024-02-10,2826.43,134.91,122.26,687.93,,0,N
8103,MTR003,2024-02-10,9630.62,480.93,405.78,1717.9,0.948,0,N
8104,MTR004,2024-02-10,603.69,31.53,23.35,98.07,0.94,0,N
8105,MTR005,2024-02-10,9279.58,433.79,350.76,1779.57,0.971,0,N
8106,MTR006,2024-02-10,1344.5,66.2,50.78,111.23,0.926,0,N
8107,MTR007,2024-02-10,7268.07,386.31,225.16,1413.09,,0,N
8108,MTR008,2024-02-10,324.04,16.08,10.87,45.16,0.981,0,N
8109,MTR009,2024-02-10,12780.44,618.07,462.09,1696.4,0.943,0,N
8110,MTR010,2024-02-10,232.26,11.64,8.09,36.06,0.93,0,N
8111,MTR011,2024-02-10,7490.14,362.47,265.34,1065.08,,0,N
8112,MTR012,2024-02-10,629.62,30.88,21.65,145.76,0.983,0,Y
8113,MTR013,2024-02-10,3437.81,188.96,127.73,380.74,0.987,0,N
8114,MTR014,2024-02-10,702.16,33.37,25.25,154.83,0.943,0,N
8115,MTR015,2024-02-10,269.01,13.86,8.47,61.01,0.874,0,N
8116,MTR016,2024-02-10,115.65,6.4,3.87,14.34,0.931,0,N
8117,MTR017,2024-02-10,13748.97,759.01,448.8,2551.7,0.99,0,N
8118,MTR018,2024-02-10,204.1,9.79,8.46,47.75,0.935,0,N
8119,MTR019,2024-02-10,40730.62,1867.38,1132.77,5677.41,0.925,0,N
8120,MTR020,2024-02-10,198.73,10.95,6.38,15.96,0.942,0,N
8121,MTR001,2024-02-11,7533.99,390.35,246.64,829.74,0.93,0,N
8122,MTR002,2024-02-11,2848.89,138.84,86.13,282.19,0.973,0,N
8123,MTR003,2024-02-11,9153.52,449.18,258.51,1765.99,0.935,0,N
8124,MTR004,2024-02-11,588.57,31.84,16.34,71.29,0.884,0,Y
8125,MTR005,2024-02-11,9434.63,443.58,285.16,1996.21,0.859,0,N
8126,MTR006,2024-02-11,1463.02,72.9,45.98,158.35,0.921,0,N
8127,MTR007,2024-02-11,7540.5,350.37,291.69,398.31,,0,N
8128,MTR008,2024-02-11,325.97,16.86,10.64,26.0,0.92,0,N
8129,MTR009,2024-02-11,12861.71,587.3,437.7,2168.93,0.908,0,Y
8130,MTR010,2024-02-11,212.3,9.99,6.85,24.63,0.859,0,N
8131,MTR011,2024-02-11,7918.92,392.68,341.57,802.35,0.98,0,N
8132,MTR012,2024-02-11,548.1,26.94,16.4,67.17,,0,N
8133,MTR013,2024-02-11,3495.9,176.81,120.73,836.31,0.901,0,N
8134,MTR014,2024-02-11,696.48,34.64,20.23,81.57,0.976,0,N
8135,MTR015,2024-02-11,268.71,12.9,8.07,60.46,0.868,0,N
8136,MTR016,2024-02-11,122.19,5.91,3.84,15.42,0.911,0,N
8137,MTR017,2024-02-11,13967.84,659.14,409.82,1763.31,,0,N
8138,MTR018,2024-02-11,199.57,9.25,8.15,41.01,0.896,0,N
8139,MTR019,2024-02-11,42139.12,2095.53,1334.15,8438.4,,0,N
8140,MTR020,2024-02-11,217.27,9.96,7.89,11.13,0.94,0,N
8141,MTR001,2024-02-12,8215.63,453.36,300.41,890.06,0.907,1,N
8142,MTR002,2024-02-12,3514.75,191.09,93.91,514.43,,1,N
8143,MTR003,2024-02-12,10835.84,568.2,335.12,907.97,0.893,1,N
8144,MTR004,2024-02-12,975.5,53.0,28.74,130.95,,1,N
8145,MTR005,2024-02-12,10473.31,573.39,278.04,1047.48,0.962,1,N
8146,MTR006,2024-02-12,2091.66,97.77,67.41,520.02,0.961,1,N
8147,MTR007,2024-02-12,8711.6,410.29,296.03,1731.08,0.859,1,N
8148,MTR008,2024-02-12,593.55,31.48,17.32,110.23,0.964,1,N
8149,MTR009,2024-02-12,15416.84,747.59,481.5,1665.98,,1,N
8150,MTR010,2024-02-12,373.73,20.3,11.67,68.65,0.897,1,N
8151,MTR011,2024-02-12,9453.82,440.72,286.06,2226.07,,1,N
8152,MTR012,2024-02-12,949.15,49.68,38.42,75.49,0.921,1,N
8153,MTR013,2024-02-12,3922.87,199.92,116.6,814.32,0.875,1,N
8154,MTR014,2024-02-12,1265.99,66.0,48.04,287.69,0.902,1,N
8155,MTR015,2024-02-12,411.96,21.3,10.51,61.97,,1,N
8156,MTR016,2024-02-12,105.78,4.93,3.63,8.46,0.924,1,N
8157,MTR017,2024-02-12,15925.8,792.38,524.56,3564.17,0.962,1,N
8158,MTR018,2024-02-12,182.9,9.77,5.35,42.35,0.911,1,N
8159,MTR019,2024-02-12,43868.06,2084.79,1161.07,6787.65,0.981,1,N
8160,MTR020,2024-02-12,200.45,10.79,5.97,32.13,0.861,1,N
8161,MTR001,2024-02-13,8323.82,406.02,275.03,883.29,0.926,1,N
8162,MTR002,2024-02-13,3544.57,181.83,144.96,775.76,0.941,1,Y
8163,MTR003,2024-02-13,10650.15,529.53,431.85,2197.63,0.986,1,N
8164,MTR004,2024-02-13,1038.41,50.77,32.96,148.01,,1,Y
8165,MTR005,2024-02-13,11032.33,516.03,341.23,584.5,0.866,1,N
8166,MTR006,2024-02-13,2302.18,108.3,69.74,275.71,0.97,1,N
8167,MTR007,2024-02-13,8846.7,457.2,301.74,583.46,0.954,1,N
8168,MTR008,2024-02-13,563.13,25.65,20.56,69.03,0.93,1,N
8169,MTR009,2024-02-13,14889.07,702.04,442.46,1351.21,,1,N
8170,MTR010,2024-02-13,354.35,16.36,12.03,84.15,,1,N
8171,MTR011,2024-02-13,9098.9,501.02,267.76,1937.17,,1,N
8172,MTR012,2024-02-13,902.13,43.66,28.19,196.12,,1,Y
8173,MTR013,2024-02-13,4012.03,199.84,144.3,262.99,0.924,1,N
8174,MTR014,2024-02-13,1281.08,68.52,46.39,107.05,0.932,1,N
8175,MTR015,2024-02-13,395.91,18.46,15.24,34.81,0.857,1,N
8176,MTR016,2024-02-13,104.41,5.74,3.39,14.63,0.886,1,N
8177,MTR017,2024-02-13,16915.56,919.66,532.61,3205.57,0.918,1,N
8178,MTR018,2024-02-13,183.17,8.34,5.82,15.49,0.969,1,N
8179,MTR019,2024-02-13,42366.98,2056.78,1630.01,6832.26,0.93,1,N
8180,MTR020,2024-02-13,186.41,9.92,6.32,41.81,0.949,1,N
8181,MTR001,2024-02-14,9002.68,443.41,319.57,818.04,0.955,1,N
8182,MTR002,2024-02-14,3400.68,158.73,104.62,418.95,0.87,1,N
8183,MTR003,2024-02-14,10718.85,544.0,355.78,1456.09,0.911,1,N
8184,MTR004,2024-02-14,1018.7,53.14,37.75,78.06,0.953,1,N
8185,MTR005,2024-02-14,10777.56,532.91,438.39,2070.58,0.929,1,N
8186,MTR006,2024-02-14,2060.03,103.34,67.21,150.12,0.882,1,N
8187,MTR007,2024-02-14,9187.29,450.43,313.12,1649.98,0.945,1,N
8188,MTR008,2024-02-14,570.1,26.88,21.33,83.87,0.886,1,N
8189,MTR009,2024-02-14,14933.59,705.26,644.76,3180.03,0.869,1,N
8190,MTR010,2024-02-14,373.36,18.64,12.0,81.82,0.859,1,N
8191,MTR011,2024-02-14,9262.8,498.92,272.04,1705.18,0.945,1,N
8192,MTR012,2024-02-14,994.37,47.5,35.94,120.31,0.875,1,N
8193,MTR013,2024-02-14,4131.48,197.35,125.1,308.15,0.87,1,N
8194,MTR014,2024-02-14,1155.23,59.49,34.77,180.41,0.882,1,N
8195,MTR015,2024-02-14,412.55,22.56,14.74,53.76,,1,N
8196,MTR016,2024-02-14,103.03,5.66,3.57,11.34,0.869,1,Y
8197,MTR017,2024-02-14,16277.38,897.76,629.33,3574.38,0.892,1,N
8198,MTR018,2024-02-14,175.29,8.94,6.48,35.99,0.871,1,N
8199,MTR019,2024-02-14,46092.0,2471.95,1553.57,10224.19,0.902,1,N
8200,MTR020,2024-02-14,188.26,9.55,5.6,45.82,0.976,1,N
8201,MTR001,2024-02-15,8834.2,413.83,295.6,1333.62,0.935,1,N
8202,MTR002,2024-02-15,3544.44,184.12,110.17,435.14,0.98,1,N
8203,MTR003,2024-02-15,10623.54,493.6,388.91,744.12,0.869,1,N
8204,MTR004,2024-02-15,1013.69,49.72,27.53,125.91,,1,N
8205,MTR005,2024-02-15,10618.66,505.9,323.68,1903.87,0.979,1,Y
8206,MTR006,2024-02-15,2273.12,103.93,74.51,123.08,0.894,1,N
8207,MTR007,2024-02-15,8591.08,461.36,331.21,1197.33,0.933,1,N
8208,MTR008,2024-02-15,587.09,30.87,22.35,69.08,0.852,1,N
8209,MTR009,2024-02-15,15581.47,804.09,586.29,1313.05,0.897,1,N
8210,MTR010,2024-02-15,333.55,16.5,9.94,43.16,0.906,1,N
8211,MTR011,2024-02-15,9037.56,413.58,262.08,626.88,0.969,1,N
8212,MTR012,2024-02-15,926.22,49.68,28.95,66.34,0.926,1,N
8213,MTR013,2024-02-15,4275.33,228.66,118.77,611.37,0.931,1,N
8214,MTR014,2024-02-15,1228.51,61.23,38.87,291.53,0.918,1,N
8215,MTR015,2024-02-15,391.35,18.43,12.55,89.51,0.935,1,N
8216,MTR016,2024-02-15,106.3,5.21,3.71,24.9,,1,N
8217,MTR017,2024-02-15,16092.57,751.62,532.64,2673.58,0.865,1,Y
8218,MTR018,2024-02-15,168.76,8.98,5.48,36.02,0.854,1,N
8219,MTR019,2024-02-15,39665.65,2052.13,1359.18,8537.14,0.878,1,N
8220,MTR020,2024-02-15,179.34,8.53,7.47,32.49,0.926,1,N
8221,MTR001,2024-02-16,20932.77,1090.1,782.87,4266.84,,1,N
8222,MTR002,2024-02-16,3582.38,169.71,123.37,304.47,0.864,1,N
8223,MTR003,2024-02-16,11015.87,579.23,404.38,2683.06,,1,N
8224,MTR004,2024-02-16,981.3,49.56,37.26,121.26,0.969,1,N
8225,MTR005,2024-02-16,11145.45,602.29,347.36,2159.91,0.947,1,N
8226,MTR006,2024-02-16,2269.96,116.25,69.44,153.6,0.883,1,N
8227,MTR007,2024-02-16,8749.77,484.95,304.66,1900.64,,1,N
8228,MTR008,2024-02-16,601.65,28.59,19.04,33.83,,1,N
8229,MTR009,2024-02-16,15068.04,797.68,576.64,3053.31,0.87,1,N
8230,MTR010,2024-02-16,330.21,15.15,9.66,49.75,0.982,1,N
8231,MTR011,2024-02-16,9434.4,444.44,355.31,995.42,0.877,1,N
8232,MTR012,2024-02-16,1071.89,52.73,37.01,224.01,0.949,1,N
8233,MTR013,2024-02-16,4071.95,192.64,135.67,337.56,0.871,1,N
8234,MTR014,2024-02-16,1100.16,50.45,32.86,148.75,0.879,1,N
8235,MTR015,2024-02-16,414.61,22.75,14.14,100.57,0.929,1,N
8236,MTR016,2024-02-16,100.71,5.49,2.59,21.71,0.956,1,Y
8237,MTR017,2024-02-16,16844.44,813.7,668.72,2898.91,,1,N
8238,MTR018,2024-02-16,178.77,8.31,5.5,19.34,0.938,1,N
8239,MTR019,2024-02-16,44000.81,2083.92,1446.66,6890.68,0.954,1,N
8240,MTR020,2024-02-16,196.7,9.02,8.42,21.21,,1,N
8241,MTR001,2024-02-17,7912.89,422.76,240.61,539.36,0.91,0,N
8242,MTR002,2024-02-17,2891.88,151.24,98.99,692.29,0.926,0,N
8243,MTR003,2024-02-17,9963.0,459.31,394.43,1161.2,0.947,0,N
8244,MTR004,2024-02-17,666.61,36.13,21.53,108.66,,0,N
8245,MTR005,2024-02-17,9913.49,515.19,329.82,2144.17,,0,N
8246,MTR006,2024-02-17,1477.87,76.58,48.02,304.94,0.975,0,N
8247,MTR007,2024-02-17,7797.12,361.27,310.2,607.19,0.983,0,N
8248,MTR008,2024-02-17,345.71,15.83,9.34,59.92,0.928,0,N
8249,MTR009,2024-02-17,12723.75,582.6,409.25,1342.06,0.953,0,N
8250,MTR010,2024-02-17,10.72,0.57,0.35,2.26,,0,N
8251,MTR011,2024-02-17,8237.79,417.6,252.19,1508.6,0.973,0,N
8252,MTR012,2024-02-17,617.09,33.6,24.35,86.59,0.964,0,N
8253,MTR013,2024-02-17,3522.02,161.04,128.52,721.77,,0,N
8254,MTR014,2024-02-17,729.88,36.16,28.04,114.25,0.982,0,N
8255,MTR015,2024-02-17,243.96,11.92,8.04,29.48,0.938,0,N
8256,MTR016,2024-02-17,123.81,6.23,5.12,25.08,0.866,0,N
8257,MTR017,2024-02-17,13406.07,715.98,396.18,3170.32,0.985,0,N
8258,MTR018,2024-02-17,198.43,10.63,6.63,44.27,0.913,0,N
8259,MTR019,2024-02-17,39971.54,1935.57,1105.51,7435.89,0.856,0,N
8260,MTR020,2024-02-17,202.89,10.31,6.49,13.29,0.927,0,N
8261,MTR001,2024-02-18,7506.89,356.19,226.91,1676.74,0.877,0,N
8262,MTR002,2024-02-18,200.39,9.41,6.9,49.47,0.882,0,N
8263,MTR003,2024-02-18,9562.86,491.7,411.21,1766.48,0.923,0,N
